Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,3811,63,123.12284183517899,81.33368197555023,32,31,0,3,4,0,121,73,121,0,0,0,0,52,0,52,0,0,0,0,90,0,90,17,39,19,1,0,14,19,14,352,0.8558231052562121,0.897203325775
2,4595,51,137.6157394492587,82.56805129968564,20,31,0,3,6,0,39,23,39,0,0,0,0,39,0,39,0,0,0,0,41,0,41,4,24,20,1,0,12,20,12,360,0.8787920396916937,0.899159663866
3,3207,40,127.66191798118855,62.23723527034881,23,17,0,1,1,0,48,29,48,0,0,0,0,39,0,39,0,0,0,0,70,0,70,15,51,21,0,0,7,21,7,339,0.8682440476190476,0.82380952381
4,2903,58,108.35676385636494,79.78047007590267,34,24,0,2,3,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,29,0,29,9,28,14,2,0,8,14,8,344,0.8779018741860597,0.931855500821
5,77,54,88.18712238239065,48.423911338573426,29,25,0,0,1,0,0,0,0,0,0,0,32,23,0,23,0,0,0,34,9,0,9,7,9,20,0,0,1,20,1,338,0.8695538572081781,0.909171075838
6,135,6,127.631793520766,75.23011959475951,1,5,0,0,1,0,0,0,0,0,0,0,0,22,0,22,0,0,0,16,22,0,22,19,22,3,0,0,1,3,1,166,0.8313492063492061,0.888888888889
7,3780,67,124.38237025206355,75.2211574772019,33,34,0,3,3,0,119,72,119,0,0,0,0,66,0,66,0,0,0,0,87,0,87,19,36,24,1,0,14,24,14,364,0.8789527840541429,0.917555081734
8,3047,54,134.32200828815652,78.9728136350769,28,26,0,4,4,0,73,43,73,0,0,0,0,46,0,46,0,0,0,0,54,0,54,10,23,19,0,0,14,19,14,348,0.8759389901365211,0.887125220459
9,1453,23,180.03658759419775,52.274469299723094,11,12,0,1,2,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,31,0,31,8,30,13,1,0,9,13,9,321,0.8908992708614637,0.896480331263
10,4308,120,80.15637636180942,59.16001082963766,59,61,0,4,1,0,117,70,117,0,0,0,0,114,0,114,0,0,0,0,76,0,76,9,25,18,0,0,9,18,9,358,0.88161044973545,0.909920634921
11,236,38,166.7679366610519,67.38962616337734,22,16,0,1,6,0,32,19,32,0,0,0,0,31,0,31,0,0,0,0,44,0,44,15,31,19,1,0,13,19,13,348,0.8963857010948426,0.897243107769
12,245,91,98.47751606379151,66.75097054308513,42,49,0,1,3,0,28,17,28,0,0,0,0,83,0,83,0,0,0,0,42,0,42,15,28,26,0,0,10,26,10,370,0.8822002173650525,0.902145473574
13,124,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0.0,0.0
14,166,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0.0,0.0
15,141,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0.0,0.0
16,111,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0.0,0.0
17,35,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0
18,40,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0
19,519,103,115.58234071348512,81.12130030149235,48,55,0,6,4,0,93,56,93,0,0,0,0,92,0,92,0,0,0,0,70,0,70,20,29,25,1,0,20,25,20,370,0.8934978836477562,0.918169209431
20,557,63,134.69937581254186,77.44053692680141,32,31,0,5,3,0,106,64,106,0,0,0,0,48,0,48,0,0,0,0,76,0,76,13,31,18,3,0,16,18,16,352,0.8849896219510732,0.921390778534
21,20,105,95.9024201256101,66.06126027410295,58,47,0,3,2,0,0,0,0,0,0,0,94,1,0,1,0,0,0,37,0,0,0,0,0,24,2,0,13,24,13,356,0.8750523701544108,0.90566893424
22,175,18,176.61573740770896,48.25647127270044,9,9,0,1,2,0,12,7,12,0,0,0,0,13,0,13,0,0,0,0,26,0,26,4,19,13,0,0,5,13,5,287,0.8797766019988243,0.907407407407
23,162,109,71.65151763130255,50.03781642576127,58,51,0,2,0,0,0,0,0,0,0,0,53,58,0,58,0,0,0,4,26,0,26,14,20,16,0,0,5,16,5,348,0.8668662650650697,0.924858016601
24,116,43,107.74110304623208,60.90441085782696,17,26,0,0,1,0,0,0,0,0,0,0,3,41,0,41,0,0,0,13,15,0,15,10,14,18,0,0,4,18,4,333,0.8683715779443201,0.898117386489
25,64,28,170.73611432356805,37.5919168449692,15,13,0,2,0,0,0,0,0,0,0,0,21,4,0,4,0,0,0,28,3,0,3,3,3,21,0,0,7,21,7,329,0.8904579689018467,0.925170068027
26,101,15,170.02500514050467,61.763947239723244,6,9,0,2,2,0,0,0,0,0,0,0,0,21,0,21,0,0,0,12,17,0,17,17,17,11,1,0,3,11,3,278,0.8788359788359792,0.901587301587
27,68,7,134.4593188156105,0.0,4,3,0,0,0,0,0,0,0,0,0,0,8,7,0,7,0,0,0,40,1,0,1,4,1,7,0,0,0,7,0,186,0.8411078717201165,0.884353741497
28,83,16,55.04725205697123,22.462529872574123,10,6,0,0,0,0,0,0,0,0,0,0,3,28,0,28,0,0,0,22,4,0,4,13,4,1,0,0,0,1,0,101,0.7010788690476191,0.895833333333
29,63,50,121.99033173116801,70.11920320636398,31,19,0,3,1,0,38,23,38,0,0,0,16,23,0,23,0,0,0,21,22,0,22,7,7,22,1,0,7,22,7,356,0.8869333333333336,0.908571428571
30,72,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,8,0,0,0,33,4,0,4,8,4,0,0,0,0,0,0,0,0.0,0.0
31,4126,87,103.95854082891012,72.27550821717767,49,38,0,4,3,0,43,26,43,0,0,0,0,77,0,77,0,0,0,0,60,0,60,11,41,20,1,0,14,20,14,361,0.8850354516228479,0.914614121511
32,3175,38,182.99505955066286,52.89453652273437,24,14,0,7,2,0,149,90,149,0,0,0,0,28,0,28,0,0,0,0,100,0,100,16,39,19,0,0,17,19,17,354,0.89435760453766,0.885964912281
33,1016,63,111.81026818976399,70.97237188526641,31,32,0,0,3,0,0,0,0,0,0,0,0,57,0,57,0,0,0,0,30,0,30,16,30,16,1,0,13,16,13,344,0.8854575339836109,0.907785336357
34,1030,41,175.12422753228643,39.87533104059096,13,28,0,1,1,0,0,0,0,0,0,0,0,37,0,37,0,0,0,0,40,0,40,18,40,25,3,0,13,25,13,353,0.8988130647857003,0.904761904762
35,428,38,184.01421153939904,54.16692831416406,22,16,0,4,3,0,52,38,52,0,0,0,0,29,6,23,0,0,0,0,47,9,38,20,32,21,1,0,16,21,16,357,0.8951160796728667,0.911027568922
36,497,39,182.05336694157992,65.21134729933914,19,20,0,5,6,0,109,78,109,0,0,0,0,25,5,20,0,0,0,0,72,14,58,12,39,23,3,0,11,23,11,353,0.8950878181647413,0.905982905983
37,82,30,94.47824348986364,71.80214472505382,10,20,0,0,1,0,0,0,0,0,0,0,7,31,9,22,0,0,0,7,14,4,10,8,14,8,0,0,2,8,2,260,0.8394973544973544,0.901587301587
38,237,24,180.52134602141498,41.88110375642518,10,14,0,0,1,0,0,0,0,0,0,0,0,19,6,13,0,0,0,0,29,9,20,10,29,16,2,0,6,16,6,316,0.8870287698412698,0.90873015873
39,296,24,167.1067803772405,56.90369251869901,14,10,0,3,0,0,57,42,57,0,0,0,0,17,5,12,0,0,0,0,48,14,34,11,33,13,1,0,8,13,8,317,0.890707671957672,0.89880952381
