Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,5260,108,83.61375436922162,59.9143789278938,51,57,0,1,2,0,0,0,0,0,0,0,0,98,0,98,0,0,0,0,38,0,38,10,34,18,0,0,10,18,10,365,0.8766513978705336,0.907407407407
2,2545,26,166.1185905376053,35.275964626228756,8,18,0,0,1,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,22,0,22,6,22,17,0,0,9,17,9,326,0.8926810369118062,0.915750915751
3,3037,37,173.34135137428706,50.82558148830929,21,16,0,3,3,0,73,42,73,0,0,0,0,34,0,34,0,0,0,0,58,0,58,19,24,26,0,0,11,26,11,355,0.896796410309924,0.903474903475
4,2871,34,148.66277822917328,61.44382044518167,15,19,0,1,1,0,11,6,11,0,0,0,0,36,0,36,0,0,0,0,30,0,30,21,25,20,1,0,8,20,8,341,0.8940517383423959,0.915966386555
5,99,61,145.50637310110795,77.43772251609637,42,19,0,6,3,0,192,111,192,0,0,0,24,30,0,30,0,0,0,50,59,0,59,6,20,23,3,0,16,23,16,373,0.8962516476625589,0.904761904762
6,158,34,150.70164057440098,69.30202600159332,15,19,0,1,3,0,0,0,0,0,0,0,5,19,0,19,0,0,0,0,30,0,30,4,30,18,0,0,9,18,9,334,0.8925275992750041,0.920168067227
7,4210,67,132.55486032742454,79.12094039336293,24,43,0,3,6,0,61,35,61,0,0,0,0,54,0,54,0,0,0,0,56,0,56,20,28,24,2,0,13,24,13,359,0.8754892912834548,0.896943852168
8,1880,41,129.43365958458205,79.69291976075273,21,20,0,2,4,0,93,54,93,0,0,0,0,46,0,46,0,0,0,0,67,0,67,22,26,14,0,0,10,14,10,343,0.8834877198946206,0.912891986063
9,2303,27,186.94991760476427,46.80581272813586,12,15,0,1,3,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,14,0,14,7,11,14,0,0,13,14,13,331,0.8952903520804754,0.927689594356
10,3283,29,171.20379111878452,41.69001187432776,13,16,0,0,2,0,0,0,0,0,0,0,0,19,0,19,0,0,0,0,31,0,31,8,29,17,0,0,12,17,12,336,0.8928429873733086,0.881773399015
11,253,50,143.54561709202918,75.50993175148545,24,26,0,3,3,0,33,19,33,0,0,0,4,42,0,42,0,0,0,0,43,0,43,15,25,20,3,0,12,20,12,355,0.8774476190476191,0.904761904762
12,262,25,174.91633265807494,49.21751904917086,15,10,0,1,2,0,45,26,45,0,0,0,0,23,0,23,0,0,0,0,40,0,40,11,18,18,1,0,6,18,6,323,0.8911619047619047,0.904761904762
13,260,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0.0,0.0
14,181,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0.0,0.0
15,157,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0.0,0.0
16,63,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0.0,0.0
17,52,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0.0,0.0
18,8,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
