Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,3716,61,142.8023619326952,84.31487081512041,32,29,0,6,2,0,124,75,124,0,0,0,0,49,0,49,0,0,0,0,79,0,79,14,30,23,0,0,17,23,17,320,0.8700298178932957,0.899297423888
2,6034,52,131.3811509207001,74.58598977979294,31,21,0,1,4,0,0,0,0,0,0,0,0,39,0,39,0,0,0,0,30,0,30,12,28,22,0,0,11,22,11,304,0.8607794449140606,0.893772893773
3,3084,63,108.29627253657749,74.71802618808319,33,30,0,2,4,0,0,0,0,0,0,0,0,64,0,64,0,0,0,0,42,0,42,22,40,18,0,0,10,18,10,301,0.865529280495267,0.885109599395
4,3031,52,131.63987845631974,65.94855259349599,29,23,0,0,1,0,0,0,0,0,0,0,0,43,0,43,0,0,0,0,24,0,24,12,23,22,2,0,10,22,10,311,0.8526521555367712,0.895604395604
5,91,12,134.4593188156105,0.0,9,3,0,0,0,0,0,0,0,0,0,0,0,21,0,21,0,0,0,41,8,0,8,14,8,12,0,0,0,12,0,215,0.8505291005291002,0.916666666667
6,83,58,124.67878064509863,85.07251911106873,28,30,0,5,1,0,50,29,50,0,0,0,16,38,0,38,0,0,0,30,31,0,31,8,10,16,2,0,13,16,13,307,0.8659617235717115,0.906403940887
7,4270,62,120.38973385727259,76.70329904627788,28,34,0,3,4,0,37,22,37,0,0,0,0,51,0,51,0,0,0,0,47,0,47,10,30,22,0,0,12,22,12,310,0.868254794113275,0.887096774194
8,4008,36,159.32514488315672,63.96490802734157,19,17,0,3,1,0,85,51,85,0,0,0,0,33,0,33,0,0,0,0,66,0,66,14,30,18,0,0,12,18,12,301,0.872170781893004,0.880952380952
9,2811,54,113.58764200527845,68.0532454287261,24,30,0,0,2,0,0,0,0,0,0,0,0,44,0,44,0,0,0,0,30,0,30,7,28,19,0,0,9,19,9,299,0.8483898360441571,0.917107583774
10,3356,20,178.80972325084636,39.59192177216615,8,12,0,0,1,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,36,0,36,8,36,14,0,0,6,14,6,269,0.8655952380952382,0.869047619048
11,201,68,122.77872405038475,75.02708553410017,34,34,0,4,2,0,95,57,95,0,0,0,0,60,0,60,0,0,0,0,66,0,66,15,24,27,0,0,11,27,11,318,0.8503975119459549,0.883053221289
12,313,65,94.02617832134338,63.14844809861434,32,33,0,1,1,0,38,23,38,0,0,0,0,65,0,65,0,0,0,0,47,0,47,15,28,17,2,0,5,17,5,279,0.8141222879684414,0.882051282051
13,148,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0.0,0.0
14,189,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0.0,0.0
15,95,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0.0,0.0
16,85,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,15,7,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0.0,0.0
17,35,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0
18,161,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0.0,0.0
19,495,35,151.62603544248623,62.57770285954121,18,17,0,3,0,0,56,34,56,0,0,0,0,35,0,35,0,0,0,0,61,0,61,15,38,20,0,0,8,20,8,297,0.8698931000971817,0.891156462585
20,624,47,124.67719403032271,64.88350420041081,24,23,0,2,0,0,36,22,36,0,0,0,0,35,0,35,0,0,0,0,60,0,60,6,44,19,0,0,9,19,9,288,0.8354890167927745,0.86524822695
21,259,28,127.7392083591668,81.06898808194862,15,13,0,2,4,0,20,12,20,0,0,0,0,31,0,31,0,0,0,0,32,0,32,14,22,11,0,0,5,11,5,269,0.857932458697765,0.908163265306
22,157,19,170.18669610073843,54.09111527501488,11,8,0,3,1,0,116,69,116,0,0,0,0,12,0,12,0,0,0,0,58,0,58,5,10,16,0,0,3,16,3,267,0.8728399947236509,0.869674185464
23,192,66,117.9603731331936,72.35166031826601,35,31,0,3,1,0,135,81,135,0,0,0,0,54,0,54,0,0,0,0,82,0,82,12,27,19,0,0,16,19,16,310,0.8352464034282219,0.893217893218
24,323,65,117.52602588611178,73.69063517485338,29,36,0,2,3,0,44,26,44,0,0,0,0,49,0,49,0,0,0,0,41,0,41,9,20,23,1,0,10,23,10,307,0.8690166244012396,0.90989010989
25,84,9,51.989946252811166,10.969959902317733,6,3,0,0,0,0,0,0,0,0,0,0,10,11,0,11,0,0,0,28,9,0,9,2,9,0,0,0,0,0,0,99,0.6951793062904175,0.873015873016
26,105,52,77.74886827323711,53.52948985546676,33,19,0,1,0,0,46,28,46,0,0,0,23,40,0,40,0,0,0,18,35,0,35,17,17,14,0,0,1,14,1,276,0.8525376866723023,0.915750915751
27,94,24,58.27207869256535,24.916320474242934,10,14,0,0,0,0,0,0,0,0,0,0,9,31,0,31,0,0,0,24,8,0,8,8,8,2,0,0,0,2,0,122,0.6805555555555558,0.869047619048
28,47,3,172.08247798633772,53.20718195856414,1,2,0,0,1,0,0,0,0,0,0,0,8,6,0,6,0,0,0,35,1,0,1,6,1,3,0,0,0,3,0,90,0.7089947089947093,0.84126984127
29,0,1,134.4593188156105,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,41,0.47619047619047616,0.952380952381
30,116,30,108.49000783721446,62.51727953351296,14,16,0,1,1,0,15,9,15,0,0,0,4,28,0,28,0,0,0,23,18,0,18,12,12,12,1,0,3,12,3,264,0.840079365079365,0.880952380952
