Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,3858,74,118.34588833365447,77.92225552755148,37,37,0,3,4,0,36,23,36,0,0,0,0,63,0,63,0,0,0,0,53,0,53,14,38,22,2,0,15,22,15,334,0.8728129674075618,0.930501930502
2,4710,25,181.92724250916436,54.72057548278291,10,15,0,2,3,0,39,25,39,0,0,0,0,27,0,27,0,0,0,0,33,0,33,15,19,17,0,0,8,17,8,301,0.8787428571428573,0.891428571429
3,3140,68,126.16394124282273,77.56399224946735,33,35,0,5,2,0,45,29,45,0,0,0,0,56,0,56,0,0,0,0,49,0,49,18,32,25,2,0,13,25,13,346,0.885087123084528,0.896358543417
4,3074,35,156.32857519828747,85.65052468072813,14,21,0,3,4,0,0,0,0,0,0,0,0,32,0,32,0,0,0,0,26,0,26,13,23,12,1,0,11,12,11,305,0.8568318756073857,0.902040816327
5,158,80,83.01964810983819,62.59131474371641,40,40,0,2,2,0,38,24,38,0,0,0,1,68,0,68,0,0,0,8,38,0,38,7,21,16,0,0,6,16,6,314,0.8665029761904763,0.901785714286
6,144,24,184.5857793954741,50.58350371637783,14,10,0,3,2,0,35,22,35,0,0,0,3,16,0,16,0,0,0,15,34,0,34,11,21,13,0,0,11,13,11,297,0.87479332010582,0.906746031746
7,3358,38,191.11241258568458,46.23650040170818,18,20,0,3,5,0,65,42,65,0,0,0,0,20,0,20,0,0,0,0,53,0,53,14,30,16,0,0,22,16,22,335,0.8835081123862287,0.907268170426
8,4137,34,158.6750954860111,66.68687959157997,14,20,0,2,3,0,99,63,99,0,0,0,0,26,0,26,0,0,0,0,59,0,59,11,22,17,0,0,11,17,11,325,0.8811377492173341,0.910364145658
9,3362,24,178.2269771543065,50.00986592864478,13,11,0,1,1,0,18,12,18,0,0,0,0,18,0,18,0,0,0,0,37,0,37,7,30,14,0,0,10,14,10,280,0.871073082010582,0.855158730159
10,1332,30,194.37665972125242,50.13310163089833,16,14,0,2,3,0,60,38,60,0,0,0,0,18,0,18,0,0,0,0,42,0,42,11,20,14,0,0,16,14,16,308,0.8800000000000001,0.888888888889
11,260,49,117.0390386720386,80.0684595602808,31,18,0,1,4,0,9,6,9,0,0,0,0,41,0,41,0,0,0,0,17,0,17,9,14,10,0,0,13,10,13,304,0.8611392078697369,0.877551020408
12,221,49,114.972711947465,76.49961234589816,29,20,0,3,1,0,11,7,11,0,0,0,0,49,0,49,0,0,0,0,27,0,27,15,21,10,2,0,10,10,10,304,0.8544356518117451,0.91156462585
13,212,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0.0,0.0
14,146,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0.0,0.0
