Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,3642,34,166.69862986373008,43.697796299737355,18,16,0,1,3,0,36,21,36,0,0,0,0,24,0,24,0,0,0,0,57,0,57,9,40,27,0,0,7,27,7,268,0.8653402537485583,0.871148459384
2,4059,61,98.08425497251163,60.49590789543406,33,28,0,0,0,0,0,0,0,0,0,0,0,61,0,61,0,0,0,0,20,0,20,13,17,20,1,0,5,20,5,277,0.8437567986076454,0.870413739266
3,2764,91,123.09530943075471,85.48496473835833,41,50,0,7,7,0,255,148,255,0,0,0,0,83,0,83,0,0,0,0,145,0,145,20,35,22,1,0,21,22,21,298,0.8615361613791754,0.879644165358
4,2980,58,94.24015721082702,64.08107364692574,26,32,0,1,1,0,0,0,0,0,0,0,0,59,0,59,0,0,0,0,30,0,30,13,27,14,2,0,5,14,5,261,0.8144145291886077,0.854679802956
5,158,45,115.88732532353836,75.14223095974515,16,29,0,3,3,0,40,23,40,0,0,0,0,48,0,48,0,0,0,12,48,0,48,16,29,16,0,0,8,16,8,264,0.8250676072898296,0.887830687831
6,205,18,111.90345599959977,36.817206268443556,10,8,0,0,0,0,0,0,0,0,0,0,0,26,0,26,0,0,0,0,32,0,32,14,32,13,0,0,0,13,0,211,0.8351704879482658,0.851851851852
7,4137,31,186.7710924378936,43.18854728383611,18,13,0,2,2,0,55,31,55,0,0,0,0,29,0,29,0,0,0,0,62,0,62,17,38,19,0,0,12,19,12,276,0.8626926316832662,0.861751152074
8,3741,34,137.64809982489552,67.47517981284014,18,16,0,2,0,0,17,10,17,0,0,0,0,26,0,26,0,0,0,0,36,0,36,6,26,15,1,0,8,15,8,276,0.8552479815455596,0.882352941176
9,4418,56,133.99076041381875,75.72515003642886,23,33,0,3,2,0,86,50,86,0,0,0,0,40,0,40,0,0,0,0,65,0,65,10,25,20,1,0,15,20,15,293,0.8532100340136055,0.897108843537
10,2988,51,113.35076284475795,75.67194311108032,25,26,0,3,2,0,53,31,53,0,0,0,0,44,0,44,0,0,0,0,46,0,46,11,24,18,0,0,6,18,6,274,0.8289302649164241,0.862745098039
11,107,44,160.59403581626057,83.11957511988008,22,22,0,4,5,0,3,2,3,0,0,0,1,30,0,30,0,0,0,16,17,0,17,8,15,17,0,0,15,17,15,276,0.8601559425423062,0.895021645022
12,230,41,140.78776934839013,79.9564177605632,21,20,0,3,4,0,36,21,36,0,0,0,0,34,0,34,0,0,0,0,51,0,51,11,36,14,0,0,13,14,13,279,0.8565196453358261,0.918699186992
13,130,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0.0,0.0
14,143,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0.0,0.0
15,147,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0.0,0.0
16,166,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0.0,0.0
17,151,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0.0,0.0
18,97,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0.0,0.0
19,672,45,160.2837233699841,70.12405586596049,16,29,0,3,5,0,132,76,132,0,0,0,0,27,0,27,0,0,0,0,83,0,83,7,27,24,2,0,11,24,11,289,0.868289241622575,0.897354497354
20,623,70,106.59116805922443,68.92745055135437,40,30,0,2,1,0,9,5,9,0,0,0,0,58,0,58,0,0,0,0,37,0,37,10,32,19,0,0,12,19,12,286,0.8510884353741498,0.889115646259
21,185,63,110.49465653263755,69.32153655951404,32,31,0,2,1,0,18,10,18,0,0,0,0,59,0,59,0,0,0,8,34,0,34,13,22,20,0,0,10,20,10,282,0.8477126300255553,0.895691609977
22,157,12,206.61074032802085,63.62354229044921,4,8,0,1,3,0,42,24,42,0,0,0,0,7,0,7,0,0,0,0,38,0,38,4,18,4,0,0,8,4,8,211,0.8485449735449734,0.861111111111
23,210,56,128.44136793578227,71.07287931283844,20,36,0,2,2,0,21,12,21,0,0,0,0,55,0,55,0,0,0,0,40,0,40,20,28,24,0,0,10,24,10,282,0.8330676020408165,0.866496598639
24,270,20,184.1114835469906,46.07862510778478,13,7,0,2,2,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,26,0,26,15,25,9,0,0,11,9,11,255,0.8576785714285715,0.895238095238
25,55,38,66.23164279794837,37.94560382110525,22,16,0,0,0,0,0,0,0,0,0,0,43,9,0,9,0,0,0,23,4,0,4,4,4,7,0,0,0,7,0,208,0.8123103812161986,0.854636591479
26,142,26,184.71320973970327,48.61348764026058,10,16,0,3,1,0,9,5,9,0,0,0,0,19,0,19,0,0,0,24,20,0,20,12,15,20,0,0,6,20,6,266,0.864327979712595,0.868131868132
27,145,26,97.51411999401527,57.607544056627226,15,11,0,1,0,0,18,10,18,0,0,0,0,31,0,31,0,0,0,11,27,0,27,11,18,12,0,0,1,12,1,226,0.8103338968723585,0.880952380952
28,123,32,141.6442461261229,71.75701799959526,14,18,0,2,3,0,43,25,43,0,0,0,11,27,0,27,0,0,0,20,36,0,36,9,16,15,1,0,7,15,7,258,0.8489583333333334,0.872023809524
29,164,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,30,23,0,23,14,23,0,0,0,0,0,0,0,0.0,0.0
30,100,12,179.8043327902254,57.6367659690289,4,8,0,1,3,0,17,10,17,0,0,0,0,20,0,20,0,0,0,27,20,0,20,15,13,8,0,0,4,8,4,210,0.8411044973544971,0.904761904762
