Age,Class,N_Initial_Age,AgeSize_Mean,AgeSize_Std,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack_Class,Capture_Back,PackingDeaths_Emigration_Class,N_AfterEmigration_Class,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut_Class,Capture_Out,PackingDeaths_Immigration_Class,N_Immigration_Class,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,50.0,668,49.75111091751953,10.237461789010304,663,49.53411614809261,9.960288474512046,0,0,0,0,0,0,0,0,0,624,0,0
1,100.0,470,134.4593188156105,0.0,5,78.52461734352983,3.6026147196232325,668,0,0,668,0,0,0,0,0,4,0,0
2,150.0,247,181.34298546680157,8.526512829121202e-14,470,134.4593188156105,0.0,470,0,12,458,0,0,640,0,45,595,0,0
3,200.0,158,218.2598823281493,5.684341886080802e-14,405,195.745132884315,18.00724133670904,405,0,51,354,0,0,617,0,102,515,0,0
4,250.0,76,247.3287963277921,8.526512829121202e-14,125,256.30140016290244,11.174478107906191,125,0,16,109,0,0,182,0,11,171,0,0
5,300.0,49,270.21809182552283,5.684341886080802e-14,50,296.9828449666932,9.996495820581423,50,0,7,43,0,0,74,0,24,50,0,0
6,350.0,59,302.68588851078937,16.43721941227193,9,334.36946375576764,5.611264047008728,9,0,3,6,0,0,8,0,0,8,0,0
Totals,7,1727,NA,NA,1727,NA,NA,1727,0,89,1638,0,0,1521,0,182,1967,0,0
