Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,3895,36,175.90360946559528,46.85960079785642,21,15,0,3,2,0,107,67,107,0,0,0,0,19,0,19,0,0,0,0,82,0,82,8,41,21,2,0,13,21,13,396,0.9166482951205173,0.906084656085
2,5412,26,160.3575761386234,30.007431183089007,8,18,0,0,0,0,0,0,0,0,0,0,0,19,0,19,0,0,0,0,33,0,33,12,31,19,0,0,7,19,7,379,0.9109960552268245,0.906593406593
3,2946,90,100.79151800353756,70.78959767384016,44,46,0,4,1,0,61,37,61,0,0,0,0,79,0,79,0,0,0,0,59,0,59,14,29,25,0,0,11,25,11,402,0.9202380952380954,0.903174603175
4,2973,79,105.4596148111596,77.04429156227938,42,37,0,4,3,0,83,52,83,0,0,0,0,65,0,65,0,0,0,0,60,0,60,11,24,18,0,0,14,18,14,402,0.9204187363136249,0.903556359253
5,170,14,172.89997370588608,61.27326419673588,6,8,0,2,2,0,64,41,64,0,0,0,0,13,0,13,0,0,0,0,61,0,61,7,36,11,0,0,3,11,3,313,0.8934645286686104,0.908163265306
6,60,40,79.14923099074801,56.58670816005205,16,24,0,0,2,0,0,0,0,0,0,0,26,18,0,18,0,0,0,28,3,0,3,7,3,8,1,0,1,8,1,392,0.9044642857142855,0.908333333333
7,3640,38,149.60781688518168,72.33607244610373,19,19,0,2,4,0,28,17,28,0,0,0,0,28,0,28,0,0,0,0,51,0,51,9,36,14,0,0,13,14,13,390,0.9149848304972963,0.894736842105
8,4188,46,113.95363920356225,77.84634005520208,21,25,0,2,3,0,4,2,4,0,0,0,0,43,0,43,0,0,0,0,31,0,31,9,27,12,0,0,8,12,8,398,0.910894319920785,0.905797101449
9,3491,23,174.18093538889113,50.66202232122231,7,16,0,0,3,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,24,0,24,7,24,15,0,0,8,15,8,368,0.907417409307768,0.890269151139
10,1618,42,122.51099679500504,74.7982239331623,19,23,0,2,1,0,16,10,16,0,0,0,0,40,0,40,0,0,0,0,46,0,46,12,35,16,0,0,8,16,8,397,0.9120910268869454,0.902494331066
