Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,4183,41,151.31159273656152,71.34013651093949,22,19,0,5,1,0,139,86,139,0,0,0,0,46,0,46,0,0,0,0,86,0,86,23,31,17,2,0,13,17,13,292,0.8706127305175488,0.898954703833
2,5248,67,118.3967877108558,83.31335439199043,29,38,0,3,4,0,57,35,57,0,0,0,0,55,0,55,0,0,0,0,45,0,45,10,22,12,3,0,15,12,15,293,0.8443072484061567,0.880597014925
3,3007,50,149.90043084966214,80.73438375991948,21,29,0,3,4,0,147,90,147,0,0,0,0,45,0,45,0,0,0,0,93,0,93,22,35,20,0,0,15,20,15,310,0.8560285714285711,0.888571428571
4,3182,54,129.67796355913197,78.40787778125716,28,26,0,4,3,0,30,18,30,0,0,0,0,48,0,48,0,0,0,0,34,0,34,11,21,17,1,0,12,17,12,305,0.8652671631066693,0.905643738977
5,143,26,104.9700346246033,76.67350656295449,13,13,0,1,2,0,49,30,49,0,0,0,0,32,0,32,0,0,0,14,42,0,42,15,23,11,0,0,1,11,1,225,0.8090307128768667,0.858974358974
6,109,38,157.21481376097415,63.997202078658155,19,19,0,3,3,0,3,2,3,0,0,0,10,26,0,26,0,0,0,11,11,0,11,15,10,22,0,0,11,22,11,298,0.8748845798707298,0.888471177945
7,3505,34,145.1906566167811,67.77588030676797,19,15,0,2,2,0,63,39,63,0,0,0,0,37,0,37,0,0,0,0,52,0,52,16,27,16,0,0,10,16,10,284,0.862168396770473,0.894957983193
8,4934,24,176.54105176951933,51.50763922614272,14,10,0,3,1,0,28,17,28,0,0,0,0,20,0,20,0,0,0,0,37,0,37,11,24,15,2,0,7,15,7,265,0.8589616402116401,0.880952380952
9,2155,48,119.94108013072896,80.81086507304053,25,23,0,5,2,0,89,55,89,0,0,0,0,41,0,41,0,0,0,0,58,0,58,8,21,13,0,0,10,13,10,290,0.8546626984126982,0.892857142857
10,3606,64,98.02465641343082,66.00229353346808,33,31,0,1,0,0,0,0,0,0,0,0,0,55,0,55,0,0,0,0,18,0,18,11,15,16,0,0,10,16,10,294,0.8610374813988095,0.883928571429
11,203,37,139.12955608587333,75.2614619459045,21,16,0,2,1,0,9,6,9,0,0,0,0,28,0,28,0,0,0,3,33,0,33,7,29,16,1,0,8,16,8,286,0.8608647257295904,0.889317889318
12,238,28,164.82484560483582,43.55200692347991,14,14,0,0,2,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,21,0,21,10,20,21,0,0,7,21,7,277,0.8665269679300294,0.875850340136
13,206,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0
14,134,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0.0,0.0
15,110,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,9,13,0,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0.0,0.0
16,193,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0.0,0.0
17,21,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0
18,106,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0.0,0.0
19,579,55,119.69578444558778,73.23916207633137,25,30,0,1,5,0,0,0,0,0,0,0,0,49,0,49,0,0,0,0,28,0,28,12,27,21,0,0,10,21,10,295,0.844431326249508,0.903896103896
20,462,62,130.71716337034417,92.3930066302191,24,38,0,6,5,0,148,92,148,0,0,0,0,48,0,48,0,0,0,0,83,0,83,10,25,16,0,0,16,16,16,305,0.8644021604479463,0.873271889401
21,186,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,7,29,0,29,15,29,0,0,0,0,0,0,0,0.0,0.0
22,125,19,175.73761865165787,48.120274100693216,10,9,0,1,1,0,9,6,9,0,0,0,0,12,0,12,0,0,0,0,18,0,18,5,13,12,1,0,6,12,6,256,0.8647276084949213,0.884711779449
23,207,35,149.6465208044627,62.01706171651743,18,17,0,2,3,0,68,42,68,0,0,0,0,34,0,34,0,0,0,17,43,0,43,16,16,19,1,0,8,19,8,283,0.8660447035957239,0.908843537415
24,42,32,179.34555702083935,53.22690626772321,14,18,0,1,5,0,0,0,0,0,0,0,8,5,0,5,0,0,0,19,4,0,4,2,4,20,2,0,10,20,10,294,0.8776274181547619,0.90625
25,75,20,173.13351672086804,42.664207786059464,12,8,0,2,1,0,65,40,65,0,0,0,0,17,0,17,0,0,0,20,36,0,36,11,11,15,0,0,5,15,5,266,0.8633928571428574,0.897619047619
26,2,14,161.91553478218233,52.811385893130605,4,10,0,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,31,0,0,0,0,0,11,0,0,3,11,3,234,0.8584791059280853,0.904761904762
27,61,15,137.58489659235653,11.694841176298393,8,7,0,0,0,0,0,0,0,0,0,0,22,2,0,2,0,0,0,28,3,0,3,2,3,14,0,0,1,14,1,238,0.8567195767195769,0.904761904762
28,91,27,175.249706484522,50.15823358897353,19,8,0,4,0,0,119,72,119,0,0,0,10,13,0,13,0,0,0,13,56,0,56,6,12,20,0,0,7,20,7,280,0.8639035861258088,0.897707231041
29,140,40,153.56303482605418,79.73969227418333,18,22,0,2,5,0,57,35,57,0,0,0,0,35,0,35,0,0,0,14,34,0,34,12,11,18,0,0,10,18,10,299,0.8695089285714286,0.896428571429
30,62,7,134.4593188156105,0.0,4,3,0,0,0,0,0,0,0,0,0,0,5,11,0,11,0,0,0,26,8,0,8,7,8,7,0,0,0,7,0,171,0.8270165208940718,0.891156462585
31,4861,94,95.30157146360148,72.50054048938601,48,46,0,2,5,0,51,30,51,0,0,0,0,81,0,81,0,0,0,0,49,0,49,8,26,19,1,0,12,19,12,304,0.845620729052146,0.886018237082
32,5418,27,190.20471171848942,52.364515132120296,13,14,0,3,3,0,2,1,2,0,0,0,0,21,0,21,0,0,0,0,34,0,34,14,31,12,0,0,15,12,15,279,0.8699131229995429,0.888888888889
33,938,21,201.76091423220805,45.57927918972487,11,10,0,2,4,0,80,49,80,0,0,0,0,20,0,20,0,0,0,0,56,0,56,14,24,12,0,0,9,12,9,260,0.8664291113270706,0.91156462585
34,1193,38,187.22485098678985,48.95607999169484,14,24,0,3,3,0,81,49,81,0,0,0,0,38,0,38,0,0,0,0,64,0,64,20,32,23,2,0,13,23,13,302,0.8745383194829179,0.907268170426
35,283,48,97.2708906743547,62.15777576854689,27,21,0,0,1,0,0,0,0,0,0,0,0,46,9,37,0,0,0,0,35,7,28,12,34,12,1,0,6,12,6,288,0.8600673776455025,0.897817460317
36,437,31,182.35861072652867,53.67485153441695,13,18,0,1,5,0,20,16,20,0,0,0,0,26,5,21,0,0,0,0,33,7,26,16,29,22,0,0,9,22,9,289,0.8744115752440411,0.906298003072
37,149,15,180.50671460685342,47.11141461850773,7,8,0,1,0,0,0,0,0,0,0,0,0,13,4,9,0,0,0,0,19,6,13,6,19,9,1,0,5,9,5,239,0.8613756613756616,0.933333333333
38,198,33,155.51377305598794,76.97286710034403,18,15,0,2,3,0,30,22,30,0,0,0,0,30,9,21,0,0,0,0,36,11,25,13,27,12,3,0,9,12,9,285,0.8642704097249554,0.880230880231
39,201,22,170.5833113415432,68.03902648255988,7,15,0,2,2,0,49,35,49,0,0,0,0,21,6,15,0,0,0,0,38,11,27,13,23,9,0,0,9,9,9,259,0.8556670602125146,0.893939393939
40,245,30,151.9179186154441,58.10700424930812,16,14,0,1,1,0,66,48,66,0,0,0,0,30,9,21,0,0,0,0,40,12,28,15,22,20,0,0,6,20,6,284,0.8662962962962965,0.869841269841
41,273,35,146.0704171934254,63.33188909038123,21,14,0,2,1,0,27,20,27,0,0,0,0,44,13,31,0,0,0,0,30,9,21,22,23,19,1,0,7,19,7,291,0.8726724975704566,0.902040816327
42,266,34,133.75068769071314,73.91470271229278,18,16,0,2,1,0,73,53,73,0,0,0,0,35,10,25,0,0,0,3,52,16,36,14,32,14,2,0,6,14,6,265,0.8348574724007252,0.899159663866
43,75,25,201.5163801110431,56.03912446798102,18,7,0,5,3,0,58,42,58,0,0,0,0,11,3,8,0,0,0,32,23,7,16,6,6,12,1,0,12,12,12,275,0.8621333333333335,0.885714285714
44,270,30,82.0725250915785,45.78839588322286,18,12,0,0,0,0,0,0,0,0,0,0,0,42,13,29,0,0,0,0,31,9,22,19,31,9,0,0,1,9,1,238,0.8218518518518518,0.895238095238
45,122,21,187.5054794952238,50.362564195460365,13,8,0,3,2,0,63,46,63,0,0,0,0,16,5,11,0,0,0,11,34,10,24,9,17,9,1,0,11,9,11,267,0.8567649281934998,0.888888888889
46,270,28,137.69998767543953,71.97216560730553,17,11,0,3,0,0,83,61,83,0,0,0,0,27,8,19,0,0,0,0,55,16,39,10,33,14,0,0,6,14,6,271,0.8529822643343054,0.892857142857
47,312,17,192.081847759519,53.915882199569374,6,11,0,2,2,0,98,71,98,0,0,0,0,13,4,9,0,0,0,0,48,14,34,7,20,7,1,0,9,7,9,249,0.858213873784808,0.879551820728
48,167,15,152.548334156764,26.964989770035448,8,7,0,0,0,0,0,0,0,0,0,0,0,15,4,11,0,0,0,0,28,8,20,9,28,10,0,0,5,10,5,232,0.8504761904761906,0.901587301587
49,118,44,111.4499990605798,75.55050559689961,21,23,0,2,3,0,54,39,54,0,0,0,0,49,15,34,0,0,0,4,39,12,27,19,24,11,0,0,9,11,9,283,0.8629968516332154,0.898268398268
