Age,Class,N_Initial_Age,AgeSize_Mean,AgeSize_Std,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack_Class,Capture_Back,PackingDeaths_Emigration_Class,N_AfterEmigration_Class,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut_Class,Capture_Out,PackingDeaths_Immigration_Class,N_Immigration_Class,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,50.0,447,49.85952726382545,10.181062791541777,446,49.80008502740244,10.114693623746257,0,0,0,0,0,0,0,0,0,561,0,0
1,100.0,463,134.4593188156105,0.0,1,76.37076470849179,0.0,447,0,0,447,0,0,0,0,0,3,0,0
2,150.0,274,181.3429854668015,2.842170943040401e-14,463,134.4593188156105,0.0,463,0,26,437,0,0,430,0,18,412,0,0
3,200.0,141,218.25988232814936,0.0,415,193.88583476186184,17.48485073812691,415,0,38,377,0,0,628,0,194,434,0,0
4,250.0,85,247.3287963277921,8.526512829121202e-14,136,255.91228213944112,11.081232533641371,136,0,11,125,0,0,185,0,35,150,0,0
5,300.0,51,270.21809182552283,5.684341886080802e-14,43,299.3199760152624,11.442714678682316,43,0,9,34,0,0,69,0,9,60,0,0
6,350.0,46,301.7851855970684,14.600047856449418,3,337.1198562696214,7.488867154574892,3,0,0,3,0,0,4,0,0,4,0,0
Totals,7,1507,NA,NA,1507,NA,NA,1507,0,84,1423,0,0,1316,0,256,1624,0,0
