Age,Class,N_Initial_Age,AgeSize_Mean,AgeSize_Std,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack_Class,Capture_Back,PackingDeaths_Emigration_Class,N_AfterEmigration_Class,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut_Class,Capture_Out,PackingDeaths_Immigration_Class,N_Immigration_Class,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,50.0,571,50.39770368692706,9.993394430125237,569,50.307331180526084,9.89378107133547,0,0,0,0,0,0,0,0,5,666,0,0
1,100.0,468,134.4593188156105,0.0,2,76.10868175800525,0.3042014045253083,571,0,16,555,0,0,0,0,0,3,0,0
2,150.0,218,181.34298546680157,8.526512829121202e-14,468,134.4593188156105,0.0,468,0,17,451,0,0,524,0,23,501,0,0
3,200.0,164,218.2598823281493,5.684341886080802e-14,382,197.19212443345344,18.27309012150968,382,0,43,339,0,0,591,0,124,467,0,0
4,250.0,77,247.3287963277921,8.526512829121202e-14,126,256.230189021354,11.158486269171151,126,0,20,106,0,0,192,0,19,173,0,0
5,300.0,49,270.21809182552283,5.684341886080802e-14,39,296.5272173933931,9.393641138339353,39,0,7,32,0,0,60,0,13,47,0,0
6,350.0,42,299.00061351781505,12.725565346394012,3,331.1547631353005,2.571863304394423,3,0,0,3,0,0,3,0,0,3,0,0
Totals,7,1589,NA,NA,1589,NA,NA,1589,0,103,1486,0,0,1370,0,184,1860,0,0
