Age,Class,N_Initial_Age,AgeSize_Mean,AgeSize_Std,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack_Class,Capture_Back,PackingDeaths_Emigration_Class,N_AfterEmigration_Class,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut_Class,Capture_Out,PackingDeaths_Immigration_Class,N_Immigration_Class,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,50.0,840,49.81446327525109,10.14123321439223,833,49.557047967324976,9.77897526164306,0,0,0,0,0,0,0,0,0,547,0,0
1,100.0,444,134.4593188156105,0.0,7,80.44688491845855,3.9176932108827707,840,0,45,795,0,0,0,0,0,2,0,0
2,150.0,253,181.3429854668015,2.842170943040401e-14,444,134.4593188156105,0.0,444,0,15,429,0,0,754,0,144,610,0,0
3,200.0,94,218.25988232814922,1.4210854715202004e-13,347,191.3435281324116,16.4066495219819,347,0,37,310,0,0,601,0,205,396,0,0
4,250.0,85,247.3287963277921,8.526512829121202e-14,121,254.13883465769544,10.464241856402035,121,0,20,101,0,0,145,0,16,129,0,0
5,300.0,36,270.21809182552283,5.684341886080802e-14,44,299.2141839129688,11.885605591866735,44,0,6,38,0,0,51,0,8,43,0,0
6,350.0,46,300.73582904300685,13.678380026772702,2,334.2120219038451,4.875840751366667,2,0,0,2,0,0,3,0,2,1,0,0
Totals,7,1798,NA,NA,1798,NA,NA,1798,0,123,1675,0,0,1554,0,375,1728,0,0
