Age,Class,N_Initial_Age,AgeSize_Mean,AgeSize_Std,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack_Class,Capture_Back,PackingDeaths_Emigration_Class,N_AfterEmigration_Class,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut_Class,Capture_Out,PackingDeaths_Immigration_Class,N_Immigration_Class,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,50.0,500,50.05326509464621,10.036972704803699,498,49.94074161927846,9.898276710953878,0,0,0,0,0,0,0,0,0,622,0,0
1,100.0,478,134.4593188156105,0.0,2,78.07161046121686,1.0150323946174709,500,0,0,500,0,0,0,0,0,3,0,0
2,150.0,303,181.3429854668015,2.842170943040401e-14,478,134.4593188156105,0.0,478,0,33,445,0,0,487,0,18,469,0,0
3,200.0,161,218.2598823281493,5.684341886080802e-14,464,194.15251217946746,17.57281997550954,464,0,26,438,0,0,673,0,182,491,0,0
4,250.0,63,247.32879632779222,2.842170943040401e-14,117,257.89308655751387,11.410737606925109,117,0,12,105,0,0,183,0,38,145,0,0
5,300.0,54,270.2180918255229,1.1368683772161603e-13,44,297.84658927050145,11.483299495465406,44,0,3,41,0,0,75,0,31,44,0,0
6,350.0,45,298.54635797898976,12.267092680250828,1,329.3361811524784,0.0,1,0,0,1,0,0,5,0,0,5,0,0
Totals,7,1604,NA,NA,1604,NA,NA,1604,0,74,1530,0,0,1423,0,269,1779,0,0
