Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,3828,71,121.0543784378956,70.07702934742812,40,31,0,4,1,0,119,68,119,0,0,0,0,63,0,63,0,0,0,0,93,0,93,17,38,25,0,0,14,25,14,388,0.895244707682716,0.937625754527
2,4171,23,201.50464513035308,50.8093956195705,13,10,0,5,1,0,134,75,134,0,0,0,0,20,0,20,0,0,0,0,88,0,88,9,24,12,0,0,11,12,11,342,0.9025564857322889,0.904761904762
3,3005,39,191.43405636287784,47.20012383545214,17,22,0,3,5,0,27,15,27,0,0,0,0,31,0,31,0,0,0,0,50,0,50,21,37,21,1,0,17,21,17,389,0.9108982185905263,0.924297924298
4,3049,36,144.85710618788406,80.25615645606258,21,15,0,3,4,0,97,54,97,0,0,0,0,28,0,28,0,0,0,0,69,0,69,10,25,12,1,0,10,12,10,358,0.8822751322751323,0.929894179894
5,108,85,97.73968558457146,70.26695765013932,42,43,0,3,2,0,1,1,1,0,0,0,43,35,0,35,0,0,0,0,24,0,24,11,24,22,0,0,10,22,10,384,0.8879815455594001,0.947899159664
6,133,31,192.8774792947372,53.09024857693768,16,15,0,3,4,0,72,40,72,0,0,0,0,16,0,16,0,0,0,8,58,0,58,9,26,16,1,0,14,16,14,367,0.9045884743075172,0.920122887865
7,2897,81,95.79304343106226,65.75382873775699,44,37,0,0,1,0,0,0,0,0,0,0,0,79,0,79,0,0,0,0,27,0,27,19,25,15,2,0,12,15,12,387,0.8911352073217642,0.916519694297
8,3673,23,186.7696709515765,56.90002807345663,12,11,0,2,3,0,18,10,18,0,0,0,0,18,0,18,0,0,0,0,29,0,29,9,21,13,0,0,10,13,10,352,0.9020613916644159,0.902691511387
9,4141,34,129.65509675495926,70.06526161123263,20,14,0,1,0,0,11,6,11,0,0,0,0,33,0,33,0,0,0,0,31,0,31,14,25,9,1,0,10,9,10,352,0.8762769813807877,0.924369747899
10,775,50,107.26782342330156,69.66690221110292,26,24,0,1,2,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,25,0,25,14,23,13,0,0,9,13,9,368,0.8900857142857145,0.927619047619
