Age,Class,N_Initial_Age,AgeSize_Mean,AgeSize_Std,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack_Class,Capture_Back,PackingDeaths_Emigration_Class,N_AfterEmigration_Class,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut_Class,Capture_Out,PackingDeaths_Immigration_Class,N_Immigration_Class,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,50.0,626,50.398198870054166,10.124887909739645,618,50.01925955016379,9.618941077808367,0,0,0,0,0,0,0,0,0,595,0,0
1,100.0,423,134.4593188156105,0.0,8,79.67126133158575,2.4867693490738265,626,0,75,551,0,0,0,0,0,3,0,0
2,150.0,281,181.34298546680148,0.0,423,134.4593188156105,0.0,423,0,38,385,0,0,529,0,61,468,0,0
3,200.0,141,218.25988232814936,0.0,422,193.67777802000066,17.413074316791906,422,0,44,378,0,0,580,0,172,408,0,0
4,250.0,69,247.32879632779213,5.684341886080802e-14,131,258.161898013741,11.428297051990677,131,0,18,113,0,0,173,0,34,139,0,0
5,300.0,62,270.21809182552283,5.684341886080802e-14,51,299.2594432322055,11.725600726496394,51,0,10,41,0,0,84,0,29,55,0,0
6,350.0,53,300.57840846509754,13.325168424566145,2,334.2120219038451,4.875840751366667,2,0,1,1,0,0,5,0,1,4,0,0
Totals,7,1655,NA,NA,1655,NA,NA,1655,0,186,1469,0,0,1371,0,297,1672,0,0
