Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,4789,38,159.7411435099614,50.623820785552795,16,22,0,2,0,0,26,15,26,0,0,0,0,27,0,27,0,0,0,0,45,0,45,13,33,18,2,0,14,18,14,340,0.887712702809656,0.922305764411
2,4178,69,94.36261198196917,70.66804014478343,38,31,0,4,1,0,21,12,21,0,0,0,0,65,0,65,0,0,0,0,37,0,37,12,27,14,0,0,9,14,9,315,0.8404496854402338,0.895790200138
3,2883,50,132.68023844012194,77.5422994706481,28,22,0,0,5,0,0,0,0,0,0,0,0,45,0,45,0,0,0,0,32,0,32,15,31,18,1,0,13,18,13,335,0.8787523809523808,0.886666666667
4,2939,21,178.34044848589016,56.47572122123463,7,14,0,1,4,0,0,0,0,0,0,0,0,26,0,26,0,0,0,0,29,0,29,18,29,13,0,0,8,13,8,286,0.8738257207644964,0.904761904762
5,217,27,193.03060677299356,60.768770668267564,15,12,0,4,5,0,135,75,135,0,0,0,0,27,0,27,0,0,0,0,88,0,88,16,27,15,0,0,12,15,12,322,0.8859821020314849,0.915343915344
6,155,9,54.74533280990728,28.743491235969667,3,6,0,0,0,0,0,0,0,0,0,0,2,21,0,21,0,0,0,0,22,0,22,13,22,1,0,0,0,1,0,117,0.7239858906525576,0.899470899471
7,2901,35,189.7720630945617,54.11611840312676,22,13,0,4,4,0,59,33,59,0,0,0,0,30,0,30,0,0,0,0,61,0,61,16,32,21,1,0,13,21,13,323,0.882721088435374,0.90612244898
8,5499,38,139.37719999086127,76.06204604593465,17,21,0,3,3,0,39,22,39,0,0,0,0,33,0,33,0,0,0,0,37,0,37,8,18,18,1,0,7,18,7,301,0.8663434903047091,0.893483709273
9,2023,24,203.91142014276508,61.21749500237726,11,13,0,5,4,0,134,76,134,0,0,0,0,23,0,23,0,0,0,0,84,0,84,15,26,14,1,0,9,14,9,297,0.8779348544973545,0.894841269841
10,3164,39,190.91027483972098,66.7870102641461,17,22,0,3,7,0,34,19,34,0,0,0,0,27,0,27,0,0,0,0,42,0,42,10,26,19,1,0,16,19,16,335,0.889045427506966,0.907203907204
