Age,Class,N_Initial_Age,AgeSize_Mean,AgeSize_Std,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack_Class,Capture_Back,PackingDeaths_Emigration_Class,N_AfterEmigration_Class,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut_Class,Capture_Out,PackingDeaths_Immigration_Class,N_Immigration_Class,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,50.0,569,50.62503368081784,10.604307391359333,563,50.34745635477977,10.311567128649811,0,0,0,0,0,0,0,0,0,579,0,0
1,100.0,433,134.45931881561046,2.842170943040401e-14,6,76.67103944072387,1.1666193496189194,569,0,59,510,0,0,0,0,0,2,0,0
2,150.0,307,181.3429854668015,2.842170943040401e-14,433,134.45931881561046,2.842170943040401e-14,433,0,18,415,0,0,487,0,40,447,0,0
3,200.0,154,218.25988232814936,0.0,461,193.67531109944267,17.4122065784688,461,0,73,388,0,0,628,0,211,417,0,0
4,250.0,66,247.32879632779216,2.842170943040401e-14,112,256.72975697864575,11.260697364774,112,0,13,99,0,0,154,0,23,131,0,0
5,300.0,46,270.2180918255229,1.1368683772161603e-13,53,298.8268207639667,12.789446160873945,53,0,6,47,0,0,76,0,21,55,0,0
6,350.0,54,299.4928412516885,13.566531415219178,1,334.7919271009448,0.0,1,0,1,0,0,0,6,0,0,6,0,0
Totals,7,1629,NA,NA,1629,NA,NA,1629,0,170,1459,0,0,1351,0,295,1637,0,0
