Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,4135,79,90.62860826288764,73.19982208256121,40,39,0,1,6,0,22,13,22,0,0,0,0,79,0,79,0,0,0,0,41,0,41,15,29,6,2,0,12,6,12,297,0.8556244802038746,0.908981314045
2,5820,49,127.59367161742959,83.61041150290824,21,28,0,3,4,0,96,59,96,0,0,0,0,36,0,36,0,0,0,0,67,0,67,5,26,15,0,0,11,15,11,292,0.8551000575157175,0.896987366375
3,3142,45,159.9193961736959,68.80053320431851,20,25,0,2,5,0,38,23,38,0,0,0,0,30,0,30,0,0,0,0,50,0,50,11,34,21,1,0,15,21,15,305,0.8718048206937097,0.899470899471
4,3081,34,129.10925462984562,84.98790727763819,18,16,0,3,4,0,63,39,63,0,0,0,0,27,0,27,0,0,0,0,54,0,54,7,28,11,0,0,9,11,9,278,0.8512934585598948,0.908963585434
5,114,48,160.05673728493994,71.45178001146286,25,23,0,3,5,0,36,22,36,0,0,0,7,29,0,29,0,0,0,17,26,0,26,10,12,18,1,0,18,18,18,299,0.8744522982804233,0.902777777778
6,198,38,155.6035829999821,75.36706398756024,15,23,0,3,4,0,12,7,12,0,0,0,0,31,0,31,0,0,0,0,38,0,38,12,31,17,0,0,12,17,12,286,0.8650573802928374,0.897243107769
7,3903,25,203.57124824771398,55.85307744145696,10,15,0,1,5,0,20,12,20,0,0,0,0,26,0,26,0,0,0,0,34,0,34,17,26,13,0,0,12,13,12,282,0.8697142857142858,0.902857142857
8,1110,74,95.95947413829121,72.4820470989814,34,40,0,2,4,0,0,0,0,0,0,0,0,67,0,67,0,0,0,0,24,0,24,8,22,14,0,0,10,14,10,294,0.8592081463703083,0.900900900901
9,2081,64,131.86405794481323,83.93636298976952,28,36,0,2,8,0,68,43,68,0,0,0,0,48,0,48,0,0,0,0,48,0,48,11,21,23,2,0,12,23,12,308,0.8482084728422619,0.857886904762
10,3837,52,108.35074397102198,70.9333253728953,29,23,0,3,2,0,99,61,99,0,0,0,0,52,0,52,0,0,0,0,64,0,64,14,24,17,0,0,8,17,8,285,0.841143632009017,0.89010989011
11,179,65,97.74120020308101,63.05923464488183,30,35,0,1,2,0,29,17,29,0,0,0,0,60,0,60,0,0,0,0,37,0,37,9,24,18,1,0,6,18,6,296,0.8598253029022259,0.908424908425
12,193,27,171.16553363180412,44.121923641727896,13,14,0,2,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,28,0,28,13,28,17,0,0,10,17,10,281,0.8666144098242867,0.901234567901
13,213,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0
14,111,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0.0,0.0
15,235,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0.0,0.0
16,125,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0.0,0.0
17,75,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0.0,0.0
18,56,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.0,0.0
19,336,34,168.1789406008074,56.410270657001824,21,13,0,1,1,0,62,38,62,0,0,0,0,29,0,29,0,0,0,0,55,0,55,17,31,18,0,0,13,18,13,289,0.869624320316362,0.90056022409
20,472,72,111.30673725515715,78.16511080467855,37,35,0,4,3,0,81,51,81,0,0,0,0,60,0,60,0,0,0,0,62,0,62,15,27,14,0,0,17,14,17,299,0.8567846119929452,0.86044973545
21,20,41,77.54162085067404,42.92055355933462,15,26,0,0,0,0,0,0,0,0,0,0,45,1,0,1,0,0,0,26,0,0,0,0,0,9,0,0,1,9,1,258,0.8381490609331179,0.890824622532
22,128,42,112.066563027547,66.6232390676408,21,21,0,0,3,0,0,0,0,0,0,0,0,30,0,30,0,0,0,3,19,0,19,5,17,15,1,0,6,15,6,270,0.8337247597451678,0.890022675737
23,173,65,98.99335541805026,74.65388085462179,34,31,0,4,3,0,18,11,18,0,0,0,2,58,0,58,0,0,0,0,35,0,35,12,26,16,1,0,7,16,7,287,0.8507579599887289,0.904029304029
24,162,15,122.24610297093257,67.8482829387418,10,5,0,0,1,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,32,0,32,9,31,7,0,0,2,7,2,224,0.8296296296296297,0.860317460317
25,156,18,79.46125469277173,50.871252424157234,8,10,0,0,1,0,0,0,0,0,0,0,0,28,0,28,0,0,0,0,20,0,20,10,20,4,0,0,0,4,0,174,0.7889476778365667,0.931216931217
26,92,10,134.4593188156105,0.0,7,3,0,0,0,0,0,0,0,0,0,0,3,16,0,16,0,0,0,18,14,0,14,9,14,10,0,0,0,10,0,197,0.8390476190476195,0.895238095238
27,117,9,134.4593188156105,0.0,3,6,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,25,15,0,15,12,15,9,0,0,0,9,0,189,0.8400940623162848,0.873015873016
28,172,2,190.89405757170135,56.43473875609085,2,0,0,1,0,0,0,0,0,0,0,0,7,10,0,10,0,0,0,1,27,0,27,10,27,1,0,0,1,1,1,69,0.6488095238095238,0.904761904762
