Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,4117,31,174.65038171914586,46.74936853325584,16,15,0,2,3,0,26,15,26,0,0,0,0,29,0,29,0,0,0,0,46,0,46,17,35,19,1,0,11,19,11,318,0.8850156087408947,0.912442396313
2,4271,58,103.50499879981331,70.14044403494614,29,29,0,3,0,0,33,19,33,0,0,0,0,57,0,57,0,0,0,0,38,0,38,13,23,15,1,0,9,15,9,326,0.8672074061491422,0.926929392447
3,3087,31,190.29433575624418,74.51267406602373,16,15,0,4,5,0,125,70,125,0,0,0,0,22,0,22,0,0,0,0,93,0,93,15,38,13,0,0,15,13,15,337,0.8891283880878053,0.918586789555
4,2954,37,145.0868649912847,74.28775218523714,13,24,0,4,0,0,158,90,158,0,0,0,0,31,0,31,0,0,0,0,101,0,101,13,30,17,1,0,9,17,9,311,0.8707607221120733,0.911196911197
5,142,44,71.20805101775849,58.180433105245946,23,21,0,2,1,0,50,28,50,0,0,0,0,52,0,52,0,0,0,15,44,0,44,12,20,5,0,0,2,5,2,227,0.8105691656828024,0.909090909091
6,108,65,110.5865524737684,80.88621271945674,32,33,0,2,3,0,24,13,24,0,0,0,0,56,0,56,0,0,0,0,34,0,34,13,23,11,0,0,16,11,16,327,0.8512087912087911,0.905494505495
7,3801,43,145.47317153722412,69.31760800235395,21,22,0,1,2,0,33,19,33,0,0,0,0,35,0,35,0,0,0,0,43,0,43,13,28,16,1,0,13,16,13,337,0.8783898632465424,0.922480620155
8,1697,51,114.11662226029367,76.60652605572871,25,26,0,2,5,0,97,55,97,0,0,0,0,43,0,43,0,0,0,0,69,0,69,9,22,11,0,0,13,11,13,314,0.8400615148019993,0.893557422969
9,4692,53,96.02154987222713,74.87822993969316,24,29,0,1,2,0,1,1,1,0,0,0,0,54,0,54,0,0,0,0,35,0,35,17,32,9,2,0,8,9,8,296,0.8495312685415928,0.905660377358
10,1937,52,104.09285021966033,70.9596364387748,32,20,0,3,0,0,54,31,54,0,0,0,0,46,0,46,0,0,0,0,47,0,47,10,23,14,0,0,7,14,7,313,0.8470519864750637,0.929487179487
11,251,57,95.78449705664605,61.94284023220161,29,28,0,2,0,0,86,49,86,0,0,0,0,54,0,54,0,0,0,0,73,0,73,10,34,14,0,0,7,14,7,318,0.8499391754239394,0.867167919799
12,306,24,167.22625564115378,45.12378168310351,9,15,0,2,1,0,44,25,44,0,0,0,0,21,0,21,0,0,0,0,47,0,47,11,28,16,0,0,8,16,8,303,0.8807870370370371,0.904761904762
13,227,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0.0,0.0
14,145,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0.0,0.0
15,174,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0.0,0.0
16,156,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0.0,0.0
17,54,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0
18,104,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0
19,552,50,128.47697486594004,75.75497940071006,30,20,0,2,3,0,109,62,109,0,0,0,0,40,0,40,0,0,0,0,81,0,81,11,34,17,0,0,12,17,12,339,0.8775809523809525,0.898095238095
20,510,56,103.32122883523263,66.12549193863745,30,26,0,1,1,0,0,0,0,0,0,0,0,46,0,46,0,0,0,0,34,0,34,8,32,18,0,0,8,18,8,321,0.8617286200194366,0.90731292517
21,195,29,172.62176652189004,48.05536526306596,10,19,0,1,2,0,36,20,36,0,0,0,0,21,0,21,0,0,0,0,43,0,43,11,27,19,0,0,10,19,10,333,0.8911160183455074,0.916256157635
22,82,17,175.11931660201043,67.59970414180385,6,11,0,2,1,0,28,17,28,0,0,0,0,12,0,12,0,0,0,3,24,0,24,5,12,9,0,0,6,9,6,254,0.8670291646070192,0.882352941176
23,193,1,134.4593188156105,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,37,0,37,12,37,1,0,0,0,1,0,42,0.5,1.0
24,158,62,111.25981935202066,71.69395094080058,36,26,0,2,3,0,63,36,63,0,0,0,0,61,0,61,0,0,0,0,54,0,54,12,25,22,0,0,8,22,8,335,0.8539158119022845,0.888632872504
25,151,24,183.29205248463987,54.807225896815076,14,10,0,1,3,0,42,24,42,0,0,0,0,22,0,22,0,0,0,9,41,0,41,14,23,16,0,0,8,16,8,312,0.8836392195767195,0.906746031746
26,136,20,183.35941791518934,43.222503103109524,7,13,0,1,2,0,19,11,19,0,0,0,0,19,0,19,0,0,0,0,26,0,26,14,18,14,1,0,5,14,5,295,0.8789285714285715,0.902380952381
