Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,N_BeforePacking_AddAge0s,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
179,0|1|2|3|4|5|6|,491|482|208|142|77|43|52|,49.76379348952642|134.4593188156105|181.34298546680154|218.25988232814933|247.3287963277921|270.21809182552283|297.88126157532|,9.307606794297557|0.0|5.684341886080802e-14|2.842170943040401e-14|8.526512829121202e-14|5.684341886080802e-14|13.940005381089627|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,490|1|482|350|120|49|3|,49.708255989615445|76.97716844590079|134.4593188156105|196.3206979076912|255.5307938811456|295.7564362644178|332.58674165338954|,9.235469456611984|0.0|0.0|18.127294211692764|10.975663160153672|11.254747615037111|4.596986745702774|,0|491|482|350|120|49|3|,0|0|0|0|0|0|0|,0|0|7|1|8|6|0|,0|491|475|349|112|43|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|464|628|194|64|6|,0|0|0|0|0|0|0|,841|3|464|628|194|64|6|,35|0|10|134|29|9|1|,800|10|454|494|165|55|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
180,0|1|2|3|4|5|6|,787|401|299|129|96|46|59|,50.39910148716281|134.45931881561046|181.3429854668015|218.25988232814936|247.32879632779216|270.2180918255229|300.58886916284155|,9.919961102227987|2.842170943040401e-14|2.842170943040401e-14|0.0|2.842170943040401e-14|1.1368683772161603e-13|14.381769175364505|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,778|9|401|428|142|54|5|,50.08815786924592|77.27844979153387|134.45931881561046|192.46980718435728|254.74363853128236|297.48178736771195|334.1453525502404|,9.540510961052945|2.4244970372945165|2.842170943040401e-14|16.939940029626477|10.711705249962375|10.484008091632903|4.82496065082142|,0|787|401|428|142|54|5|,0|0|0|0|0|0|0|,0|65|56|88|21|21|1|,0|722|345|340|121|33|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|704|534|167|60|6|,0|0|0|0|0|0|0|,652|4|704|534|167|60|6|,25|0|136|131|18|9|0|,623|5|568|403|149|51|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
181,0|1|2|3|4|5|6|,589|500|204|154|75|64|51|,50.002789189407|134.4593188156105|181.34298546680157|218.25988232814936|247.32879632779213|270.2180918255228|300.28633168652544|,9.929285673545804|0.0|8.526512829121202e-14|0.0|5.684341886080802e-14|0.0|15.171719019815523|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,584|5|500|358|139|47|4|,49.72982323631438|81.8852125106243|134.4593188156105|197.22343830659918|257.8677525281861|297.2703950937834|335.7235866512434|,9.500021938752496|6.895338151016151|0.0|18.277534221039552|11.408754748640844|11.39900828572308|6.735622092784658|,0|589|500|358|139|47|4|,0|0|0|0|0|0|0|,0|13|46|29|27|3|1|,0|576|454|329|112|44|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|556|583|180|90|5|,0|0|0|0|0|0|0|,629|7|556|583|180|90|5|,7|0|40|162|44|24|1|,627|2|516|421|136|66|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
182,0|1|2|3|4|5|6|,581|463|276|104|91|33|66|,50.19587647634388|134.4593188156105|181.3429854668015|218.2598823281493|247.32879632779213|270.2180918255228|299.1505313736929|,10.132804165702641|0.0|2.842170943040401e-14|5.684341886080802e-14|5.684341886080802e-14|0.0|14.088110572420486|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,579|2|463|380|124|62|4|,50.102385283216954|77.26157688658947|134.4593188156105|191.44655723938095|253.42030238767202|297.0270782928529|332.0640541267116|,10.023646633746068|2.1347845762179176|0.0|16.459354619664662|10.11552451201885|11.67905097087359|2.7278729742332075|,0|581|463|380|124|62|4|,0|0|0|0|0|0|0|,0|27|21|20|1|1|0|,0|554|442|360|123|61|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|526|647|169|77|10|,0|0|0|0|0|0|0|,615|4|526|647|169|77|10|,0|0|22|185|15|18|0|,616|3|504|462|154|59|10|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
183,0|1|2|3|4|5|6|,583|450|265|153|76|66|65|,50.04209785128303|134.4593188156105|181.3429854668015|218.25988232814933|247.3287963277921|270.2180918255227|304.22671356650756|,9.686655219598586|0.0|2.842170943040401e-14|2.842170943040401e-14|8.526512829121202e-14|5.684341886080802e-14|15.26320552403017|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,580|3|450|418|142|55|10|,49.88764566596661|79.9028536791261|134.4593188156105|194.85562953327573|257.9674829675824|299.10835846174183|332.3776666427183|,9.460662991371013|5.842591814356949|0.0|17.783513085408977|11.416233563932808|10.10842302202194|3.9650292823195747|,0|583|450|418|142|55|10|,0|0|0|0|0|0|0|,0|8|33|80|28|10|5|,0|575|417|338|114|45|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|553|562|177|91|6|,0|0|0|0|0|0|0|,764|7|553|562|177|91|6|,45|0|71|175|33|31|1|,724|2|482|387|144|60|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
184,0|1|2|3|4|5|6|,684|426|238|120|91|43|60|,50.07111046334296|134.4593188156105|181.34298546680157|218.25988232814927|247.32879632779213|270.21809182552283|301.8143644748182|,9.685011105866884|0.0|8.526512829121202e-14|8.526512829121202e-14|5.684341886080802e-14|5.684341886080802e-14|15.278657123461661|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,682|2|426|358|134|56|4|,49.986660454542225|78.86856346439723|134.4593188156105|193.71736430300749|254.67386876363108|299.41913012304224|335.3476453996809|,9.57263824421986|0.1042556538222712|0.0|17.426945103417292|10.685197440779096|12.747231324982069|4.676832915915436|,0|684|426|358|134|56|4|,0|0|0|0|0|0|0|,0|0|13|14|5|6|1|,0|684|413|344|129|50|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|652|599|185|75|9|,0|0|0|0|0|0|0|,703|6|652|599|185|75|9|,0|0|64|218|13|10|2|,701|8|588|381|172|65|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
185,0|1|2|3|4|5|6|,685|538|219|127|80|66|68|,49.95420376864431|134.45931881561046|181.34298546680154|218.2598823281492|247.3287963277922|270.2180918255227|302.52017525580743|,10.242278313121126|2.842170943040401e-14|5.684341886080802e-14|1.7053025658242404e-13|0.0|5.684341886080802e-14|16.155203318888923|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,677|8|538|346|146|61|7|,49.61194968700399|78.91745542745598|134.45931881561046|194.89340714712282|257.6760121007389|299.02408241528684|332.9861271517726|,9.797851487559509|3.1341978424827874|2.842170943040401e-14|17.793976280912382|11.391909635958267|12.964733239792123|5.993037333266696|,0|685|538|346|146|61|7|,0|0|0|0|0|0|0|,0|20|51|54|28|12|0|,0|665|487|292|118|49|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|645|604|163|89|10|,0|0|0|0|0|0|0|,864|5|645|604|163|89|10|,64|0|96|203|31|22|6|,794|11|549|401|132|67|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
186,0|1|2|3|4|5|6|,747|490|277|87|70|49|63|,50.085819107517146|134.4593188156105|181.34298546680154|218.25988232814922|247.32879632779213|270.21809182552283|299.6226569925535|,10.488498106666505|0.0|5.684341886080802e-14|1.4210854715202004e-13|5.684341886080802e-14|5.684341886080802e-14|13.75127287065541|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,736|11|490|364|119|60|3|,49.658377451907015|78.68555170106833|134.4593188156105|190.16652949684894|256.7538003562694|297.73621650141047|337.35146681541505|,9.95759566265267|2.475762693056233|0.0|15.744298512751758|11.265034457927982|11.097992801731461|3.6197357776363566|,0|747|490|364|119|60|3|,0|0|0|0|0|0|0|,0|59|39|54|25|23|1|,0|688|451|310|94|37|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|648|632|115|68|5|,0|0|0|0|0|0|0|,514|4|648|632|115|68|5|,31|0|79|212|20|20|1|,482|3|569|420|95|48|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
187,0|1|2|3|4|5|6|,453|512|247|128|45|39|45|,50.00439171867011|134.4593188156105|181.34298546680157|218.25988232814927|247.32879632779222|270.2180918255229|302.4032284449193|,9.596774172287638|0.0|8.526512829121202e-14|8.526512829121202e-14|2.842170943040401e-14|1.1368683772161603e-13|15.51952792033645|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,450|3|512|375|84|41|4|,49.83224133068383|75.82694991661081|134.4593188156105|193.94395292880824|257.9559692374528|299.1524617906438|335.7235866512434|,9.393327742733781|0.60701230343795|0.0|17.504406164436165|11.415414884395345|11.87617236091629|6.7356220927846575|,0|453|512|375|84|41|4|,0|0|0|0|0|0|0|,0|2|23|38|11|10|2|,0|451|489|337|73|31|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|423|659|140|52|4|,0|0|0|0|0|0|0|,385|2|423|659|140|52|4|,0|0|5|165|12|4|0|,383|4|418|494|128|48|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
188,0|1|2|3|4|5|6|,362|380|288|146|81|29|47|,49.227337373843305|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779216|270.2180918255227|301.9308424510062|,10.224264852747524|0.0|2.842170943040401e-14|0.0|2.842170943040401e-14|5.684341886080802e-14|15.639123528514775|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,358|4|380|434|110|43|4|,48.886164504757865|79.76230915698929|134.4593188156105|193.7620337196973|253.36324695901197|298.6598889788963|337.0935922761883|,9.750558863028546|2.9325273449671085|0.0|17.44247585523635|10.0851241560939|11.651510577071493|7.937928916093032|,0|362|380|434|110|43|4|,0|0|0|0|0|0|0|,0|0|18|53|7|6|1|,0|362|362|381|103|37|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|343|559|187|57|5|,0|0|0|0|0|0|0|,467|3|343|559|187|57|5|,0|0|6|98|14|5|0|,470|0|337|461|173|52|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
189,0|1|2|3|4|5|6|,445|306|251|164|97|56|52|,50.41669011735686|134.4593188156105|181.34298546680154|218.2598823281493|247.32879632779216|270.2180918255228|301.53231298393246|,9.456838763317858|0.0|5.684341886080802e-14|5.684341886080802e-14|2.842170943040401e-14|0.0|14.92771340408991|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,445|0|306|415|153|48|4|,50.41669011735686|nan|134.4593188156105|195.93183145538234|255.70657768643866|298.69443852774026|335.58680645823915|,9.456838763317858|nan|0.0|18.048282339546788|11.026073310120594|11.462385475756186|7.993114830376336|,0|445|306|415|153|48|4|,0|0|0|0|0|0|0|,0|5|0|71|31|6|1|,0|440|306|344|122|42|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|427|462|202|72|5|,0|0|0|0|0|0|0|,874|11|427|462|202|72|5|,0|0|0|96|34|10|1|,880|5|427|366|168|62|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
190,0|1|2|3|4|5|6|,849|387|199|134|100|51|59|,49.8169289355398|134.4593188156105|181.3429854668016|218.25988232814936|247.3287963277921|270.21809182552283|300.4229937538689|,10.011201872843236|0.0|1.1368683772161603e-13|0.0|8.526512829121202e-14|5.684341886080802e-14|13.707581069589937|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,844|5|387|333|151|56|3|,49.66111651406694|76.11806568015938|134.4593188156105|196.1984334530496|255.059617985966|298.6025117958863|334.4053236362117|,9.833016944213709|1.1149518088436288|0.0|18.103389358496283|10.825315601113317|11.486178200449931|3.990481985249035|,0|849|387|333|151|56|3|,0|0|0|0|0|0|0|,0|64|33|61|38|9|1|,0|785|354|272|113|47|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|757|473|167|76|4|,0|0|0|0|0|0|0|,816|7|757|473|167|76|4|,40|0|99|103|19|17|0|,776|7|658|370|148|59|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
191,0|1|2|3|4|5|6|,724|585|227|110|78|56|59|,49.05711150380193|134.45931881561046|181.34298546680157|218.25988232814922|247.32879632779208|270.2180918255228|300.59004576251016|,10.175338863240663|2.842170943040401e-14|8.526512829121202e-14|1.4210854715202004e-13|1.1368683772161603e-13|0.0|14.440449370072844|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,718|6|585|337|134|55|4|,48.811538316323464|78.44403627205715|134.45931881561046|193.3930111485471|256.894472058187|298.08330779606496|335.057692801131|,9.852858591934329|2.370750775467771|2.842170943040401e-14|17.310298562961496|11.28935012520263|11.336765483036352|5.845170149679161|,0|724|585|337|134|55|4|,0|0|0|0|0|0|0|,0|55|62|46|24|6|0|,0|669|523|291|110|49|4|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|646|657|139|85|8|,0|0|0|0|0|0|0|,754|4|646|657|139|85|8|,15|0|102|207|25|29|2|,743|1|544|450|114|56|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
192,0|1|2|3|4|5|6|,684|485|306|112|64|42|58|,49.43429081132992|134.45931881561046|181.34298546680154|218.2598823281493|247.32879632779216|270.21809182552283|302.64358222322403|,9.817994515683957|2.842170943040401e-14|5.684341886080802e-14|5.684341886080802e-14|2.842170943040401e-14|5.684341886080802e-14|14.704115976176414|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,683|1|485|418|106|52|6|,49.394285234116495|76.75810004810384|134.45931881561046|191.23459419520094|256.39813982689293|299.3538305795229|331.1547631353005|,9.769311280693286|0.0|2.842170943040401e-14|16.350032904657482|11.19544067094539|11.652384876733185|2.571863304394423|,0|684|485|418|106|52|6|,0|0|0|0|0|0|0|,0|3|27|56|16|13|3|,0|681|458|362|90|39|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|642|657|133|65|7|,0|0|0|0|0|0|0|,602|3|642|657|133|65|7|,11|0|100|153|17|9|1|,589|4|542|504|116|56|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
193,0|1|2|3|4|5|6|,551|487|283|166|73|33|55|,50.83618925656586|134.4593188156105|181.34298546680154|218.25988232814927|247.32879632779216|270.2180918255228|301.3659289952162|,9.970977704328698|0.0|5.684341886080802e-14|8.526512829121202e-14|2.842170943040401e-14|0.0|15.28844863808095|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,547|4|487|449|106|50|5|,50.62731627157703|79.39956995378807|134.4593188156105|194.99154867166507|254.45470907708562|298.15564031149677|333.4688158324116|,9.701867540494648|1.2507187669398088|0.0|17.82075538753564|10.598513579699793|11.93147915043077|3.721082446015745|,0|551|487|449|106|50|5|,0|0|0|0|0|0|0|,0|33|45|48|7|4|0|,0|518|442|401|99|46|5|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|491|623|200|68|8|,0|0|0|0|0|0|0|,502|5|491|623|200|68|8|,0|0|49|171|44|20|1|,504|3|442|452|156|48|7|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
194,0|1|2|3|4|5|6|,472|397|250|151|95|42|46|,50.27309799263334|134.45931881561046|181.3429854668015|218.25988232814936|247.32879632779208|270.21809182552283|304.10077916257467|,9.353111272356994|2.842170943040401e-14|2.842170943040401e-14|0.0|1.1368683772161603e-13|5.684341886080802e-14|16.432025772016424|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,469|3|397|401|137|39|7|,50.107759941862106|76.12094659653644|134.45931881561046|195.24436059414197|254.34595261176796|298.7914799617612|333.68116042424975|,9.150744150460739|0.7051222969837122|2.842170943040401e-14|17.887073583342094|10.55354354820873|11.411429623023752|4.098240003169637|,0|472|397|401|137|39|7|,0|0|0|0|0|0|0|,0|24|16|56|36|2|1|,0|448|381|345|101|37|6|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|414|547|170|62|9|,0|0|0|0|0|0|0|,461|1|414|547|170|62|9|,0|0|34|82|25|15|1|,457|5|380|465|145|47|8|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
195,0|1|2|3|4|5|6|,431|339|267|156|79|43|45|,50.387764548679925|134.4593188156105|181.3429854668015|218.2598823281493|247.32879632779205|270.21809182552283|303.9266381372966|,10.129584703938358|0.0|2.842170943040401e-14|5.684341886080802e-14|1.4210854715202004e-13|5.684341886080802e-14|16.022380453135963|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,426|5|339|423|122|38|7|,50.06991821766433|77.46827195120913|134.4593188156105|194.95772757169573|255.3963349048611|298.5891141883438|332.90176814589734|,9.748821788368211|2.3500123988819968|0.0|17.81159250312703|10.935039814165133|10.835848463297229|4.325371558973514|,0|431|339|423|122|38|7|,0|0|0|0|0|0|0|,0|0|1|67|8|0|4|,0|431|338|356|114|38|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|409|517|182|66|4|,0|0|0|0|0|0|0|,431|2|409|517|182|66|4|,8|0|18|145|38|9|1|,423|1|391|372|144|57|3|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
196,0|1|2|3|4|5|6|,395|350|207|124|87|43|53|,49.5100190602141|134.4593188156105|181.34298546680157|218.25988232814925|247.32879632779208|270.21809182552283|298.3909635358239|,9.538060438534009|0.0|8.526512829121202e-14|1.1368683772161603e-13|1.1368683772161603e-13|5.684341886080802e-14|13.734206225805378|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,394|1|350|331|130|51|2|,49.43414009005394|79.40633330331872|134.4593188156105|195.17288036349981|254.89987099242612|296.9198890196438|335.9033636984169|,9.430336036794737|0.0|0.0|17.86871038018611|10.769187232875376|11.704132936590202|6.56718254593855|,0|395|350|331|130|51|2|,0|0|0|0|0|0|0|,0|24|44|60|24|26|0|,0|371|306|271|106|25|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|351|429|161|52|3|,0|0|0|0|0|0|0|,694|7|351|429|161|52|3|,28|0|34|112|37|19|1|,670|2|317|317|124|33|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
197,0|1|2|3|4|5|6|,630|291|177|101|56|51|29|,50.07939251366626|134.4593188156105|181.3429854668015|218.25988232814925|247.32879632779216|270.21809182552283|298.36105256935457|,9.61304585537872|0.0|2.842170943040401e-14|1.1368683772161603e-13|2.842170943040401e-14|5.684341886080802e-14|15.605670239476265|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,628|2|291|278|107|27|2|,49.992427822224606|77.38630562634299|134.4593188156105|194.75523936247106|258.2386474528787|295.2794250283531|339.963024372875|,9.503545525218197|1.28691602876345|0.0|17.7552876401015|11.432145672042594|11.04073130807557|5.1710972719301935|,0|630|291|278|107|27|2|,0|0|0|0|0|0|0|,0|17|6|36|13|2|1|,0|613|285|242|94|25|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|588|404|126|60|3|,0|0|0|0|0|0|0|,403|3|588|404|126|60|3|,0|0|72|61|16|11|1|,402|4|516|343|110|49|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
198,0|1|2|3|4|5|6|,373|465|200|105|59|40|47|,50.537094637204596|134.45931881561046|181.34298546680154|218.25988232814927|247.3287963277922|270.2180918255228|294.48145849612075|,9.818707127856886|2.842170943040401e-14|5.684341886080802e-14|8.526512829121202e-14|0.0|0.0|10.283781604079334|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,369|4|465|305|99|46|1|,50.23392241380864|78.50473224548183|134.45931881561046|194.05208110759338|256.5769965288954|293.72374713402604|329.3361811524784|,9.425052022048297|2.1378186278436933|2.842170943040401e-14|17.540218384197065|11.231900118214087|9.003958309432385|0.0|,0|373|465|305|99|46|1|,0|0|0|0|0|0|0|,0|9|50|38|17|13|0|,0|364|415|267|82|33|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|340|528|123|63|2|,0|0|0|0|0|0|0|,545|5|340|528|123|63|2|,0|0|10|136|13|18|0|,547|3|330|392|110|45|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
199,0|1|2|3|4|5|6|,521|283|248|98|67|35|43|,49.84266249325648|134.4593188156105|181.3429854668015|218.25988232814927|247.3287963277922|270.21809182552283|298.6445155042949|,10.244673727023812|0.0|2.842170943040401e-14|8.526512829121202e-14|0.0|5.684341886080802e-14|12.2060999261945|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,518|3|283|346|102|41|2|,49.68158027946926|77.65619140718353|134.4593188156105|191.79921636972662|255.18296635152313|297.01429410807947|332.0640541267116|,10.051545041162681|1.922598877431756|0.0|16.63366565452242|10.866850132440517|9.937543303577044|2.7278729742332075|,0|521|283|346|102|41|2|,0|0|0|0|0|0|0|,0|32|18|42|10|9|0|,0|489|265|304|92|32|2|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|472|438|140|50|3|,0|0|0|0|0|0|0|,521|6|472|438|140|50|3|,1|0|75|123|32|15|2|,521|5|397|315|108|35|1|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
200,0|1|2|3|4|5|6|,487|358|156|139|55|39|32|,50.31276131203877|134.4593188156105|181.3429854668015|218.25988232814936|247.32879632779222|270.2180918255229|300.5328259907553|,10.36788577742382|0.0|2.842170943040401e-14|0.0|2.842170943040401e-14|1.1368683772161603e-13|12.493158894850128|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,482|5|358|295|94|31|1|,50.02863553532412|77.70248618733099|134.4593188156105|198.73772669977558|256.8254189279143|299.2891151306115|339.0878626552117|,10.036393503586188|1.2450277176653448|0.0|18.427773752285184|11.277639829125247|10.56483278266021|0.0|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|
