Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,4461,46,143.29491532903688,73.93944355379617,18,28,0,3,2,0,61,36,61,0,0,0,0,36,0,36,0,0,0,0,67,0,67,12,42,23,2,0,8,23,8,361,0.8860495994238905,0.924430641822
2,6769,31,177.59554700281447,75.90816165121267,18,13,0,4,2,0,80,48,80,0,0,0,0,22,0,22,0,0,0,0,65,0,65,7,31,16,0,0,11,16,11,351,0.8985431841831426,0.917050691244
3,2939,33,183.54103500583076,46.70095812133014,19,14,0,3,3,0,104,62,104,0,0,0,0,35,0,35,0,0,0,0,77,0,77,25,34,17,3,0,13,17,13,366,0.8990992172810355,0.917748917749
4,3170,114,81.66587682897287,64.24401672910228,56,58,0,4,1,0,184,108,184,0,0,0,0,109,0,109,0,0,0,0,107,0,107,10,25,16,0,0,12,16,12,367,0.8908198859722406,0.910609857978
5,181,27,175.3338250863188,38.532952742035036,12,15,0,1,1,0,0,0,0,0,0,0,0,22,0,22,0,0,0,0,24,0,24,16,23,18,0,0,9,18,9,326,0.8884316415180614,0.913580246914
6,213,44,150.84454120953572,68.96081938504602,20,24,0,3,3,0,65,40,65,0,0,0,0,31,0,31,0,0,0,0,58,0,58,6,32,25,1,0,8,25,8,374,0.9014536599763873,0.922077922078
7,2725,70,106.84183958263326,67.0431159035021,41,29,0,2,0,0,67,40,67,0,0,0,0,63,0,63,0,0,0,0,67,0,67,8,37,25,0,0,7,25,7,369,0.8797521865889215,0.936734693878
8,2094,45,146.4897445919827,80.54560169078005,20,25,0,4,4,0,47,28,47,0,0,0,0,29,0,29,0,0,0,0,50,0,50,7,29,17,1,0,12,17,12,367,0.8811169900058791,0.898412698413
9,827,37,135.15134666856034,71.29039414377317,19,18,0,2,0,0,107,65,107,0,0,0,0,31,0,31,0,0,0,0,64,0,64,11,20,15,0,0,10,15,10,348,0.8801871369438937,0.89703989704
10,4123,68,111.35711268221974,82.35626688595406,31,37,0,2,6,0,22,13,22,0,0,0,0,69,0,69,0,0,0,0,28,0,28,18,18,19,0,0,11,19,11,368,0.8824301779535344,0.908963585434
