Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,5107,41,179.85236944464194,64.49476948502118,23,18,0,2,6,0,0,0,0,0,0,0,0,29,0,29,0,0,0,0,23,0,23,13,23,17,2,0,18,17,18,397,0.9168295515707774,0.912891986063
2,3807,29,140.72185675582472,71.63319752761069,16,13,0,2,1,0,37,22,37,0,0,0,0,24,0,24,0,0,0,0,34,0,34,6,19,15,0,0,6,15,6,381,0.9101126776513224,0.901477832512
3,3037,42,140.88532652227246,69.85783846439368,17,25,0,2,1,0,56,34,56,0,0,0,0,33,0,33,0,0,0,0,55,0,55,10,29,16,2,0,11,16,11,392,0.9180029154518952,0.909297052154
4,2984,45,132.53871424812468,80.5892792421138,26,19,0,2,2,0,70,41,70,0,0,0,0,36,0,36,0,0,0,0,60,0,60,9,29,11,0,0,15,11,15,391,0.9137330981775426,0.904761904762
5,121,21,195.26157161668652,66.34647094756586,11,10,0,2,4,0,88,53,88,0,0,0,0,23,0,23,0,0,0,23,42,0,42,16,6,12,1,0,8,12,8,362,0.9083252348558472,0.925170068027
6,114,39,163.40942701754238,77.60527800829946,20,19,0,4,2,0,101,61,101,0,0,0,0,21,0,21,0,0,0,8,61,0,61,8,20,17,0,0,14,17,14,391,0.9134967596506058,0.89010989011
7,3428,35,142.98034877837316,86.50418879510416,18,17,0,4,2,0,84,50,84,0,0,0,0,34,0,34,0,0,0,0,64,0,64,17,29,11,0,0,10,11,10,388,0.913605442176871,0.895238095238
8,4150,32,134.7336434800182,62.17849742856928,15,17,0,1,0,0,0,0,0,0,0,0,0,29,0,29,0,0,0,0,21,0,21,8,20,17,1,0,5,17,5,384,0.9128999255952381,0.909226190476
9,3189,19,166.14810797261583,50.20471320962803,10,9,0,1,2,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,21,0,21,11,20,13,1,0,4,13,4,343,0.9035747262894078,0.919799498747
10,4383,28,175.28147032586972,44.64108147662778,13,15,0,2,2,0,8,5,8,0,0,0,0,16,0,16,0,0,0,0,31,0,31,8,27,17,1,0,10,17,10,374,0.9077988338192424,0.909863945578
11,301,52,127.35935834246158,82.95517609364812,23,29,0,5,2,0,49,30,49,0,0,0,0,46,0,46,0,0,0,0,41,0,41,13,21,17,0,0,11,17,11,399,0.9161823753169904,0.904761904762
12,200,51,96.78664229516497,76.08102909278384,23,28,0,1,2,0,23,14,23,0,0,0,0,46,0,46,0,0,0,0,23,0,23,8,14,10,1,0,5,10,5,400,0.9188773548635139,0.910364145658
13,150,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0.0,0.0
14,127,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0.0,0.0
15,310,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0.0,0.0
16,56,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0.0,0.0
17,121,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0.0,0.0
18,56,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.0,0.0
19,397,57,148.13300039519922,91.9639023042191,31,26,0,8,6,0,119,72,119,0,0,0,0,37,0,37,0,0,0,0,66,0,66,9,17,13,2,0,20,13,20,402,0.9209646924328369,0.903926482874
20,469,40,152.82610562751333,84.28878746778672,20,20,0,1,4,0,70,42,70,0,0,0,0,32,0,32,0,0,0,0,48,0,48,10,19,18,0,0,11,18,11,394,0.915267857142857,0.890476190476
21,232,18,124.15022752247543,69.05490743305555,12,6,0,0,1,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,17,0,17,12,16,10,0,0,2,10,2,333,0.9011610817166374,0.896825396825
22,125,16,148.955447610315,82.78695516053618,9,7,0,2,2,0,28,17,28,0,0,0,0,13,0,13,0,0,0,0,23,0,23,4,12,6,0,0,5,6,5,327,0.9005766369047619,0.895833333333
23,510,37,161.51089009950283,59.34123666881787,21,16,0,4,0,0,80,48,80,0,0,0,0,26,0,26,0,0,0,0,54,0,54,10,22,21,0,0,11,21,11,394,0.9125186963024805,0.89703989704
24,124,57,109.56886605729962,77.23399933976573,34,23,0,4,1,0,46,28,46,0,0,0,0,46,0,46,0,0,0,16,29,0,29,8,10,8,0,0,14,8,14,401,0.909473977341014,0.903091060986
25,139,46,110.89953292284181,69.42441502540768,27,19,0,0,2,0,0,0,0,0,0,0,0,47,0,47,0,0,0,8,20,0,20,13,19,14,0,0,9,14,9,402,0.9091277342695111,0.9016563147
26,164,8,184.76061824735368,65.7430088552156,3,5,0,1,2,0,9,5,9,0,0,0,0,16,0,16,0,0,0,0,25,0,25,14,21,5,0,0,3,5,3,225,0.8720238095238095,0.916666666667
27,169,18,79.46972137349293,39.76706913048269,8,10,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,26,0,26,10,25,6,0,0,0,6,0,340,0.8900646678424456,0.910052910053
28,108,10,152.7235627817208,41.58448817922485,5,5,0,1,0,0,41,25,41,0,0,0,3,20,0,20,0,0,0,22,28,0,28,13,12,9,0,0,1,9,1,254,0.8816666666666673,0.9
29,86,31,140.05322988679768,72.14576212889303,19,12,0,2,0,0,57,34,57,0,0,0,2,19,0,19,0,0,0,16,34,0,34,5,10,14,0,0,7,14,7,383,0.9118477776126062,0.907834101382
30,157,28,71.04204917136555,48.65791750182131,13,15,0,1,0,0,0,0,0,0,0,0,0,34,0,34,0,0,0,5,25,0,25,10,24,4,0,0,1,4,1,373,0.8987487852283774,0.892857142857
31,5990,37,150.66034009682025,64.73796954561391,19,18,0,2,2,0,0,0,0,0,0,0,0,27,0,27,0,0,0,0,30,0,30,11,30,18,0,0,11,18,11,387,0.9153014017878888,0.912483912484
32,5140,31,183.9082488960345,82.60876119340733,13,18,0,5,7,0,95,57,95,0,0,0,0,25,0,25,0,0,0,0,62,0,62,14,23,12,1,0,13,12,13,383,0.9120459838461922,0.906298003072
33,947,33,163.57580995326754,80.68982642181011,22,11,0,5,2,0,207,125,207,0,0,0,0,20,0,20,0,0,0,0,99,0,99,8,15,9,1,0,15,9,15,390,0.9140102321920505,0.907647907648
34,991,25,185.9141733699024,50.99350827090182,12,13,0,2,3,0,49,29,49,0,0,0,0,28,0,28,0,0,0,0,48,0,48,16,28,15,2,0,8,15,8,374,0.9108190476190474,0.908571428571
35,484,22,151.31499657380743,73.3087535143382,12,10,0,1,1,0,49,35,49,0,0,0,0,27,5,22,0,0,0,0,48,10,38,16,34,8,1,0,7,8,7,353,0.9028433687524597,0.891774891775
36,620,37,151.90317576417033,64.52861138652675,24,13,0,1,3,0,34,24,34,0,0,0,0,27,5,22,0,0,0,0,36,7,29,12,26,16,1,0,12,16,12,391,0.9164492678006195,0.903474903475
