Age,Class,N_Initial_Age,AgeSize_Mean,AgeSize_Std,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack_Class,Capture_Back,PackingDeaths_Emigration_Class,N_AfterEmigration_Class,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut_Class,Capture_Out,PackingDeaths_Immigration_Class,N_Immigration_Class,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,50.0,521,49.550808654885586,9.848698366157095,519,49.42384034953553,9.650969325902974,0,0,0,0,0,0,0,0,11,575,0,0
1,100.0,550,134.4593188156105,0.0,2,82.49908389322394,2.7867466071750684,521,0,23,498,0,0,0,0,0,6,0,0
2,150.0,222,181.3429854668016,1.1368683772161603e-13,550,134.4593188156105,0.0,550,0,36,514,0,0,475,0,33,442,0,0
3,200.0,123,218.25988232814925,1.1368683772161603e-13,345,194.50466173910814,17.68215267353481,345,0,37,308,0,0,642,0,193,449,0,0
4,250.0,65,247.32879632779216,2.842170943040401e-14,112,256.93412568844695,11.295878450231223,112,0,8,104,0,0,154,0,17,137,0,0
5,300.0,47,270.2180918255229,1.1368683772161603e-13,37,298.72303457673513,11.375760706964625,37,0,9,28,0,0,62,0,12,50,0,0
6,350.0,38,299.5286436971494,12.248088985934846,1,329.3361811524784,0.0,1,0,0,1,0,0,3,0,1,2,0,0
Totals,7,1566,NA,NA,1566,NA,NA,1566,0,113,1453,0,0,1336,0,267,1661,0,0
