Age,Class,N_Initial_Age,AgeSize_Mean,AgeSize_Std,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack_Class,Capture_Back,PackingDeaths_Emigration_Class,N_AfterEmigration_Class,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut_Class,Capture_Out,PackingDeaths_Immigration_Class,N_Immigration_Class,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,50.0,703,50.34406974012929,9.877070132719421,698,50.142336389459075,9.615637025422458,0,0,0,0,0,0,0,0,0,625,0,0
1,100.0,436,134.4593188156105,0.0,5,78.50604549369278,3.1914684721753797,703,0,6,697,0,0,0,0,0,5,0,0
2,150.0,229,181.34298546680154,5.684341886080802e-14,436,134.4593188156105,0.0,436,0,32,404,0,0,674,0,65,609,0,0
3,200.0,133,218.25988232814936,0.0,362,194.9063757501144,17.79754826378632,362,0,40,322,0,0,575,0,109,466,0,0
4,250.0,95,247.32879632779208,1.1368683772161603e-13,135,254.11080980860118,10.45178471735594,135,0,13,122,0,0,183,0,33,150,0,0
5,300.0,40,270.2180918255228,0.0,68,297.3709988596392,11.822918695788514,68,0,9,59,0,0,72,0,14,58,0,0
6,350.0,71,298.97368655374447,13.96795925222311,3,335.30127428679924,8.43591561137521,3,0,0,3,0,0,9,0,2,7,0,0
Totals,7,1707,NA,NA,1707,NA,NA,1707,0,100,1607,0,0,1513,0,223,1920,0,0
