Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,5081,40,150.70712930159118,74.77047095262017,16,24,0,1,5,0,41,24,41,0,0,0,0,37,0,37,0,0,0,0,62,0,62,16,42,17,1,0,12,17,12,366,0.8870833333333332,0.903571428571
2,4120,38,145.07112422217082,79.78143882687344,12,26,0,2,3,0,73,44,73,0,0,0,0,34,0,34,0,0,0,0,54,0,54,10,24,18,0,2,6,18,6,359,0.8958415776282814,0.912280701754
3,2578,46,125.5519560926753,78.34885778038459,25,21,0,2,2,0,92,55,92,0,0,0,0,44,0,44,0,0,0,0,62,0,62,17,25,8,1,0,15,8,15,366,0.8710730038707355,0.935817805383
4,2618,46,149.06046993961593,76.92722005346421,16,30,0,6,3,0,100,60,100,0,0,0,0,35,0,35,0,0,0,0,74,0,74,11,33,21,1,0,13,21,13,377,0.8891439373480963,0.905797101449
5,173,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19,0,0,0,13,34,0,34,19,34,0,0,0,0,0,0,0,0.0,0.0
6,147,45,121.81409779573264,63.36961829795557,22,23,0,1,2,0,0,0,0,0,0,0,2,42,0,42,0,0,0,19,18,0,18,15,16,18,0,1,8,18,8,371,0.8850440917107585,0.915343915344
7,4374,37,177.0955980781732,57.17432955821522,19,18,0,3,3,0,126,75,126,0,0,0,0,23,0,23,0,0,0,0,83,0,83,10,31,22,0,1,14,22,14,378,0.903022713833525,0.911196911197
8,3045,44,134.9104477164203,73.78103185965794,19,25,0,2,3,0,77,46,77,0,0,0,0,35,0,35,0,0,0,0,65,0,65,13,33,18,0,0,11,18,11,362,0.8819116489571035,0.909090909091
9,4022,94,122.52102800847204,75.6719389802697,48,46,0,5,5,0,134,80,134,0,0,0,0,69,0,69,0,0,0,0,89,0,89,12,35,31,1,1,19,31,19,393,0.8900412813382481,0.913880445795
10,2218,140,87.32952354201832,67.0406045205883,73,67,0,3,4,0,50,30,50,0,0,0,0,125,0,125,0,0,0,0,65,0,65,11,40,23,0,2,14,23,14,390,0.8863070942662781,0.928911564626
11,291,56,112.4071839661084,68.53708832592262,30,26,0,2,2,0,36,21,36,0,0,0,0,47,0,47,0,0,0,0,37,0,37,6,20,18,0,0,10,18,10,375,0.8817799441205056,0.922619047619
12,246,38,150.02728040075758,70.55330936136386,18,20,0,2,2,0,56,33,56,0,0,0,0,34,0,34,0,0,0,0,53,0,53,16,29,13,0,3,12,13,12,369,0.9000956338213959,0.924812030075
13,174,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0.0,0.0
14,212,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0.0,0.0
15,90,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0.0,0.0
16,171,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0.0,0.0
17,19,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0
18,60,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0.0,0.0
19,552,63,152.054311690582,72.3326255821683,35,28,0,4,5,0,29,18,29,0,0,0,0,49,0,49,0,0,0,0,53,0,53,15,40,31,1,1,16,31,16,389,0.8956796122329002,0.933484504913
20,447,78,118.09244650148885,72.84840957178031,30,48,0,0,5,0,0,0,0,0,0,0,0,71,0,71,0,0,0,0,40,0,40,14,40,27,0,2,11,27,11,386,0.8837074606305375,0.924908424908
21,162,75,78.94292385516573,59.15109368793481,40,35,0,3,2,0,71,42,71,0,0,0,2,77,0,77,0,0,0,0,62,0,62,14,30,12,0,0,5,12,5,348,0.8675259259259259,0.924444444444
22,151,41,108.02973899388539,74.65019052745052,24,17,0,4,0,0,74,44,74,0,0,0,0,35,0,35,0,0,0,0,55,0,55,6,23,13,0,0,5,13,5,348,0.8780487804878048,0.896631823461
23,188,44,139.42784356564306,69.38773042441558,14,30,0,2,2,0,27,16,27,0,0,0,0,36,0,36,0,0,0,4,52,0,52,14,41,20,0,1,10,20,10,373,0.8879747146792601,0.926406926407
24,43,46,139.88974447114538,67.60277635042246,28,18,0,3,0,0,61,37,61,0,0,0,25,9,0,9,0,0,0,26,26,0,26,0,2,18,0,0,14,18,14,381,0.8926208479611126,0.91718426501
25,96,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,19,0,0,0,41,3,0,3,19,3,0,0,0,0,0,0,0,0.0,0.0
26,94,51,98.37039400760331,69.17030849868615,25,26,0,2,1,0,0,0,0,0,0,0,16,35,0,35,0,0,0,10,17,0,17,11,16,20,0,0,2,20,2,363,0.883835887296095,0.929971988796
27,26,9,49.83974356312919,9.387140556445713,6,3,0,0,0,0,0,0,0,0,0,0,9,11,0,11,0,0,0,42,0,0,0,2,0,0,0,0,0,0,0,74,0.6308054085831862,0.888888888889
28,178,2,218.44632692247274,83.98700810686223,1,1,0,0,1,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,28,0,28,20,27,1,0,0,1,1,1,77,0.7083333333333333,0.928571428571
29,87,21,161.46197436613332,45.04404577735578,10,11,0,3,0,0,45,27,45,0,0,0,1,14,0,14,0,0,0,15,31,0,31,7,13,14,0,0,7,14,7,345,0.897095346074938,0.927437641723
