Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,5296,31,155.16185031654348,75.06290916897234,14,17,0,6,1,0,150,94,150,0,0,0,0,25,0,25,0,0,0,0,88,0,88,10,32,12,1,0,10,12,10,310,0.860462811555423,0.850998463902
2,4698,24,183.89747616712404,46.3156892556547,13,11,0,3,0,0,58,36,58,0,0,0,0,20,0,20,0,0,0,0,58,0,58,12,35,12,1,0,11,12,11,306,0.8814484126984128,0.904761904762
3,2461,93,91.97824264025134,64.28199275743734,41,52,0,2,1,0,16,10,16,0,0,0,0,85,0,85,0,0,0,0,36,0,36,17,27,21,1,1,9,21,9,350,0.8685424684384103,0.905273937532
4,2695,26,184.51716654163528,46.40862214345549,10,16,0,2,3,0,71,45,71,0,0,0,0,26,0,26,0,0,0,0,49,0,49,14,23,15,1,0,10,15,10,319,0.8854254719639334,0.913919413919
5,181,39,154.4121460410592,68.09204346595207,17,22,0,3,3,0,84,53,84,0,0,0,0,36,0,36,0,0,0,18,62,0,62,16,30,19,0,1,12,19,12,342,0.8795122256660719,0.897435897436
6,196,57,144.55568571085317,76.03047061537562,19,38,0,4,4,0,56,35,56,0,0,0,0,38,0,38,0,0,0,0,58,0,58,12,36,24,1,1,14,24,14,358,0.8804833721731226,0.884711779449
7,1246,62,112.57853702567128,70.08091556183044,35,27,0,4,0,0,54,35,54,0,0,0,0,56,0,56,0,0,0,0,54,0,54,11,31,19,1,0,11,19,11,344,0.8652755066646848,0.871735791091
8,2834,47,128.3827800968449,72.9235797885276,27,20,0,4,1,0,123,77,123,0,0,0,0,37,0,37,0,0,0,0,73,0,73,8,24,19,0,0,10,19,10,334,0.8628230830584839,0.914893617021
9,3433,71,96.86435904768264,66.5551610000898,36,35,0,2,2,0,22,14,22,0,0,0,0,71,0,71,0,0,0,0,47,0,47,18,37,19,1,1,7,19,7,342,0.8654981532386811,0.906103286385
10,3030,83,93.79997785569793,70.04437717115266,47,36,0,2,3,0,0,0,0,0,0,0,0,79,0,79,0,0,0,0,40,0,40,18,39,11,3,0,12,11,12,341,0.8671933862817881,0.913367756741
11,271,44,120.64484780270618,78.3193420741783,22,22,0,1,5,0,0,0,0,0,0,0,0,41,0,41,0,0,0,0,27,0,27,13,27,13,0,0,10,13,10,321,0.8344401810310904,0.882034632035
12,244,44,148.23528073074837,73.82198256115129,22,22,0,2,3,0,0,0,0,0,0,0,0,35,0,35,0,0,0,0,25,0,25,17,23,19,0,0,13,19,13,347,0.8867940771349864,0.888528138528
13,140,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,16,7,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0.0,0.0
14,119,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0.0,0.0
15,128,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0.0,0.0
16,183,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,15,7,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0.0,0.0
17,124,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0.0,0.0
18,78,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,19,5,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0.0,0.0
19,351,50,177.84865579216626,56.93967002053347,28,22,0,4,3,0,117,72,117,0,0,0,0,28,0,28,0,0,0,0,80,0,80,13,32,23,2,1,21,23,21,355,0.8908000000000003,0.9
20,475,102,89.58559244703905,62.26994636699286,47,55,0,2,3,0,0,0,0,0,0,0,0,90,0,90,0,0,0,0,30,0,30,10,28,24,0,0,9,24,9,355,0.8724940956774868,0.908963585434
21,223,57,119.65388567977259,77.98588133485215,31,26,0,4,1,0,75,47,75,0,0,0,0,47,0,47,0,0,0,0,53,0,53,12,25,16,1,0,12,16,12,335,0.8440399243723338,0.899749373434
22,119,36,100.54654927890925,65.97442828806554,18,18,0,0,1,0,0,0,0,0,0,0,4,30,0,30,0,0,0,0,20,0,20,4,19,10,0,0,4,10,4,279,0.8033325984714872,0.898148148148
23,107,50,151.7002449700593,75.8987463077885,23,27,0,7,2,0,175,110,175,0,0,0,20,25,0,25,0,0,0,68,51,0,51,5,5,27,0,1,10,27,10,355,0.8850857142857145,0.90380952381
24,269,52,102.68175049331026,66.75816663594172,32,20,0,3,1,0,34,21,34,0,0,0,0,61,0,61,0,0,0,0,42,0,42,20,28,20,0,0,3,20,3,312,0.7907156945618486,0.769230769231
25,81,15,149.5085824839014,38.3682445549091,8,7,0,2,0,0,0,0,0,0,0,0,12,11,0,11,0,0,0,42,5,0,5,5,5,14,0,0,1,14,1,270,0.86962962962963,0.911111111111
26,31,41,85.27632406804699,70.7444514144507,21,20,0,3,1,0,28,18,28,0,0,0,47,3,0,3,0,0,0,26,11,0,11,1,1,9,1,0,2,9,2,282,0.8397637460695162,0.871080139373
27,79,35,157.00131784434464,65.5001567991836,17,18,0,1,2,0,0,0,0,0,0,0,17,16,0,16,0,0,0,23,6,0,6,5,6,18,0,0,11,18,11,331,0.8843343051506317,0.90612244898
28,52,23,172.68367124356755,40.63451916557266,7,16,0,0,2,0,0,0,0,0,0,0,9,8,0,8,0,0,0,34,1,0,1,2,1,15,0,0,8,15,8,308,0.8825726888108741,0.886128364389
29,77,23,187.452429232711,58.361886225611464,9,14,0,1,3,0,0,0,0,0,0,0,9,10,0,10,0,0,0,35,2,0,2,4,2,12,1,2,8,12,8,313,0.8805473039877579,0.906832298137
30,122,5,134.4593188156105,0.0,2,3,0,0,0,0,0,0,0,0,0,0,3,19,0,19,0,0,0,27,12,0,12,16,12,5,0,0,0,5,0,151,0.8104761904761911,0.885714285714
31,5443,81,110.02234706144995,77.28727920611975,41,40,0,4,3,0,53,33,53,0,0,0,0,67,0,67,0,0,0,0,52,0,52,14,32,21,2,0,13,21,13,347,0.8752041282905481,0.912992357437
32,4548,54,131.22033142279713,80.55957735055341,25,29,0,3,5,0,58,36,58,0,0,0,0,53,0,53,0,0,0,0,46,0,46,18,23,17,0,2,13,17,13,344,0.8592984518910445,0.910052910053
33,952,69,132.67347688129817,78.83357617385965,38,31,0,3,4,0,95,60,95,0,0,0,0,57,0,57,0,0,0,0,85,0,85,11,46,29,0,0,13,29,13,351,0.8833378341884959,0.897170462388
34,1163,82,116.29371826144636,70.7366105750226,41,41,0,2,1,0,106,67,106,0,0,0,0,77,0,77,0,0,0,0,78,0,78,17,36,33,0,0,9,33,9,356,0.8668876235800684,0.909988385598
35,527,42,134.55277210140787,77.59326383433414,19,23,0,3,1,0,74,56,74,0,0,0,0,42,8,34,0,0,0,0,65,13,52,16,47,13,0,1,12,13,12,326,0.8675898931000972,0.918367346939
36,476,38,157.76038668643332,60.21609809384053,24,14,0,2,3,0,38,28,38,0,0,0,0,27,5,22,0,0,0,0,58,12,46,14,47,20,0,0,13,20,13,337,0.8855032317636197,0.877192982456
37,97,12,173.79273895730594,43.871458316353426,3,9,0,1,0,0,0,0,0,0,0,0,0,16,5,11,0,0,0,7,12,4,8,11,12,7,1,0,4,7,4,248,0.8647486772486769,0.896825396825
38,413,32,137.70716495059938,70.97204385469205,16,16,0,2,2,0,62,47,62,0,0,0,0,32,10,22,0,0,0,0,51,15,36,16,35,14,0,2,6,14,6,332,0.8800688244047619,0.909226190476
39,64,17,184.67275741681354,57.82976504469177,12,5,0,2,1,0,30,22,30,0,0,0,21,2,1,1,0,0,0,15,16,5,11,2,8,9,0,0,8,9,8,282,0.8779041028175976,0.887955182073
40,218,35,127.84876067017288,74.9119842197206,21,14,0,2,2,0,116,86,116,0,0,0,0,42,13,29,0,0,0,0,65,19,46,19,35,13,1,0,6,13,6,324,0.8653644314868804,0.897959183673
41,217,24,169.77645924579647,47.80413075458842,16,8,0,1,1,0,0,0,0,0,0,0,0,23,7,16,0,0,0,0,35,10,25,10,35,16,1,1,6,16,6,312,0.8836805555555556,0.890873015873
42,109,22,191.160441059812,53.26349805072081,11,11,0,1,3,0,27,20,27,0,0,0,1,20,6,14,0,0,0,24,19,6,13,11,12,10,1,0,11,10,11,312,0.8857241243604879,0.917748917749
43,252,18,198.87613063093335,60.86668826307773,10,8,0,3,1,0,102,76,102,0,0,0,0,19,6,13,0,0,0,0,56,17,39,14,30,10,0,1,7,10,7,282,0.8670634920634922,0.910052910053
44,297,34,148.28444303347086,77.00167498407814,19,15,0,3,0,0,163,121,163,0,0,0,0,29,9,20,0,0,0,0,81,24,57,11,38,13,2,1,8,13,8,337,0.8780482781347834,0.906162464986
45,172,45,128.68632943328063,63.92273174436187,21,24,0,1,3,0,32,24,32,0,0,0,0,38,11,27,0,0,0,0,30,9,21,12,18,24,1,0,6,24,6,333,0.8693827160493827,0.903703703704
46,176,34,154.63535466504095,60.17879215448124,14,20,0,0,1,0,0,0,0,0,0,0,0,29,9,20,0,0,0,0,29,9,20,13,28,14,0,0,13,14,13,327,0.8741761410446534,0.911764705882
47,294,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,13,0,0,0,0,41,12,29,18,41,0,0,0,0,0,0,0,0.0,0.0
48,177,19,167.766316613062,45.10021802564431,11,8,0,1,2,0,32,24,32,0,0,0,0,27,8,19,0,0,0,15,36,11,25,19,28,13,0,0,6,13,6,304,0.8731697665215667,0.887218045113
49,200,49,129.03202328732334,72.73446160110602,25,24,0,2,2,0,91,68,91,0,0,0,0,41,12,29,0,0,0,10,60,18,42,13,36,20,1,0,10,20,10,344,0.8825786874516569,0.88824101069
50,194,38,122.634173479972,69.76820210055163,19,19,0,2,0,0,85,63,85,0,0,0,0,43,13,30,0,0,0,8,57,17,40,16,35,17,0,0,5,17,5,328,0.8678769291650179,0.87969924812
Totals,45332,1855,NA,NA,932,923,100,80,2227,1498,2227,0,0,0,201,1654,128,1526,0,0,0,352,1902,201,1701,593,1150,709,25,16,387,709,387,395,0.8992730294579308,0.895956873315
