Age,Class,N_Initial_Age,AgeSize_Mean,AgeSize_Std,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack_Class,Capture_Back,PackingDeaths_Emigration_Class,N_AfterEmigration_Class,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut_Class,Capture_Out,PackingDeaths_Immigration_Class,N_Immigration_Class,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,50.0,606,50.43935669757216,9.668419331353212,600,50.153386424380635,9.278972189828082,0,0,0,0,0,0,0,0,25,663,0,0
1,100.0,474,134.4593188156105,0.0,6,79.03638401672428,2.3262003111908083,606,0,72,534,0,0,0,0,0,5,0,0
2,150.0,294,181.3429854668015,2.842170943040401e-14,474,134.4593188156105,0.0,474,0,31,443,0,0,518,0,26,492,0,0
3,200.0,156,218.2598823281493,5.684341886080802e-14,450,194.1408430454021,17.569064564548473,450,0,70,380,0,0,634,0,221,413,0,0
4,250.0,72,247.3287963277922,0.0,127,257.2414833543683,11.341651486488686,127,0,22,105,0,0,167,0,37,130,0,0
5,300.0,55,270.2180918255229,1.1368683772161603e-13,56,297.40070803513026,11.413784954764875,56,0,14,42,0,0,71,0,22,49,0,0
6,350.0,62,300.80580806270365,15.097337396596046,6,332.5867416533895,4.596986745702775,6,0,0,6,0,0,9,0,0,9,0,0
Totals,7,1719,NA,NA,1719,NA,NA,1719,0,209,1510,0,0,1399,0,331,1761,0,0
