Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,5889,65,115.87818299570888,81.78112189376468,31,34,0,4,3,0,56,34,56,0,0,0,0,54,0,54,0,0,0,0,58,0,58,10,34,18,2,0,11,18,11,275,0.8478331924485769,0.860805860806
2,5437,63,99.37235347609771,68.13407555815616,37,26,0,3,1,0,49,29,49,0,0,0,0,54,0,54,0,0,0,0,49,0,49,9,28,18,0,1,8,18,8,266,0.8361228089119246,0.856386999244
3,2436,49,127.72662426247462,74.06883098447892,20,29,0,2,4,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,36,0,36,18,35,21,1,1,8,21,8,273,0.8447273953313102,0.893100097182
4,2414,55,90.37873293761466,67.08070354961288,29,26,0,3,1,0,71,44,71,0,0,0,0,59,0,59,0,0,0,0,61,0,61,15,33,13,0,2,3,13,3,267,0.8304840613931523,0.903896103896
5,202,53,113.2928611733492,72.3750549866035,31,22,0,1,1,0,35,21,35,0,0,0,8,57,0,57,0,0,0,4,54,0,54,19,39,17,1,0,7,17,7,261,0.8173133974130774,0.88679245283
6,140,55,149.39002876393647,74.00219178318467,30,25,0,2,5,0,0,0,0,0,0,0,2,38,0,38,0,0,0,22,17,0,17,9,15,27,2,0,12,27,12,276,0.8502321920503739,0.874458874459
7,2064,27,176.13066025796903,44.61200437462885,10,17,0,1,2,0,12,7,12,0,0,0,0,31,0,31,0,0,0,0,32,0,32,18,27,20,1,0,6,20,6,257,0.8596250571559216,0.874779541446
8,2835,79,82.84690651031406,62.70258698186674,39,40,0,1,2,0,44,27,44,0,0,0,0,75,0,75,0,0,0,0,41,0,41,10,21,14,1,0,5,14,5,264,0.8347258146969734,0.905364677517
9,2841,81,127.29953525544752,78.26687847695047,38,43,0,6,3,0,72,45,72,0,0,0,0,61,0,61,0,0,0,0,68,0,68,8,39,29,2,1,13,29,13,280,0.8431460070691896,0.880658436214
10,1784,77,138.08437885391632,79.3575684908889,40,37,0,5,7,0,102,63,102,0,0,0,0,59,0,59,0,0,0,0,81,0,81,18,41,29,1,0,20,29,20,288,0.8349677533351005,0.882498453927
11,231,36,175.59678885232577,46.982052774315044,19,17,0,3,1,0,144,89,144,0,0,0,0,34,0,34,0,0,0,0,90,0,90,19,34,24,0,0,12,24,12,275,0.8518334803057024,0.866402116402
12,165,74,126.8847157087472,62.33834576851446,33,41,0,2,2,0,39,24,39,0,0,0,0,55,0,55,0,0,0,0,39,0,39,11,22,37,2,2,8,37,8,288,0.8642561480399317,0.875160875161
13,94,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0.0,0.0
14,154,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0.0,0.0
15,137,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0.0,0.0
16,175,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0.0,0.0
17,66,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,18,6,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0.0,0.0
18,75,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0.0,0.0
19,491,64,122.79685992666671,76.472106660211,33,31,0,4,3,0,62,38,62,0,0,0,0,56,0,56,0,0,0,0,68,0,68,13,41,19,1,1,13,19,13,272,0.8426513671875,0.884672619048
20,439,55,120.847026277935,79.47465777721456,21,34,0,2,4,0,82,50,82,0,0,0,0,56,0,56,0,0,0,0,68,0,68,18,34,19,0,0,11,19,11,270,0.8250846123573397,0.849350649351
21,113,22,135.7721770496379,58.63451755222261,9,13,0,0,3,0,0,0,0,0,0,0,0,19,0,19,0,0,0,21,12,0,12,9,12,13,0,1,3,13,3,235,0.8450413223140494,0.876623376623
22,131,18,141.02309165035908,67.2642992535447,8,10,0,1,1,0,0,0,0,0,0,0,6,18,0,18,0,0,0,6,19,0,19,7,18,8,0,0,5,8,5,221,0.8152557319223984,0.825396825397
