Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,6864,27,181.995639888007,45.099808537527615,13,14,0,2,3,0,48,30,48,0,0,0,0,21,0,21,0,0,0,0,56,0,56,10,36,19,2,0,6,19,6,331,0.8908485204781501,0.934744268078
2,5819,52,134.56406279040834,78.74576388451887,28,24,0,4,1,0,0,0,0,0,0,0,0,42,0,42,0,0,0,0,24,0,24,9,22,22,0,1,9,22,9,376,0.8798781346858271,0.922161172161
3,2482,96,95.41395802658991,75.66291256176436,39,57,0,3,6,0,8,5,8,0,0,0,0,83,0,83,0,0,0,0,30,0,30,11,24,19,0,0,11,19,11,367,0.8754856977513227,0.914186507937
4,2339,32,124.80263268111837,63.409223828671614,16,16,0,1,0,0,0,0,0,0,0,0,0,29,0,29,0,0,0,0,15,0,15,8,15,15,0,1,5,15,5,345,0.8741861979166666,0.918154761905
5,200,33,176.39026545972004,46.43163692995017,17,16,0,0,5,0,0,0,0,0,0,0,0,30,0,30,0,0,0,0,32,0,32,21,31,23,0,2,8,23,8,357,0.8989243080152172,0.914862914863
6,188,57,82.2303531647654,64.43143676911205,26,31,0,0,4,0,0,0,0,0,0,0,0,59,0,59,0,0,0,0,31,0,31,12,31,12,0,0,4,12,4,320,0.8526726172155529,0.940685045948
7,2140,58,102.35726008386426,73.34882997553743,26,32,0,3,1,0,75,45,75,0,0,0,0,47,0,47,0,0,0,0,63,0,63,4,32,15,1,0,8,15,8,349,0.8505322461921748,0.923645320197
8,3604,30,174.57489403994703,43.96096757702962,12,18,0,2,2,0,52,32,52,0,0,0,0,18,0,18,0,0,0,0,42,0,42,6,22,18,1,1,10,18,10,363,0.8892328042328044,0.873015873016
9,3823,67,147.97994451838682,83.36397424865635,34,33,0,7,5,0,178,111,178,0,0,0,0,48,0,48,0,0,0,0,114,0,114,13,44,23,0,2,20,23,20,383,0.8966945655517721,0.918976545842
10,3344,48,148.74999675469567,87.7237669154702,23,25,0,4,6,0,98,61,98,0,0,0,0,41,0,41,0,0,0,0,71,0,71,15,33,14,0,0,17,14,17,372,0.8745866402116402,0.893849206349
11,318,74,87.01833865168568,67.74399916495211,39,35,0,1,3,0,0,0,0,0,0,0,0,71,0,71,0,0,0,0,21,0,21,11,20,8,0,0,10,8,10,352,0.882421997286862,0.938223938224
12,302,49,140.37471280156743,80.68109275261457,26,23,0,3,3,0,68,42,68,0,0,0,0,38,0,38,0,0,0,0,56,0,56,8,28,19,2,1,9,19,9,360,0.8698954800579122,0.913508260447
13,114,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0.0,0.0
14,171,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0.0,0.0
15,32,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.0,0.0
16,169,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0.0,0.0
17,29,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0
18,45,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.0,0.0
19,439,73,105.62418419397964,70.05400327987688,41,32,0,1,2,0,73,45,73,0,0,0,0,65,0,65,0,0,0,0,68,0,68,13,36,23,0,0,9,23,9,380,0.8787184230044053,0.905414220483
20,625,88,103.43854439566336,71.93038315128763,44,44,0,5,1,0,39,24,39,0,0,0,0,72,0,72,0,0,0,0,43,0,43,11,28,18,1,1,15,18,15,377,0.8890477420306965,0.921536796537
21,112,19,152.62020385264893,53.58414934744251,7,12,0,2,0,0,40,25,40,0,0,0,4,18,0,18,0,0,0,5,37,0,37,11,22,10,0,0,7,10,7,329,0.8871520907531986,0.93984962406
22,143,36,96.47231939800008,68.98703069669321,15,21,0,0,1,0,0,0,0,0,0,0,0,29,0,29,0,0,0,0,17,0,17,3,16,11,0,0,3,11,3,300,0.8241659318048202,0.892857142857
23,347,21,158.13819981771468,49.07013896081692,11,10,0,3,1,0,43,27,43,0,0,0,0,18,0,18,0,0,0,0,56,0,56,16,39,17,0,2,2,17,2,320,0.8882410106899903,0.936507936508
24,185,4,51.41335726839159,7.842473352065845,1,3,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,4,23,0,23,14,23,0,0,0,0,0,0,101,0.7217261904761905,0.714285714286
25,116,6,179.7122431522479,63.997299333916146,3,3,0,1,1,0,0,0,0,0,0,0,8,15,0,15,0,0,0,24,12,0,12,12,12,4,0,0,2,4,2,174,0.8320105820105816,0.896825396825
26,182,10,134.4593188156105,0.0,6,4,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,32,0,32,11,31,10,0,0,0,10,0,245,0.8650000000000007,0.914285714286
27,61,2,134.4593188156105,0.0,1,1,0,0,0,0,0,0,0,0,0,0,15,5,0,5,0,0,0,38,1,0,1,3,1,2,0,0,0,2,0,79,0.7142857142857143,0.97619047619
28,97,8,155.45607084232603,55.552184202780786,7,1,0,1,0,0,32,20,32,0,0,0,0,15,0,15,0,0,0,20,25,0,25,9,13,7,0,1,0,7,0,202,0.8534226190476191,0.916666666667
29,111,16,152.6116547110544,34.35667058668848,7,9,0,0,1,0,0,0,0,0,0,0,3,17,0,17,0,0,0,1,17,0,17,10,17,14,0,0,2,14,2,299,0.8864397321428571,0.943452380952
30,134,46,108.10720478016695,67.44721509373095,19,27,0,0,2,0,0,0,0,0,0,0,2,44,0,44,0,0,0,1,29,0,29,12,28,18,0,0,4,18,4,332,0.8761814744801513,0.912008281573
31,5517,73,98.91411503492924,73.70582070440169,35,38,0,5,2,0,81,51,81,0,0,0,0,67,0,67,0,0,0,0,62,0,62,10,31,11,0,0,14,11,14,364,0.8620396929648194,0.907371167645
32,4903,22,174.9219628537405,60.13702143665407,13,9,0,3,0,0,50,31,50,0,0,0,0,22,0,22,0,0,0,0,60,0,60,12,41,12,0,1,7,12,7,331,0.8909386068476975,0.917748917749
33,951,58,146.84376262604235,77.14757089097255,30,28,0,2,6,0,137,84,137,0,0,0,0,35,0,35,0,0,0,0,87,0,87,8,32,27,1,1,13,27,13,379,0.9020157408980238,0.933497536946
34,1007,25,199.93486324878336,50.242716089731786,15,10,0,2,5,0,64,40,64,0,0,0,0,25,0,25,0,0,0,0,63,0,63,16,38,11,2,0,12,11,12,357,0.9005714285714285,0.899047619048
35,488,25,176.62941720691364,60.56490170804963,10,15,0,1,4,0,0,0,0,0,0,0,0,26,5,21,0,0,0,0,38,8,30,14,37,15,1,0,7,15,7,343,0.891847619047619,0.92
36,621,79,105.59874045418526,74.26660206244964,38,41,0,4,3,0,157,113,157,0,0,0,0,81,16,65,0,0,0,0,89,18,71,23,43,17,0,0,13,17,13,378,0.8787740059972073,0.892706449668
37,23,15,199.68431022762542,48.67839903653916,10,5,0,3,1,0,87,64,87,0,0,0,15,1,0,1,0,0,0,39,8,2,6,1,1,7,1,0,7,7,7,294,0.8797883597883601,0.914285714286
38,225,33,108.33206559394785,82.06231757399406,18,15,0,1,1,0,0,0,0,0,0,0,0,32,10,22,0,0,0,0,25,7,18,9,24,7,1,0,5,7,5,280,0.8134592680047231,0.906204906205
39,179,22,164.9020678956862,57.601030548365394,12,10,0,1,1,0,32,24,32,0,0,0,0,24,7,17,0,0,0,0,34,10,24,15,25,10,0,0,9,10,9,329,0.8920700511609602,0.915584415584
40,296,64,88.03727785369365,68.52472417387972,37,27,0,5,2,0,153,111,153,0,0,0,0,58,17,41,0,0,0,0,71,21,50,6,29,12,0,0,6,12,6,362,0.8809116908482143,0.92931547619
41,127,26,139.9788454885135,81.94585075762778,13,13,0,2,1,0,0,0,0,0,0,0,0,30,9,21,0,0,0,27,15,4,11,16,15,10,0,0,7,10,7,328,0.8848267117497887,0.89010989011
42,250,29,140.53429668269357,88.80376374658653,10,19,0,2,5,0,62,46,62,0,0,0,0,37,11,26,0,0,0,0,50,15,35,19,34,11,0,0,7,11,7,353,0.8879735009342622,0.919540229885
