Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,5070,50,132.35529399400986,76.81995203378511,23,27,0,4,2,0,50,30,50,0,0,0,0,36,0,36,0,0,0,0,48,0,48,9,28,13,1,0,15,13,15,295,0.8438857142857141,0.886666666667
2,5302,22,146.9375343007945,55.669581895713286,12,10,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,26,0,26,7,26,12,0,1,5,12,5,274,0.8662927981109799,0.911255411255
3,2485,52,118.65242511518224,88.37981053497506,26,26,0,3,5,0,89,53,89,0,0,0,0,46,0,46,0,0,0,0,63,0,63,13,27,12,1,0,10,12,10,289,0.860594533671457,0.89652014652
4,2312,59,91.45441103039768,69.07495648093713,30,29,0,3,1,0,6,4,6,0,0,0,0,63,0,63,0,0,0,0,26,0,26,15,23,9,0,1,8,9,8,295,0.8447832450992462,0.885391444713
5,79,44,76.1635834748313,56.23897812181918,19,25,0,0,2,0,0,0,0,0,0,0,22,30,0,30,0,0,0,25,7,0,7,5,6,6,0,0,3,6,3,227,0.8124631050767416,0.88961038961
6,175,52,108.52121667546507,79.4804474382429,29,23,0,3,3,0,62,38,62,0,0,0,0,49,0,49,0,0,0,11,46,0,46,15,22,9,1,0,11,9,11,291,0.8490595942519024,0.907509157509
7,1644,26,176.79925071151825,43.27542142105161,18,8,0,3,1,0,5,4,5,0,0,0,0,19,0,19,0,0,0,0,29,0,29,8,28,14,2,0,10,14,10,281,0.8709143420681882,0.908424908425
8,4975,52,113.42321425510744,74.77478317882243,27,25,0,4,1,0,40,23,40,0,0,0,0,37,0,37,0,0,0,0,46,0,46,5,27,11,0,2,12,11,12,285,0.8433449563257259,0.884615384615
9,2746,40,167.5347836985406,58.89236290436431,16,24,0,0,5,0,0,0,0,0,0,0,0,30,0,30,0,0,0,0,37,0,37,17,37,24,0,0,12,24,12,299,0.8711309523809524,0.87619047619
10,3372,44,149.325624626652,75.64854565313327,21,23,0,3,3,0,80,48,80,0,0,0,0,33,0,33,0,0,0,0,72,0,72,11,40,17,2,1,11,17,11,306,0.8637347500983866,0.888528138528
11,247,85,91.22660010064435,70.25746348379046,45,40,0,1,2,0,23,14,23,0,0,0,0,76,0,76,0,0,0,0,36,0,36,9,25,10,1,0,12,10,12,305,0.8611138573076289,0.887394957983
12,263,28,191.05746472380432,41.46284091237025,17,11,0,1,3,0,14,9,14,0,0,0,0,13,0,13,0,0,0,0,27,0,27,7,22,14,1,1,12,14,12,292,0.8746051992225464,0.91156462585
13,115,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0.0,0.0
14,187,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0.0,0.0
15,104,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0.0,0.0
16,192,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0.0,0.0
17,131,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0.0,0.0
18,47,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0.0,0.0
19,515,39,184.05104060396954,44.977998121635686,16,23,0,2,2,0,118,70,118,0,0,0,0,32,0,32,0,0,0,0,77,0,77,18,28,24,1,2,12,24,12,300,0.8728280266741807,0.894993894994
20,491,28,166.7510398252134,40.68258224828793,10,18,0,2,1,0,2,1,2,0,0,0,0,29,0,29,0,0,0,0,23,0,23,16,21,20,0,3,5,20,5,293,0.8730867346938777,0.891156462585
21,217,13,154.5932687783879,45.86060760268886,7,6,0,0,1,0,0,0,0,0,0,0,0,22,0,22,0,0,0,0,28,0,28,16,27,12,0,0,1,12,1,216,0.8431952662721893,0.882783882784
22,169,45,111.55383381511734,79.6858665100905,22,23,0,1,3,0,17,10,17,0,0,0,0,43,0,43,0,0,0,0,24,0,24,9,15,14,0,0,5,14,5,273,0.851393298059965,0.892063492063
23,242,31,187.9999594718294,48.02469284978344,17,14,0,4,1,0,14,8,14,0,0,0,0,19,0,19,0,0,0,0,35,0,35,13,28,15,1,1,14,15,14,307,0.8713146028442591,0.903225806452
24,124,5,104.78941002706513,36.449664107752135,4,1,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,7,20,0,20,14,20,3,0,0,0,3,0,145,0.8028571428571434,0.885714285714
25,93,5,221.3427226930838,60.20414914127395,3,2,0,1,1,0,57,34,57,0,0,0,13,9,0,9,0,0,0,29,31,0,31,8,8,3,0,0,2,3,2,138,0.7876190476190481,0.895238095238
26,168,30,122.65454109966348,77.41109349830938,14,16,0,3,2,0,42,25,42,0,0,0,0,31,0,31,0,0,0,0,44,0,44,12,27,13,0,0,4,13,4,251,0.8436243386243386,0.865079365079
27,12,11,173.22338850719282,56.243690649509034,6,5,0,1,2,0,24,14,24,0,0,0,19,0,0,0,0,0,0,47,5,0,5,0,0,8,0,0,3,8,3,217,0.8522235340417159,0.883116883117
