Age,Class,N_Initial_Age,AgeSize_Mean,AgeSize_Std,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack_Class,Capture_Back,PackingDeaths_Emigration_Class,N_AfterEmigration_Class,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut_Class,Capture_Out,PackingDeaths_Immigration_Class,N_Immigration_Class,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,50.0,699,49.57303103882952,9.901945346110235,697,49.49832274099787,9.81724939215263,0,0,0,0,0,0,0,0,41,552,0,0
1,100.0,561,134.45931881561046,2.842170943040401e-14,2,75.60887283316211,0.529876996923619,699,0,71,628,0,0,0,0,0,3,0,0
2,150.0,270,181.3429854668015,2.842170943040401e-14,561,134.45931881561046,2.842170943040401e-14,561,0,68,493,0,0,598,0,100,498,0,0
3,200.0,132,218.25988232814936,0.0,402,193.4649516003784,17.336761824701444,402,0,81,321,0,0,655,0,260,395,0,0
4,250.0,87,247.32879632779208,1.1368683772161603e-13,133,255.24539477061626,10.887278364667166,133,0,27,106,0,0,161,0,34,127,0,0
5,300.0,46,270.2180918255229,1.1368683772161603e-13,51,298.29103201401404,10.623400656883385,51,0,18,33,0,0,62,0,8,54,0,0
6,350.0,55,301.12566969921545,14.468479787853978,4,337.26730018553354,5.549271576560484,4,0,2,2,0,0,4,0,2,2,0,0
Totals,7,1850,NA,NA,1850,NA,NA,1850,0,267,1583,0,0,1480,0,445,1631,0,0
