Age,Class,N_Initial_Age,AgeSize_Mean,AgeSize_Std,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack_Class,Capture_Back,PackingDeaths_Emigration_Class,N_AfterEmigration_Class,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut_Class,Capture_Out,PackingDeaths_Immigration_Class,N_Immigration_Class,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,50.0,558,49.5641041100133,10.138224831804333,554,49.35920163955993,9.880236303003704,0,0,0,0,0,0,0,0,73,712,0,0
1,100.0,442,134.4593188156105,0.0,4,77.94309626780364,2.6247568313436678,558,0,43,515,0,0,0,0,0,6,0,0
2,150.0,226,181.34298546680154,5.684341886080802e-14,442,134.4593188156105,0.0,442,0,21,421,0,0,487,0,77,410,0,0
3,200.0,127,218.2598823281492,1.7053025658242404e-13,353,194.62470190133743,17.717668139685035,353,0,29,324,0,0,573,0,168,405,0,0
4,250.0,80,247.3287963277922,0.0,131,256.2398961017178,11.16069427743125,131,0,24,107,0,0,165,0,35,130,0,0
5,300.0,51,270.21809182552283,5.684341886080802e-14,50,297.93214249837547,11.743107297130503,50,0,10,40,0,0,76,0,14,62,0,0
6,350.0,53,299.9966621854228,14.213852075999581,3,334.4053236362116,3.9904819852490356,3,0,0,3,0,0,5,0,2,3,0,0
Totals,7,1537,NA,NA,1537,NA,NA,1537,0,127,1410,0,0,1306,0,369,1728,0,0
