Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,4041,101,86.73227588189748,58.82943905120385,42,59,0,0,3,0,0,0,0,0,0,0,0,91,0,91,0,0,0,0,30,0,30,10,28,24,2,0,6,24,6,359,0.8754673911521281,0.895332390382
2,4836,82,113.48315971203948,73.8672831839032,47,35,0,3,5,0,63,38,63,0,0,0,0,64,0,64,0,0,0,0,47,0,47,8,20,22,1,1,15,22,15,360,0.8798688422424292,0.930894308943
3,2458,96,108.31359729435455,78.27219091154613,48,48,0,6,4,0,158,95,158,0,0,0,0,89,0,89,0,0,0,0,107,0,107,15,43,23,1,1,14,23,14,354,0.8668283936838622,0.909226190476
4,2538,24,184.19719824105402,49.26375010739793,11,13,0,2,3,0,67,40,67,0,0,0,0,20,0,20,0,0,0,0,61,0,61,15,34,14,1,0,9,14,9,323,0.8814070767195767,0.902777777778
5,126,42,100.95492210366258,69.0531556192864,20,22,0,2,1,0,10,6,10,0,0,0,0,43,0,43,0,0,0,17,24,0,24,13,20,12,0,0,6,12,6,290,0.8221979267897636,0.899092970522
6,162,47,115.58500961765205,68.99833259184088,25,22,0,3,3,0,40,24,40,0,0,0,5,52,0,52,0,0,0,15,44,0,44,14,27,21,0,0,5,21,5,327,0.8539093319536962,0.893617021277
7,302,48,116.32519484750998,64.40337016559066,18,30,0,2,1,0,53,32,53,0,0,0,0,43,0,43,0,0,0,0,55,0,55,12,33,21,0,0,7,21,7,334,0.8706907242063492,0.919642857143
8,2977,48,155.57478435509765,78.56917199700746,21,27,0,4,7,0,57,34,57,0,0,0,0,37,0,37,0,0,0,0,51,0,51,16,26,21,0,1,14,21,14,361,0.8882171792328044,0.931547619048
9,1881,59,137.1150448289211,74.50429859120972,32,27,0,4,3,0,23,14,23,0,0,0,0,43,0,43,0,0,0,0,39,0,39,11,28,31,0,0,9,31,9,348,0.8734901027345726,0.89991928975
10,17,92,108.199629851461,71.38702180509722,48,44,0,2,2,0,50,31,50,0,0,0,79,0,0,0,0,0,0,52,11,0,11,0,0,22,0,1,17,22,17,367,0.8853772841839949,0.910973084886
