Age,Class,N_Initial_Age,AgeSize_Mean,AgeSize_Std,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack_Class,Capture_Back,PackingDeaths_Emigration_Class,N_AfterEmigration_Class,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut_Class,Capture_Out,PackingDeaths_Immigration_Class,N_Immigration_Class,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,50.0,666,49.765799299401216,9.95047837794382,660,49.50332199214747,9.593703150028208,0,0,0,0,0,0,0,0,0,735,0,0
1,100.0,397,134.45931881561046,2.842170943040401e-14,6,78.63830309731385,4.982865384113458,666,0,83,583,0,0,0,0,0,2,0,0
2,150.0,257,181.34298546680154,5.684341886080802e-14,397,134.45931881561046,2.842170943040401e-14,397,0,8,389,0,0,566,0,32,534,0,0
3,200.0,150,218.25988232814936,0.0,407,194.9487214107872,17.80914091104311,407,0,44,363,0,0,565,0,126,439,0,0
4,250.0,83,247.32879632779213,5.684341886080802e-14,133,255.9337946352096,11.086764773606983,133,0,18,115,0,0,186,0,31,155,0,0
5,300.0,50,270.21809182552283,5.684341886080802e-14,49,295.4155073138918,9.034869359440224,49,0,11,38,0,0,71,0,19,52,0,0
6,350.0,53,298.5605651119648,14.112687012915593,4,337.08752313836004,5.790124555130312,4,0,0,4,0,0,4,0,1,3,0,0
Totals,7,1656,NA,NA,1656,NA,NA,1656,0,164,1492,0,0,1392,0,209,1920,0,0
