Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,6973,69,97.49694251166385,66.03731277811357,31,38,0,4,0,0,102,62,102,0,0,0,0,65,0,65,0,0,0,0,65,0,65,11,23,18,3,0,5,18,5,379,0.8805323011372163,0.906832298137
2,4059,36,122.32915113931868,76.5941171461823,16,20,0,0,3,0,0,0,0,0,0,0,0,39,0,39,0,0,0,0,18,0,18,16,18,12,0,1,6,12,6,351,0.8665858318636094,0.916666666667
3,2384,38,153.12532410373683,67.44754932303384,17,21,0,3,2,0,6,4,6,0,0,0,0,30,0,30,0,0,0,0,36,0,36,10,34,19,2,2,7,19,7,382,0.9005902915182697,0.927318295739
4,2496,28,146.20835978257034,80.05019583864805,17,11,0,2,1,0,36,22,36,0,0,0,0,26,0,26,0,0,0,0,40,0,40,10,26,6,1,1,10,6,10,347,0.8962585034013608,0.921768707483
5,159,58,113.06448628702874,77.04430656848716,24,34,0,4,1,0,30,19,30,0,0,0,0,56,0,56,0,0,0,15,34,0,34,16,21,16,0,0,10,16,10,374,0.8801384406319007,0.94170771757
6,118,65,109.25347424087894,68.33006124043261,39,26,0,4,0,0,57,35,57,0,0,0,1,55,0,55,0,0,0,15,39,0,39,10,16,26,1,0,6,26,6,381,0.8830262045646659,0.926007326007
7,2937,32,157.2843060999451,74.76438937029637,15,17,0,4,1,0,62,39,62,0,0,0,0,28,0,28,0,0,0,0,53,0,53,13,29,17,0,0,8,17,8,360,0.8914155505952381,0.907738095238
8,3013,30,157.83135703433024,82.25064498225028,16,14,0,3,2,0,62,38,62,0,0,0,0,24,0,24,0,0,0,0,39,0,39,8,12,12,0,0,9,12,9,337,0.8835714285714287,0.922222222222
9,3971,53,150.3740121860596,78.95283370002927,24,29,0,3,6,0,103,63,103,0,0,0,0,44,0,44,0,0,0,0,79,0,79,17,38,21,1,1,13,21,13,383,0.8805455254369462,0.911949685535
10,2615,50,159.88490195432777,73.63441744563063,21,29,0,2,4,0,39,24,39,0,0,0,0,45,0,45,0,0,0,0,43,0,43,15,28,23,2,1,12,23,12,382,0.9006761904761907,0.927619047619
11,186,18,217.02279666214224,64.58617970799219,8,10,0,4,4,0,114,70,114,0,0,0,0,7,0,7,0,0,0,0,72,0,72,5,27,8,0,0,10,8,10,322,0.8917548500881833,0.920634920635
12,255,77,109.75746371973308,76.13481759766432,33,44,0,3,2,0,25,15,25,0,0,0,0,68,0,68,0,0,0,0,36,0,36,12,25,20,1,3,8,20,8,389,0.8952766466681122,0.930117501546
13,195,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0.0,0.0
14,87,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0
15,151,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0.0,0.0
