Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,5213,61,99.75330312088597,65.41859421054932,24,37,0,1,0,0,21,13,21,0,0,0,0,54,0,54,0,0,0,0,32,0,32,8,23,19,0,1,5,19,5,402,0.9203875046390502,0.908665105386
2,4131,51,100.00269957565988,71.09482279800734,25,26,0,2,2,0,25,16,25,0,0,0,0,53,0,53,0,0,0,0,35,0,35,13,26,17,0,0,4,17,4,400,0.9172479449296056,0.91223155929
3,2566,35,128.341663151937,73.23067079178058,19,16,0,2,1,0,24,15,24,0,0,0,0,34,0,34,0,0,0,0,35,0,35,12,25,16,0,0,6,16,6,391,0.9133722060252675,0.88843537415
4,2529,40,142.07663560813234,93.30416597924996,21,19,0,5,5,0,159,100,159,0,0,0,0,31,0,31,0,0,0,0,80,0,80,11,21,11,0,0,12,11,12,391,0.9110267857142855,0.905952380952
5,145,43,91.09271614591457,64.77302338882293,23,20,0,1,1,0,0,0,0,0,0,0,0,47,0,47,0,0,0,0,27,0,27,12,25,9,0,0,6,9,6,397,0.9066161889309534,0.902547065338
6,101,46,86.22860797115847,58.634211639351015,23,23,0,2,0,0,48,30,48,0,0,0,5,48,0,48,0,0,0,18,35,0,35,13,17,14,0,0,2,14,2,399,0.9064272211720226,0.903726708075
7,1281,56,92.6214933216672,63.355763050274064,24,32,0,1,1,0,36,23,36,0,0,0,0,55,0,55,0,0,0,0,31,0,31,10,17,11,0,1,7,11,7,402,0.9127566205053451,0.904761904762
8,4124,24,163.08533334635607,49.66070374261988,9,15,0,0,2,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,36,0,36,6,36,13,0,0,9,13,9,357,0.8975694444444444,0.894841269841
9,3739,47,120.02341325916039,68.08808083866948,23,24,0,2,2,0,18,11,18,0,0,0,0,42,0,42,0,0,0,0,44,0,44,14,35,21,1,0,6,21,6,401,0.9131043997499405,0.885511651469
10,2147,91,114.42794293196586,72.1133473825223,50,41,0,5,2,0,44,28,44,0,0,0,0,82,0,82,0,0,0,0,54,0,54,17,33,30,1,2,13,30,13,402,0.9234909517484088,0.905285190999
