Age,Class,N_Initial_Age,AgeSize_Mean,AgeSize_Std,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack_Class,Capture_Back,PackingDeaths_Emigration_Class,N_AfterEmigration_Class,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut_Class,Capture_Out,PackingDeaths_Immigration_Class,N_Immigration_Class,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,50.0,588,50.295796639003946,10.136404258256581,584,50.11661253893731,9.93614219126592,0,0,0,0,0,0,0,0,64,509,0,0
1,100.0,431,134.4593188156105,0.0,4,76.45667524873181,0.7442283643932454,588,0,60,528,0,0,0,0,0,3,0,0
2,150.0,240,181.34298546680154,5.684341886080802e-14,431,134.4593188156105,0.0,431,0,32,399,0,0,511,0,44,467,0,0
3,200.0,131,218.2598823281494,2.842170943040401e-14,371,194.37833179789737,17.64381710643707,371,0,45,326,0,0,550,0,133,417,0,0
4,250.0,79,247.32879632779205,1.4210854715202004e-13,121,255.27384104601265,10.896455420158862,121,0,10,111,0,0,165,0,33,132,0,0
5,300.0,42,270.21809182552283,5.684341886080802e-14,48,299.16530202728364,10.66703771874169,48,0,1,47,0,0,80,0,17,63,0,0
6,350.0,52,301.8835076022922,13.950537320315311,4,334.50197450239494,3.4599109852349894,4,0,1,3,0,0,4,0,0,4,0,0
Totals,7,1563,NA,NA,1563,NA,NA,1563,0,149,1414,0,0,1310,0,291,1595,0,0
