Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,3498,45,138.40413890382175,71.95863144686267,19,26,0,3,2,0,33,20,33,0,0,0,0,38,0,38,0,0,0,0,38,0,38,14,25,14,2,0,13,14,13,274,0.8483833039388595,0.884656084656
2,4697,35,104.6148595322134,61.57803547007857,17,18,0,1,0,0,15,9,15,0,0,0,0,41,0,41,0,0,0,0,29,0,29,15,23,13,0,0,4,13,4,252,0.8411467444120504,0.877551020408
3,2480,30,173.41151214522017,60.81116095069748,16,14,0,2,3,0,83,51,83,0,0,0,0,21,0,21,0,0,0,0,60,0,60,10,28,17,0,2,9,17,9,259,0.8558201058201058,0.85873015873
4,2635,56,122.10741868655109,78.47997143580167,30,26,0,5,2,0,130,80,130,0,0,0,0,53,0,53,0,0,0,0,73,0,73,17,22,19,0,0,11,19,11,276,0.8469311831875609,0.900510204082
5,143,66,128.1466108662106,67.59733810070594,37,29,0,3,3,0,97,60,97,0,0,0,0,52,0,52,0,0,0,19,59,0,59,15,22,28,0,0,14,28,14,277,0.8512123398487037,0.872294372294
6,136,15,161.4518429418873,55.76404059951867,8,7,0,2,1,0,75,46,75,0,0,0,0,18,0,18,0,0,0,19,44,0,44,10,15,13,1,0,1,13,1,224,0.8465608465608467,0.901587301587
7,2146,64,104.66380861266285,66.7016244121546,37,27,0,4,1,0,37,23,37,0,0,0,0,64,0,64,0,0,0,0,34,0,34,13,17,23,0,0,7,23,7,272,0.8296130952380952,0.891369047619
8,2583,44,128.12975975618,69.57654945205304,23,21,0,1,3,0,0,0,0,0,0,0,0,32,0,32,0,0,0,0,19,0,19,5,18,20,0,0,8,20,8,274,0.8497392758756396,0.883116883117
9,3804,38,186.4521365061944,56.57614268589453,19,19,0,4,3,0,110,68,110,0,0,0,0,30,0,30,0,0,0,0,70,0,70,18,28,26,0,2,10,26,10,277,0.8664424218440838,0.868421052632
10,3687,87,107.63628815062981,64.0902552125836,41,46,0,2,1,0,1,1,1,0,0,0,0,90,0,90,0,0,0,0,35,0,35,26,34,38,0,0,8,38,8,293,0.8530251841785732,0.87794198139
