Age,Class,N_Initial_Age,AgeSize_Mean,AgeSize_Std,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack_Class,Capture_Back,PackingDeaths_Emigration_Class,N_AfterEmigration_Class,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut_Class,Capture_Out,PackingDeaths_Immigration_Class,N_Immigration_Class,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,50.0,748,49.864037160741326,10.28194948225367,743,49.68018102290696,10.067465925924555,0,0,0,0,0,0,0,0,50,879,0,0
1,100.0,524,134.4593188156105,0.0,5,77.1850592429284,1.684899656619753,748,0,4,744,0,0,0,0,0,9,0,0
2,150.0,251,181.34298546680154,5.684341886080802e-14,524,134.4593188156105,0.0,524,0,63,461,0,0,706,0,133,573,0,0
3,200.0,149,218.25988232814936,0.0,400,195.0945295476536,17.848231562523985,400,0,64,336,0,0,616,0,162,454,0,0
4,250.0,98,247.32879632779213,5.684341886080802e-14,145,254.7480852132635,10.713377064049544,145,0,12,133,0,0,195,0,35,160,0,0
5,300.0,47,270.2180918255229,1.1368683772161603e-13,44,297.2554954723388,11.482952053885992,44,0,7,37,0,0,68,0,16,52,0,0
6,350.0,51,301.97965307246386,15.970065148275314,7,331.6743579875355,2.6998940502662525,7,0,0,7,0,0,10,0,2,8,0,0
Totals,7,1868,NA,NA,1868,NA,NA,1868,0,150,1718,0,0,1595,0,398,2135,0,0
