Age,Class,N_Initial_Age,AgeSize_Mean,AgeSize_Std,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack_Class,Capture_Back,PackingDeaths_Emigration_Class,N_AfterEmigration_Class,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut_Class,Capture_Out,PackingDeaths_Immigration_Class,N_Immigration_Class,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,50.0,594,49.94836314477758,9.839617844701413,593,49.905524507562696,9.792408752787987,0,0,0,0,0,0,0,0,0,606,0,0
1,100.0,419,134.4593188156105,0.0,1,75.35167501320505,0.0,594,0,40,554,0,0,0,0,0,5,0,0
2,150.0,220,181.34298546680154,5.684341886080802e-14,419,134.4593188156105,0.0,419,0,12,407,0,0,545,0,39,506,0,0
3,200.0,138,218.2598823281494,2.842170943040401e-14,358,195.5735211284384,17.967723063461957,358,0,39,319,0,0,546,0,149,397,0,0
4,250.0,73,247.32879632779216,2.842170943040401e-14,121,256.4088474343299,11.197707123098942,121,0,9,112,0,0,175,0,36,139,0,0
5,300.0,48,270.2180918255228,0.0,50,299.40663590575986,12.140541694864245,50,0,10,40,0,0,70,0,17,53,0,0
6,350.0,52,300.5577722614029,13.223149146554194,2,329.3361811524784,0.0,2,0,0,2,0,0,7,0,2,5,0,0
Totals,7,1544,NA,NA,1544,NA,NA,1544,0,110,1434,0,0,1343,0,243,1711,0,0
