Age,Class,N_Initial_Age,AgeSize_Mean,AgeSize_Std,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack_Class,Capture_Back,PackingDeaths_Emigration_Class,N_AfterEmigration_Class,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut_Class,Capture_Out,PackingDeaths_Immigration_Class,N_Immigration_Class,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,50.0,773,50.25703573340004,9.83455803519928,771,50.18302028955711,9.737580978959647,0,0,0,0,0,0,0,0,0,794,0,0
1,100.0,621,134.4593188156105,0.0,2,78.7899893348485,3.489251995355829,773,0,36,737,0,0,0,0,0,2,0,0
2,150.0,332,181.34298546680154,5.684341886080802e-14,621,134.4593188156105,0.0,621,0,74,547,0,0,709,0,100,609,0,0
3,200.0,151,218.25988232814936,0.0,483,192.8842927671401,17.113371294133483,483,0,55,428,0,0,763,0,315,448,0,0
4,250.0,80,247.3287963277922,0.0,149,257.92853719586867,11.41341729975748,149,0,27,122,0,0,171,0,48,123,0,0
5,300.0,69,270.2180918255227,5.684341886080802e-14,62,301.3721409975244,11.090014660569294,62,0,13,49,0,0,98,0,28,70,0,0
6,350.0,63,301.9708032460591,11.96899370003908,1,339.0878626552117,0.0,1,0,1,0,0,0,4,0,1,3,0,0
Totals,7,2089,NA,NA,2089,NA,NA,2089,0,206,1883,0,0,1745,0,492,2049,0,0
