Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,5143,31,181.2172941885886,53.62703149587163,17,14,0,3,3,0,44,28,44,0,0,0,0,23,0,23,0,0,0,0,42,0,42,15,26,18,1,1,11,18,11,362,0.9003518160646155,0.923195084485
2,4130,37,134.9646376905468,84.16815138354738,21,16,0,2,4,0,51,33,51,0,0,0,0,33,0,33,0,0,0,0,45,0,45,12,25,9,0,0,12,9,12,355,0.8832655048871264,0.936936936937
3,3045,78,121.45230587657731,81.51919813221232,39,39,0,5,5,0,71,45,71,0,0,0,0,59,0,59,0,0,0,0,62,0,62,10,34,24,1,1,14,24,14,379,0.8863999248614635,0.921855921856
4,2984,77,103.18124589851524,77.69897785803018,38,39,0,4,4,0,171,108,171,0,0,0,0,73,0,73,0,0,0,0,104,0,104,18,39,17,0,0,12,17,12,373,0.8819322297986489,0.918985776129
5,141,94,84.63897070235778,63.60364201555394,39,55,0,5,1,0,104,67,104,0,0,0,45,49,0,49,0,0,0,10,63,0,63,17,26,17,0,1,8,17,8,377,0.8770209532432257,0.906281661601
6,176,24,64.723585252523,32.8643926483422,11,13,0,0,0,0,0,0,0,0,0,0,0,36,0,36,0,0,0,25,24,0,24,12,24,4,0,0,0,4,0,228,0.8010499338624342,0.922619047619
7,2867,89,101.38348277756076,69.73688287501918,32,57,0,3,4,0,62,40,62,0,0,0,0,79,0,79,0,0,0,0,64,0,64,17,41,22,0,0,14,22,14,385,0.8792450448175737,0.918673087212
8,3663,40,111.08853222134935,72.23618906016338,18,22,0,0,2,0,0,0,0,0,0,0,0,37,0,37,0,0,0,0,47,0,47,10,46,14,1,0,4,14,4,350,0.875922619047619,0.888095238095
9,2729,55,116.72952086039169,65.85275475598017,32,23,0,2,1,0,35,23,35,0,0,0,0,41,0,41,0,0,0,0,56,0,56,6,44,21,0,1,9,21,9,381,0.8984809130263673,0.910822510823
10,3090,36,172.73903410938982,53.41312850261854,21,15,0,3,3,0,97,60,97,0,0,0,0,31,0,31,0,0,0,0,84,0,84,15,47,23,2,1,9,23,9,384,0.9042291299235744,0.92328042328
11,290,64,136.4848340123901,78.36318960997362,31,33,0,5,3,0,140,90,140,0,0,0,0,57,0,57,0,0,0,0,84,0,84,20,34,24,0,0,17,24,17,385,0.9016345796130952,0.93005952381
12,250,46,152.192649046313,81.42102041923096,20,26,0,2,6,0,87,55,87,0,0,0,0,39,0,39,0,0,0,0,57,0,57,14,24,17,0,0,14,17,14,383,0.888637591142317,0.907867494824
13,212,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0.0,0.0
14,164,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0.0,0.0
15,141,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0.0,0.0
16,129,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0.0,0.0
17,58,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0.0,0.0
