Age,Class,N_Initial_Age,AgeSize_Mean,AgeSize_Std,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack_Class,Capture_Back,PackingDeaths_Emigration_Class,N_AfterEmigration_Class,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut_Class,Capture_Out,PackingDeaths_Immigration_Class,N_Immigration_Class,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,50.0,845,49.60802290168169,10.138461829590959,838,49.36779961333975,9.82966361045533,0,0,0,0,0,0,0,0,0,711,0,0
1,100.0,472,134.4593188156105,0.0,7,78.36618227747515,2.6497430057770854,845,0,38,807,0,0,0,0,0,4,0,0
2,150.0,290,181.3429854668015,2.842170943040401e-14,472,134.4593188156105,0.0,472,0,37,435,0,0,773,0,191,582,0,0
3,200.0,165,218.25988232814927,8.526512829121202e-14,455,194.73043158135624,17.748218332490808,455,0,50,405,0,0,626,0,288,338,0,0
4,250.0,87,247.32879632779208,1.1368683772161603e-13,139,255.8916982406122,11.07589739172603,139,0,21,118,0,0,205,0,37,168,0,0
5,300.0,52,270.21809182552283,5.684341886080802e-14,47,299.6437792070953,11.857274271887748,47,0,8,39,0,0,64,0,18,46,0,0
6,350.0,50,301.620356953873,13.95115264388126,3,332.5867416533895,4.596986745702775,3,0,0,3,0,0,8,0,1,7,0,0
Totals,7,1961,NA,NA,1961,NA,NA,1961,0,154,1807,0,0,1676,0,535,1856,0,0
