Age,Class,N_Initial_Age,AgeSize_Mean,AgeSize_Std,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack_Class,Capture_Back,PackingDeaths_Emigration_Class,N_AfterEmigration_Class,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut_Class,Capture_Out,PackingDeaths_Immigration_Class,N_Immigration_Class,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,50.0,673,50.68989507880363,10.381966611809382,664,50.316808702328686,9.933724315202225,0,0,0,0,0,0,0,0,0,597,0,0
1,100.0,359,134.4593188156105,0.0,9,78.21537885428934,3.421987988911384,673,0,10,663,0,0,0,0,0,4,0,0
2,150.0,231,181.3429854668016,1.1368683772161603e-13,359,134.4593188156105,0.0,359,0,14,345,0,0,640,0,71,569,0,0
3,200.0,134,218.25988232814936,0.0,365,194.8960380131593,17.79470173073952,365,0,23,342,0,0,510,0,88,422,0,0
4,250.0,81,247.32879632779216,2.842170943040401e-14,124,255.26621331490836,10.894002684020629,124,0,1,123,0,0,188,0,26,162,0,0
5,300.0,43,270.21809182552283,5.684341886080802e-14,50,295.33512669206556,11.043350594686164,50,0,6,44,0,0,75,0,9,66,0,0
6,350.0,53,297.61047149247275,14.247175765965727,3,335.5328848325929,5.387618543892824,3,0,1,2,0,0,6,0,1,5,0,0
Totals,7,1574,NA,NA,1574,NA,NA,1574,0,55,1519,0,0,1419,0,195,1825,0,0
