Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,4744,61,160.03306773020861,77.22735080120655,32,29,0,5,5,0,149,86,149,0,0,0,0,41,0,41,0,0,0,0,94,0,94,12,29,17,1,2,26,17,26,345,0.8793591072548342,0.889929742389
2,4336,65,118.85186932037216,70.37751038730232,31,34,0,2,3,0,7,4,7,0,0,0,0,54,0,54,0,0,0,0,42,0,42,11,35,22,1,1,10,22,10,321,0.8736207382361227,0.879853479853
3,2964,62,134.92350045937857,79.70551947222438,38,24,0,4,3,0,168,97,168,0,0,0,0,52,0,52,0,0,0,0,104,0,104,16,31,21,0,0,15,21,15,324,0.854590951885437,0.889400921659
4,2803,122,93.92195205152377,67.55386554038492,62,60,0,2,5,0,76,44,76,0,0,0,0,104,0,104,0,0,0,0,68,0,68,15,35,26,1,2,12,26,12,329,0.8650820312000101,0.903200624512
5,57,49,164.88674748301563,53.418214455156004,29,20,0,2,3,0,0,0,0,0,0,0,36,4,0,4,0,0,0,33,4,0,4,1,4,30,0,1,15,30,15,324,0.879494655004859,0.915451895044
6,185,46,53.692323690606145,19.723682567802758,23,23,0,0,0,0,0,0,0,0,0,0,0,67,0,67,0,0,0,0,36,0,36,22,35,2,0,0,0,2,0,211,0.809771356557746,0.892339544513
7,4385,72,125.25261594185979,70.40862062080805,39,33,0,3,1,0,18,11,18,0,0,0,0,66,0,66,0,0,0,0,39,0,39,25,32,28,1,0,14,28,14,324,0.8688914609053496,0.894841269841
8,5009,64,124.44154395237523,83.4857178793955,33,31,0,5,2,0,99,58,99,0,0,0,0,39,0,39,0,0,0,0,71,0,71,3,29,16,0,0,17,16,17,319,0.8399425688244048,0.91369047619
9,3188,73,116.28306400638967,75.07547919720979,45,28,0,5,1,0,167,98,167,0,0,0,0,64,0,64,0,0,0,0,102,0,102,15,33,25,1,0,12,25,12,330,0.8531127970047088,0.90345727332
10,4968,97,124.5877167597353,78.39857546594534,47,50,0,5,7,0,49,29,49,0,0,0,0,81,0,81,0,0,0,0,57,0,57,19,35,25,2,3,22,25,22,339,0.8656529462672516,0.884634266078
11,179,78,122.6879705838969,69.54901584010358,40,38,0,4,1,0,28,16,28,0,0,0,0,72,0,72,0,0,0,3,53,0,53,20,39,34,0,0,11,34,11,336,0.8614633230017847,0.862637362637
12,186,35,164.3440319001748,66.44508101513783,24,11,0,3,2,0,132,78,132,0,0,0,0,36,0,36,0,0,0,0,83,0,83,19,29,22,0,0,8,22,8,310,0.8732555879494655,0.87619047619
13,78,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0
14,170,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0.0,0.0
15,157,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0.0,0.0
16,195,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0.0,0.0
17,16,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0
18,110,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0.0,0.0
19,485,62,124.30798994502882,73.18276355853804,32,30,0,3,3,0,33,19,33,0,0,0,0,53,0,53,0,0,0,0,63,0,63,16,48,20,0,1,14,20,14,314,0.8452938407412917,0.910138248848
20,321,42,125.299680110244,65.30972396036573,20,22,0,1,1,0,18,11,18,0,0,0,0,42,0,42,0,0,0,0,38,0,38,17,31,18,0,0,8,18,8,310,0.8552532123960696,0.894557823129
21,136,34,183.58172807024806,56.563713749957365,20,14,0,4,5,0,59,35,59,0,0,0,0,24,0,24,0,0,0,15,42,0,42,12,17,19,2,0,13,19,13,319,0.8758650519031143,0.883753501401
22,138,9,164.0872768649475,56.2614175771899,4,5,0,1,1,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,21,0,21,12,21,7,1,0,1,7,1,202,0.838624338624339,0.873015873016
23,277,48,96.14519409730501,67.7104781821628,30,18,0,3,2,0,27,17,27,0,0,0,0,54,0,54,0,0,0,0,45,0,45,19,35,10,0,0,6,10,6,278,0.8128513558201055,0.881944444444
24,59,11,71.26964361513038,63.4155266986244,3,8,0,0,1,0,0,0,0,0,0,0,5,15,0,15,0,0,0,35,1,0,1,5,1,0,0,0,1,0,1,151,0.7920110192837466,0.939393939394
25,148,26,186.4549106272961,65.04585528100979,14,12,0,2,4,0,0,0,0,0,0,0,0,25,0,25,0,0,0,12,27,0,27,14,27,18,1,0,7,18,7,304,0.8811284868977177,0.904761904762
26,115,16,185.06473847084067,65.7341753174434,5,11,0,1,5,0,0,0,0,0,0,0,2,23,0,23,0,0,0,5,21,0,21,16,21,10,0,0,6,10,6,252,0.8569568452380952,0.89880952381
27,104,7,86.6258391367975,42.39633716565487,6,1,0,0,0,0,0,0,0,0,0,0,1,18,0,18,0,0,0,25,13,0,13,13,13,3,0,0,0,3,0,145,0.7803692905733723,0.891156462585
28,50,46,68.77064308967621,55.63481657995343,21,25,0,2,0,0,49,29,49,0,0,0,46,11,0,11,0,0,0,35,21,0,21,6,1,6,0,0,2,6,2,211,0.7932307138356287,0.906832298137
29,173,2,134.4593188156105,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,0,0,0,9,31,0,31,20,31,2,0,0,0,2,0,72,0.6666666666666667,0.904761904762
30,110,5,190.62801756079176,70.96502727852199,4,1,0,1,1,0,21,12,21,0,0,0,0,17,0,17,0,0,0,34,15,0,15,14,6,4,0,0,1,4,1,149,0.8180952380952388,0.914285714286
31,3123,50,150.23078248931614,73.17047870814098,26,24,0,3,5,0,100,58,100,0,0,0,0,31,0,31,0,0,0,0,77,0,77,8,34,22,1,1,13,22,13,325,0.8735333333333335,0.88380952381
32,7312,44,156.14700170824594,70.29407392222632,23,21,0,4,2,0,34,20,34,0,0,0,0,32,0,32,0,0,0,0,48,0,48,14,34,21,2,0,13,21,13,316,0.8757256001574184,0.896103896104
33,1241,72,89.49054518245273,63.89612646277399,38,34,0,1,3,0,45,26,45,0,0,0,0,67,0,67,0,0,0,0,51,0,51,10,30,14,0,0,9,14,9,297,0.8539691725455612,0.89417989418
34,1012,82,125.47333114530122,75.9825704272452,45,37,0,5,1,0,112,66,112,0,0,0,0,79,0,79,0,0,0,0,84,0,84,23,38,31,2,0,14,31,14,337,0.8722344976063,0.883275261324
35,501,35,170.268832606102,42.15843069094349,18,17,0,0,3,0,0,0,0,0,0,0,0,33,7,26,0,0,0,0,30,6,24,19,30,22,1,0,12,22,12,320,0.8858892128279883,0.91156462585
