Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,6001,90,114.71103280693718,81.00754419758762,46,44,0,3,7,0,107,64,107,0,0,0,0,74,0,74,0,0,0,0,81,0,81,12,38,18,2,0,21,18,21,337,0.8735949441504997,0.895767195767
2,4720,34,156.82209897316415,81.21489624344208,17,17,0,3,5,0,98,59,98,0,0,0,0,35,0,35,0,0,0,0,79,0,79,14,39,18,0,0,7,18,7,296,0.8611797660240568,0.890756302521
3,3238,40,189.45859849399955,49.46505989149671,25,15,0,5,3,0,30,17,30,0,0,0,0,26,0,26,0,0,0,0,57,0,57,13,42,18,1,2,19,18,19,315,0.8816220238095238,0.890476190476
4,3142,85,110.17936890243725,79.60563079865352,34,51,0,3,6,0,64,38,64,0,0,0,0,79,0,79,0,0,0,0,69,0,69,18,41,21,1,0,16,21,16,334,0.8766155874114352,0.909243697479
5,144,50,151.4963560658748,68.31398777567858,20,30,0,4,2,0,89,53,89,0,0,0,0,37,0,37,0,0,0,10,67,0,67,12,30,24,0,1,14,24,14,330,0.8724380952380952,0.895238095238
6,157,23,159.48818647434612,56.530998453378,12,11,0,2,2,0,16,10,16,0,0,0,0,32,0,32,0,0,0,25,29,0,29,22,23,16,1,0,4,16,4,296,0.8744711495184088,0.879917184265
7,3813,88,107.34046059930155,73.63022232503765,44,44,0,5,2,0,81,47,81,0,0,0,0,82,0,82,0,0,0,0,70,0,70,17,33,23,1,0,14,23,14,330,0.8695641479732389,0.883116883117
8,3718,43,120.92840324793313,73.65073369931095,19,24,0,1,3,0,13,8,13,0,0,0,0,36,0,36,0,0,0,0,26,0,26,12,21,16,1,0,7,16,7,306,0.8630533879317006,0.904761904762
9,2997,42,180.36782787576072,46.885802639249086,20,22,0,4,3,0,40,25,40,0,0,0,0,30,0,30,0,0,0,0,61,0,61,18,45,25,0,0,17,25,17,330,0.8820996652629306,0.902494331066
10,1479,92,124.01719710011157,70.57548777272899,50,42,0,6,1,0,155,93,155,0,0,0,0,67,0,67,0,0,0,0,114,0,114,13,51,34,3,0,16,34,16,339,0.8712361598703753,0.890269151139
11,152,62,151.8663609071129,67.44657854941457,34,28,0,4,4,0,81,48,81,0,0,0,0,41,0,41,0,0,0,27,57,0,57,15,23,30,0,1,18,30,18,326,0.8777253357118083,0.891705069124
12,197,52,109.12719697421852,76.3231201709517,15,37,0,2,4,0,23,14,23,0,0,0,0,51,0,51,0,0,0,0,36,0,36,12,24,12,1,0,9,12,9,291,0.844093406593407,0.881868131868
13,198,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0.0,0.0
14,57,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0.0,0.0
15,131,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0.0,0.0
16,153,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0.0,0.0
17,83,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0.0,0.0
18,73,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0.0,0.0
19,500,60,116.9531647607339,68.25064324862744,31,29,0,1,2,0,45,27,45,0,0,0,0,62,0,62,0,0,0,0,58,0,58,21,38,19,1,1,11,19,11,317,0.8642261904761906,0.900793650794
20,440,47,182.67953328417045,68.67203928441933,27,20,0,7,2,0,98,59,98,0,0,0,0,27,0,27,0,0,0,0,78,0,78,8,38,24,1,0,17,24,17,329,0.8794002888615836,0.886524822695
21,230,36,180.57262435912028,56.65468175369669,17,19,0,5,2,0,113,67,113,0,0,0,0,24,0,24,0,0,0,0,81,0,81,14,34,21,0,0,15,21,15,321,0.8790784832451498,0.904761904762
22,115,39,93.7332101923506,72.24587499344764,16,23,0,2,2,0,8,5,8,0,0,0,0,36,0,36,0,0,0,1,19,0,19,6,16,8,1,0,4,8,4,272,0.8448232679001908,0.903540903541
23,241,73,103.58490527977175,70.5572191272734,30,43,0,0,5,0,0,0,0,0,0,0,0,63,0,63,0,0,0,11,41,0,41,8,40,24,0,1,6,24,6,318,0.861811829254126,0.900848010437
24,345,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19,0,0,0,0,37,0,37,19,37,0,0,0,0,0,0,0,0.0,0.0
25,101,23,58.31495312335452,35.40711791925706,13,10,0,0,0,0,0,0,0,0,0,0,4,33,0,33,0,0,0,10,18,0,18,10,18,1,0,0,0,1,0,141,0.6789990098118641,0.834368530021
26,93,53,141.2165497720468,72.66534851773262,26,27,0,2,4,0,74,44,74,0,0,0,19,26,0,26,0,0,0,29,41,0,41,6,11,25,2,0,11,25,11,317,0.8639661631829665,0.896675651393
27,153,24,60.18380261699583,29.35532055631249,13,11,0,0,0,0,0,0,0,0,0,0,0,37,0,37,0,0,0,2,25,0,25,13,25,3,0,0,0,3,0,147,0.729042658730159,0.934523809524
28,1,16,183.7889991547454,65.30653623240603,8,8,0,4,2,0,88,52,88,0,0,0,22,0,0,0,0,0,0,64,0,0,0,0,0,11,0,0,5,11,5,248,0.8618861607142857,0.904761904762
29,86,51,110.5469751356998,73.51956307810316,22,29,0,5,2,0,65,39,65,0,0,0,2,41,0,41,0,0,0,34,32,0,32,9,6,17,1,0,6,17,6,292,0.8452975961626481,0.857142857143
30,100,5,128.4012106809518,80.04701986930846,2,3,0,1,0,0,16,10,16,0,0,0,11,12,0,12,0,0,0,24,15,0,15,9,9,2,0,0,1,2,1,148,0.810476190476191,0.914285714286
31,5889,60,125.24349536213877,78.00039074477009,34,26,0,3,5,0,20,12,20,0,0,0,0,52,0,52,0,0,0,0,43,0,43,12,33,18,1,0,12,18,12,315,0.8358928571428574,0.90873015873
32,3133,87,88.46202252287092,63.58723731341526,50,37,0,2,2,0,15,9,15,0,0,0,0,87,0,87,0,0,0,0,40,0,40,13,32,22,1,0,5,22,5,313,0.8554190337781302,0.891625615764
33,811,37,190.27068669197763,56.19802248078711,16,21,0,5,4,0,64,38,64,0,0,0,0,29,0,29,0,0,0,0,56,0,56,18,30,21,2,2,12,21,12,322,0.873247765139657,0.89703989704
34,956,106,102.89449951820909,68.03947228824873,58,48,0,3,3,0,24,14,24,0,0,0,0,90,0,90,0,0,0,0,54,0,54,11,42,34,0,0,12,34,12,331,0.8672527928935905,0.880053908356
35,321,42,186.61839018209298,65.88444153120317,20,22,0,7,5,0,125,89,125,0,0,0,0,38,8,30,0,0,0,0,76,15,61,24,38,26,2,0,12,26,12,311,0.8722465176546809,0.901360544218
36,540,34,167.360260318705,62.32561537267559,20,14,0,3,3,0,26,19,26,0,0,0,0,33,7,26,0,0,0,0,59,12,47,19,51,20,0,1,10,20,10,318,0.877450980392157,0.890756302521
37,356,1,134.4593188156105,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,4,9,0,0,0,0,23,7,16,13,22,1,0,0,0,1,0,40,0.45238095238095233,0.904761904762
38,398,41,133.83448351748302,78.5503587550857,19,22,0,3,3,0,58,41,58,0,0,0,0,36,11,25,0,0,0,0,47,14,33,9,30,16,0,0,9,16,9,301,0.8658253307271748,0.905923344948
39,138,21,134.61246503106963,71.1504702598198,12,9,0,1,2,0,0,0,0,0,0,0,0,22,7,15,0,0,0,5,29,9,20,10,29,12,1,0,1,12,1,264,0.8607061872367996,0.875283446712
