Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,4338,35,176.00946086269627,72.44083162305418,15,20,0,4,3,0,121,75,121,0,0,0,0,19,0,19,0,0,0,0,75,0,75,6,28,20,0,0,12,20,12,377,0.9057531584062198,0.933333333333
2,5630,27,194.07381067378353,55.247686313662506,12,15,0,4,2,0,188,115,188,0,0,0,0,19,0,19,0,0,0,0,93,0,93,11,18,12,1,0,14,12,14,363,0.9032921810699587,0.936507936508
3,2956,88,116.36311338965315,78.84944240583485,48,40,0,4,7,0,65,40,65,0,0,0,0,76,0,76,0,0,0,0,53,0,53,19,21,23,0,2,16,23,16,397,0.8920270070838252,0.931818181818
4,3045,105,109.568886081254,80.3634483317592,50,55,0,6,2,0,71,43,71,0,0,0,0,100,0,100,0,0,0,0,62,0,62,20,30,30,2,0,14,30,14,397,0.9048439693337654,0.913378684807
5,142,25,168.7506996803181,41.9254713019901,16,9,0,1,2,0,19,12,19,0,0,0,0,25,0,25,0,0,0,4,29,0,29,14,19,18,0,0,7,18,7,346,0.8960380952380952,0.935238095238
6,129,37,159.85979657963443,57.98461442533845,22,15,0,5,0,0,144,88,144,0,0,0,0,32,0,32,0,0,0,15,80,0,80,14,24,26,0,0,8,26,8,381,0.9054227973146896,0.92277992278
7,3391,32,182.66394464222003,35.66372275426018,18,14,0,1,1,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,46,0,46,16,45,14,3,1,14,14,14,371,0.9056454613095238,0.915178571429
8,2944,23,194.12807798582472,58.96855124818966,16,7,0,6,0,0,223,136,223,0,0,0,0,21,0,21,0,0,0,0,111,0,111,13,23,13,0,2,8,13,8,349,0.9036816995229089,0.913043478261
9,4144,99,103.2516536670656,71.37544651525245,52,47,0,2,4,0,59,36,59,0,0,0,0,95,0,95,0,0,0,0,67,0,67,16,40,28,1,0,13,28,13,388,0.8740799043829348,0.935064935065
10,3076,49,157.08542436228183,74.37653944848617,23,26,0,3,5,0,69,42,69,0,0,0,0,38,0,38,0,0,0,0,63,0,63,17,35,20,0,1,17,20,17,390,0.9088673370222724,0.918367346939
11,177,28,177.20877538679537,51.37277675481203,18,10,0,2,1,0,61,38,61,0,0,0,0,20,0,20,0,0,0,0,56,0,56,7,33,20,1,0,7,20,7,363,0.9006620505344999,0.897959183673
