Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,5924,107,86.73592378412891,60.396901725203264,49,58,0,1,3,0,0,0,0,0,0,0,0,98,0,98,0,0,0,0,47,0,47,10,43,22,0,0,10,22,10,330,0.8526924788607031,0.912327547842
2,5018,48,152.07103558238745,66.34420507840551,24,24,0,4,3,0,87,48,87,0,0,0,0,37,0,37,0,0,0,0,65,0,65,15,24,22,1,0,15,22,15,323,0.8741629464285714,0.888888888889
3,3188,75,105.60547751960851,66.4237923718424,37,38,0,2,1,0,26,14,26,0,0,0,0,63,0,63,0,0,0,0,63,0,63,13,49,23,0,0,12,23,12,335,0.8761777777777778,0.904126984127
4,2880,58,139.46431241131813,82.09944307760458,35,23,0,4,6,0,70,40,70,0,0,0,0,58,0,58,0,0,0,0,65,0,65,23,33,23,0,0,14,23,14,333,0.8837197780420135,0.911330049261
5,68,27,171.9461869206995,47.98639586321255,13,14,0,1,4,0,0,0,0,0,0,0,28,4,0,4,0,0,0,35,3,0,3,3,3,21,0,1,5,21,5,304,0.8746488993402576,0.910052910053
6,159,68,129.29602792808598,83.76023662358409,31,37,0,2,6,0,50,28,50,0,0,0,0,59,0,59,0,0,0,3,52,0,52,15,28,20,1,0,17,20,17,336,0.8799071099027848,0.905462184874
7,4720,52,170.3061070716752,70.3431806388218,22,30,0,5,5,0,68,37,68,0,0,0,0,39,0,39,0,0,0,0,68,0,68,21,37,22,3,0,20,22,20,343,0.8813310087348549,0.902014652015
8,3818,42,140.44317407401246,84.11800356053787,18,24,0,3,4,0,81,45,81,0,0,0,0,35,0,35,0,0,0,0,66,0,66,12,26,12,0,1,12,12,12,299,0.8519328366267142,0.902494331066
9,3372,99,100.80357352642532,68.04467149685141,47,52,0,1,4,0,22,12,22,0,0,0,0,89,0,89,0,0,0,0,64,0,64,16,52,25,3,1,11,25,11,335,0.8612507955942301,0.892736892737
10,4170,81,127.28272688224604,86.54591093156307,39,42,0,6,9,0,100,55,100,0,0,0,0,61,0,61,0,0,0,0,80,0,80,13,32,22,0,0,21,22,21,334,0.8659611992945329,0.906525573192
11,135,52,98.94579951881282,66.07500502426521,27,25,0,0,2,0,0,0,0,0,0,0,6,49,0,49,0,0,0,17,24,0,24,9,22,15,0,0,5,15,5,308,0.8558836996337,0.921245421245
12,234,33,147.91965255113539,56.75115093991217,11,22,0,0,2,0,0,0,0,0,0,0,0,28,0,28,0,0,0,0,28,0,28,14,27,21,0,0,7,21,7,314,0.8795968341422888,0.904761904762
13,117,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0.0,0.0
14,129,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,8,13,0,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0.0,0.0
15,170,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0.0,0.0
16,84,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0.0,0.0
17,177,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0.0,0.0
18,143,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0.0,0.0
19,479,36,157.1865686919866,58.42557112456277,17,19,0,1,2,0,39,21,39,0,0,0,0,34,0,34,0,0,0,0,37,0,37,17,18,22,0,1,9,22,9,322,0.8794459141681362,0.874338624339
20,312,61,117.53406602569365,79.02202903126286,34,27,0,4,2,0,118,65,118,0,0,0,0,56,0,56,0,0,0,0,78,0,78,17,25,16,0,1,11,16,11,316,0.8269538398535983,0.910226385636
21,215,25,178.06594187179232,49.57197242425413,12,13,0,3,1,0,108,59,108,0,0,0,0,23,0,23,0,0,0,0,85,0,85,14,36,16,1,0,8,16,8,299,0.8752761904761907,0.900952380952
22,199,65,74.94152117416594,54.53068269676232,31,34,0,1,2,0,0,0,0,0,0,0,0,63,0,63,0,0,0,0,21,0,21,5,20,7,0,0,5,7,5,266,0.8209072978303746,0.889377289377
23,66,35,65.4208261831088,49.53636145460956,14,21,0,1,0,0,31,17,31,0,0,0,38,14,0,14,0,0,0,41,17,0,17,7,3,4,0,0,1,4,1,217,0.7958989310009719,0.869387755102
24,95,34,179.9829919097343,46.92073922291021,19,15,0,3,2,0,51,28,51,0,0,0,11,8,0,8,0,0,0,12,38,0,38,5,15,18,0,1,15,18,15,325,0.8886966551326414,0.890756302521
25,128,1,134.4593188156105,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,4,28,0,28,12,28,1,0,0,0,1,0,40,0.45238095238095233,0.904761904762
26,89,44,138.64613675331918,91.84239859663407,25,19,0,4,7,0,127,70,127,0,0,0,8,34,0,34,0,0,0,31,47,0,47,9,10,11,3,1,9,11,9,306,0.8356454151908698,0.884199134199
27,165,25,180.78045365143925,54.29255040534526,13,12,0,2,2,0,47,26,47,0,0,0,0,24,0,24,0,0,0,12,44,0,44,11,23,19,2,1,3,19,3,297,0.8758857142857144,0.91619047619
28,142,62,113.97280860358971,65.91656656815816,32,30,0,2,0,0,28,15,28,0,0,0,2,54,0,54,0,0,0,0,38,0,38,16,23,25,0,0,9,25,9,333,0.8745416480848323,0.913978494624
29,70,12,147.27449755993143,42.50313951625047,4,8,0,0,1,0,0,0,0,0,0,0,6,13,0,13,0,0,0,32,2,0,2,10,2,11,0,0,1,11,1,226,0.8462301587301584,0.884920634921
30,36,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,2,0,0,0,28,1,0,1,2,1,0,0,0,0,0,0,0,0.0,0.0
31,5648,74,109.06355387295713,80.51222070440392,35,39,0,2,6,0,0,0,0,0,0,0,0,63,0,63,0,0,0,0,27,0,27,11,24,18,1,0,12,18,12,316,0.855999339107447,0.882239382239
32,4523,48,161.4877329264258,76.08321133731516,18,30,0,0,7,0,0,0,0,0,0,0,0,35,0,35,0,0,0,0,33,0,33,15,33,19,0,1,17,19,17,347,0.8809317129629629,0.895833333333
33,1029,39,144.6593065729841,65.8677038732652,14,25,0,1,2,0,0,0,0,0,0,0,0,30,0,30,0,0,0,0,31,0,31,11,31,18,0,1,10,18,10,315,0.8708556400864093,0.90231990232
