Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,5064,48,127.93801398940019,93.4807711761107,24,24,0,3,7,0,107,64,107,0,0,0,0,44,0,44,0,0,0,0,72,0,72,14,25,13,2,0,10,13,10,349,0.8579799107142856,0.914682539683
2,4341,54,120.44455687041648,85.72675603102206,25,29,0,4,3,0,70,42,70,0,0,0,0,51,0,51,0,0,0,0,58,0,58,12,30,13,3,0,10,13,10,351,0.8705091776079432,0.917107583774
3,2869,53,131.22096003517655,72.96944240365983,27,26,0,0,4,0,0,0,0,0,0,0,0,41,0,41,0,0,0,0,38,0,38,10,36,22,2,2,8,22,8,356,0.8920476699045585,0.915543575921
4,2879,83,94.12750494423682,70.36785807020392,46,37,0,4,2,0,44,26,44,0,0,0,0,73,0,73,0,0,0,0,46,0,46,7,28,18,0,0,8,18,8,362,0.8823936019465123,0.910499139415
5,142,22,126.55959316732665,45.26998104355445,6,16,0,0,1,0,0,0,0,0,0,0,0,26,0,26,0,0,0,8,24,0,24,12,24,14,0,0,3,14,3,300,0.8705726092089725,0.898268398268
6,193,9,206.79694614628158,65.73877931752233,4,5,0,2,3,0,45,26,45,0,0,0,0,12,0,12,0,0,0,0,47,0,47,11,27,4,0,0,5,4,5,212,0.8559670781893007,0.915343915344
7,3870,60,105.05925583784308,73.4933841295604,28,32,0,3,4,0,70,42,70,0,0,0,0,52,0,52,0,0,0,0,56,0,56,9,28,14,0,0,10,14,10,339,0.8580092592592595,0.90873015873
8,3318,22,161.46678248675923,72.36069677638258,12,10,0,2,1,0,72,42,72,0,0,0,0,21,0,21,0,0,0,0,53,0,53,10,23,13,0,0,5,13,5,304,0.8867571822117275,0.906926406926
9,3644,31,154.4721162501339,57.718581009675354,17,14,0,2,0,0,29,17,29,0,0,0,0,22,0,22,0,0,0,0,38,0,38,11,26,19,0,1,7,19,7,338,0.8943808532778356,0.900153609831
10,3658,36,135.98566536796545,70.64684626430238,19,17,0,1,2,0,11,7,11,0,0,0,0,40,0,40,0,0,0,0,44,0,44,16,35,15,0,0,9,15,9,322,0.8770759847148735,0.924603174603
