Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,5399,39,163.63672873582556,72.48589977283146,19,20,0,2,5,0,53,32,53,0,0,0,0,27,0,27,0,0,0,0,51,0,51,15,30,12,1,0,17,12,17,334,0.8818289972136125,0.915750915751
2,5071,26,167.02399249067886,68.0970299886434,15,11,0,3,2,0,25,16,25,0,0,0,0,24,0,24,0,0,0,0,35,0,35,11,25,12,0,1,9,12,9,306,0.8752817695125388,0.897435897436
3,2984,56,117.39114079363847,74.42451123417428,26,30,0,2,3,0,87,53,87,0,0,0,0,55,0,55,0,0,0,0,71,0,71,22,34,17,0,0,12,17,12,326,0.8685617103984452,0.902210884354
4,3149,81,81.2570816151532,60.48253993242434,38,43,0,0,2,0,0,0,0,0,0,0,0,85,0,85,0,0,0,0,42,0,42,15,39,16,1,0,5,16,5,304,0.8626153098032388,0.91416813639
5,259,37,154.5207373521907,59.31025303973424,11,26,0,1,2,0,33,20,33,0,0,0,0,30,0,30,0,0,0,0,46,0,46,16,33,19,0,0,12,19,12,330,0.8840307488956136,0.894465894466
6,89,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,13,0,0,0,25,8,0,8,13,8,0,0,0,0,0,0,0,0.0,0.0
7,3297,69,132.00630481621747,73.32386047357991,30,39,0,4,4,0,60,37,60,0,0,0,0,55,0,55,0,0,0,0,50,0,50,13,27,26,1,1,15,26,15,332,0.8771566597653555,0.904071773637
8,1008,39,128.83630241021055,69.59819001012299,13,26,0,1,2,0,0,0,0,0,0,0,0,38,0,38,0,0,0,0,20,0,20,15,18,16,0,1,8,16,8,316,0.8706991014683322,0.921855921856
9,2684,28,182.39532199510776,45.89591660003655,13,15,0,0,4,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,44,0,44,15,43,17,0,0,11,17,11,308,0.8857203595724006,0.886054421769
10,2257,82,114.00288895487088,72.88156845713671,33,49,0,4,3,0,127,78,127,0,0,0,0,66,0,66,0,0,0,0,92,0,92,16,42,14,2,1,21,14,21,345,0.8556521061726294,0.890824622532
11,245,102,101.04587607640946,70.14125176967767,54,48,0,2,3,0,81,49,81,0,0,0,0,93,0,93,0,0,0,0,57,0,57,15,23,27,0,0,15,27,15,336,0.8619258160780653,0.892156862745
12,205,25,182.21028550465434,47.45087345494464,8,17,0,3,2,0,40,25,40,0,0,0,0,16,0,16,0,0,0,0,44,0,44,4,29,15,0,0,10,15,10,299,0.872647619047619,0.864761904762
13,104,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0.0,0.0
14,87,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0.0,0.0
15,147,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0.0,0.0
16,103,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0.0,0.0
17,21,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0
18,12,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
19,574,30,164.99521890575585,40.18014499021458,15,15,0,0,2,0,0,0,0,0,0,0,0,32,0,32,0,0,0,0,29,0,29,21,28,21,0,0,9,21,9,310,0.8801587301587303,0.88253968254
20,519,32,184.70357342395693,64.08293347620275,14,18,0,4,4,0,134,82,134,0,0,0,0,16,0,16,0,0,0,0,83,0,83,8,31,21,0,0,11,21,11,304,0.8836263020833334,0.895833333333
21,211,5,180.36454007806933,49.578531948213964,1,4,0,0,1,0,0,0,0,0,0,0,5,11,0,11,0,0,0,0,20,0,20,10,20,3,0,0,2,3,2,142,0.7980952380952386,0.895238095238
22,65,38,109.82680986066536,69.28420066760845,19,19,0,1,1,0,27,16,27,0,0,0,7,28,0,28,0,0,0,5,18,0,18,2,6,15,0,0,4,15,4,301,0.8617431737237831,0.922305764411
23,360,52,130.6797038802508,68.97533821309987,22,30,0,1,2,0,36,22,36,0,0,0,0,50,0,50,0,0,0,0,51,0,51,19,32,27,0,0,8,27,8,321,0.8642839532262612,0.8836996337
24,86,45,136.34363300780777,68.35743611778271,17,28,0,1,2,0,28,17,28,0,0,0,10,29,0,29,0,0,0,16,21,0,21,9,10,18,0,2,11,18,11,322,0.8647266313932982,0.903703703704
25,7,22,183.38377658881686,58.85731126631766,14,8,0,4,2,0,121,73,121,0,0,0,20,0,0,0,0,0,0,66,3,0,3,0,0,14,0,0,8,14,8,295,0.8799193231011412,0.902597402597
26,145,19,86.65165438846944,41.12360939011942,8,11,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,10,20,0,20,10,20,8,0,0,0,8,0,208,0.8053027305104863,0.902255639098
27,171,65,98.52518098293692,72.45110758825791,26,39,0,3,1,0,107,65,107,0,0,0,0,71,0,71,0,0,0,0,73,0,73,19,29,14,1,1,7,14,7,316,0.8676303183995491,0.882051282051
28,145,31,174.05419360882425,58.704232689099506,14,17,0,5,3,0,60,36,60,0,0,0,0,21,0,21,0,0,0,0,51,0,51,8,26,20,2,0,8,20,8,313,0.8764184133591,0.884792626728
29,43,39,159.09762733522913,61.88401738803055,21,18,0,2,4,0,58,35,58,0,0,0,23,7,0,7,0,0,0,24,24,0,24,1,3,20,1,0,12,20,12,325,0.8845840768917692,0.888888888889
