Age,Class,N_Initial_Age,AgeSize_Mean,AgeSize_Std,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack_Class,Capture_Back,PackingDeaths_Emigration_Class,N_AfterEmigration_Class,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut_Class,Capture_Out,PackingDeaths_Immigration_Class,N_Immigration_Class,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,50.0,709,49.84672214797608,10.335710445541919,705,49.692686286521166,10.15973061831381,0,0,0,0,0,0,0,0,40,787,0,0
1,100.0,457,134.45931881561046,2.842170943040401e-14,4,76.99554272940304,1.1323739440930072,709,0,12,697,0,0,0,0,0,5,0,0
2,150.0,324,181.3429854668015,2.842170943040401e-14,457,134.45931881561046,2.842170943040401e-14,457,0,45,412,0,0,667,0,177,490,0,0
3,200.0,149,218.25988232814936,0.0,473,192.97219822016478,17.14864013651218,473,0,146,327,0,0,599,0,186,413,0,0
4,250.0,81,247.32879632779216,2.842170943040401e-14,141,257.06892207150725,11.317003438612465,141,0,29,112,0,0,154,0,31,123,0,0
5,300.0,60,270.21809182552283,5.684341886080802e-14,52,297.5062449702662,10.85025382629926,52,0,16,36,0,0,73,0,33,40,0,0
6,350.0,53,298.2908037945104,12.145551344253214,1,339.0878626552117,0.0,1,0,1,0,0,0,0,0,0,0,0,0
Totals,7,1833,NA,NA,1833,NA,NA,1833,0,249,1584,0,0,1493,0,467,1858,0,0
