Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,6579,37,182.9751682896464,53.81653033006143,22,15,0,4,3,0,111,70,111,0,0,0,0,23,0,23,0,0,0,0,78,0,78,11,36,21,0,1,15,21,15,345,0.8942745834637729,0.924066924067
2,5627,82,91.07708898872264,70.11959855259799,40,42,0,1,3,0,0,0,0,0,0,0,0,72,0,72,0,0,0,0,36,0,36,8,31,15,1,0,8,15,8,335,0.8744405257641426,0.899535423926
3,3118,50,138.5864595020606,79.23561099817005,18,32,0,3,3,0,67,42,67,0,0,0,0,46,0,46,0,0,0,0,62,0,62,20,35,23,0,1,8,23,8,356,0.8890571428571428,0.926666666667
4,3000,64,144.08769919735016,79.37249491055752,33,31,0,3,5,0,75,47,75,0,0,0,0,55,0,55,0,0,0,0,67,0,67,18,39,25,3,1,14,25,14,361,0.8778134300595238,0.899553571429
5,156,37,181.50810340545019,54.82096046160562,19,18,0,6,3,0,211,132,211,0,0,0,0,30,0,30,0,0,0,17,98,0,98,17,19,22,2,0,13,22,13,348,0.8944485025566109,0.907335907336
6,232,32,136.28330901328508,88.2749276076156,18,14,0,5,3,0,62,39,62,0,0,0,1,42,0,42,0,0,0,0,63,0,63,24,40,14,1,0,5,14,5,319,0.8689081101190477,0.922619047619
7,4106,41,164.51339304471617,72.14499322490734,21,20,0,6,1,0,232,145,232,0,0,0,0,43,0,43,0,0,0,0,130,0,130,22,41,17,2,0,14,17,14,353,0.885952239313334,0.903600464576
8,2779,58,115.39098995258824,72.3520756049182,29,29,0,2,3,0,51,32,51,0,0,0,0,43,0,43,0,0,0,0,50,0,50,9,27,18,0,0,11,18,11,346,0.839172470415039,0.906403940887
9,3341,37,171.24983387428344,54.850392356054954,22,15,0,3,3,0,20,13,20,0,0,0,0,31,0,31,0,0,0,0,45,0,45,17,37,27,0,0,10,27,10,348,0.8893874569550245,0.916344916345
10,4737,100,104.23635224210724,77.96188363423884,48,52,0,5,3,0,173,108,173,0,0,0,0,85,0,85,0,0,0,0,108,0,108,11,42,24,0,0,15,24,15,370,0.886102380952381,0.921428571429
11,263,100,103.09633365474545,75.43341547084287,55,45,0,6,2,0,239,150,239,0,0,0,0,94,0,94,0,0,0,0,138,0,138,21,49,21,1,1,15,21,15,362,0.8843833333333334,0.905714285714
12,201,31,191.24412355412565,56.82287342738275,14,17,0,4,4,0,132,83,132,0,0,0,0,23,0,23,0,0,0,0,73,0,73,11,23,19,1,0,11,19,11,336,0.8869233437391605,0.924731182796
13,146,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0.0,0.0
14,58,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.0,0.0
15,136,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0.0,0.0
16,92,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0.0,0.0
17,60,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0.0,0.0
18,61,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0.0,0.0
