Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,4471,94,95.66373380883226,72.85484190016972,49,45,0,4,2,0,128,79,128,0,0,0,0,84,0,84,0,0,0,0,90,0,90,11,38,17,0,1,13,17,13,331,0.8606889564336372,0.893110435664
2,7100,42,159.61289040882417,52.131667333289634,21,21,0,1,3,0,23,14,23,0,0,0,0,27,0,27,0,0,0,0,34,0,34,12,23,29,1,0,9,29,9,321,0.8730158730158728,0.886621315193
3,3009,104,94.48315066896286,71.82279660135104,50,54,0,0,4,0,0,0,0,0,0,0,0,98,0,98,0,0,0,0,40,0,40,18,39,18,0,2,13,18,13,330,0.8676894019442101,0.894688644689
4,2987,68,117.17410640162454,72.89086351492979,32,36,0,5,1,0,124,77,124,0,0,0,0,56,0,56,0,0,0,0,85,0,85,15,36,19,1,1,15,19,15,328,0.8657985252924699,0.885154061625
5,218,4,240.7842415535295,61.82612760244847,1,3,0,1,2,0,29,18,29,0,0,0,0,17,0,17,0,0,0,0,50,0,50,17,39,1,0,0,3,1,3,117,0.7663690476190477,0.880952380952
6,172,36,169.5042886970829,44.66763725128591,23,13,0,3,0,0,6,4,6,0,0,0,0,36,0,36,0,0,0,11,23,0,23,23,20,24,2,0,10,24,10,310,0.8770576131687243,0.895502645503
7,3759,39,166.31328750256742,75.3206742090417,25,14,0,4,4,0,131,81,131,0,0,0,0,40,0,40,0,0,0,0,88,0,88,24,36,22,0,0,10,22,10,313,0.8798722644876491,0.898656898657
8,2315,71,105.59028521527597,74.1563645229109,33,38,0,2,5,0,50,31,50,0,0,0,0,72,0,72,0,0,0,0,43,0,43,20,21,20,0,2,8,20,8,314,0.8645535182928558,0.900737759893
9,2660,102,90.12658455124115,63.227808901419635,60,42,0,2,0,0,0,0,0,0,0,0,0,101,0,101,0,0,0,0,42,0,42,22,40,19,2,0,12,19,12,333,0.8665348492338113,0.90289449113
10,2964,57,134.7720939575222,75.45618354877243,34,23,0,4,2,0,99,60,99,0,0,0,0,46,0,46,0,0,0,0,92,0,92,16,51,25,1,0,11,25,11,323,0.8626683668234911,0.918964076859
11,259,53,149.6656426265164,70.36332193900864,28,25,0,1,5,0,33,20,33,0,0,0,0,51,0,51,0,0,0,0,62,0,62,21,48,27,1,0,13,27,13,318,0.8735781247351203,0.876010781671
12,218,83,98.85944761897481,77.79246677123768,45,38,0,5,3,0,80,50,80,0,0,0,0,71,0,71,0,0,0,0,52,0,52,8,20,16,0,0,13,16,13,316,0.861539099599776,0.907630522088
13,142,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0.0,0.0
14,155,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0.0,0.0
15,69,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0.0,0.0
16,112,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0
17,43,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0
18,8,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
19,607,63,162.45594298850423,76.24051818806939,32,31,0,5,8,0,70,42,70,0,0,0,0,36,0,36,0,0,0,0,60,0,60,10,30,32,1,0,16,32,16,333,0.8756793722780118,0.898715041572
20,589,38,162.80158952343197,74.5539027464313,18,20,0,2,3,0,14,9,14,0,0,0,0,25,0,25,0,0,0,0,47,0,47,10,41,19,1,2,9,19,9,312,0.8705151035483446,0.880952380952
21,174,42,100.58342733610912,65.3763202016139,26,16,0,0,2,0,0,0,0,0,0,0,0,41,0,41,0,0,0,0,36,0,36,10,35,15,0,0,3,15,3,292,0.8482075369830472,0.890022675737
22,89,21,177.72607638852966,49.83641255317549,13,8,0,3,1,0,69,43,69,0,0,0,2,17,0,17,0,0,0,13,39,0,39,8,13,13,2,1,5,13,5,285,0.8712881978188102,0.902494331066
23,198,45,163.74250571572318,73.47533149811899,24,21,0,6,2,0,108,66,108,0,0,0,0,39,0,39,0,0,0,0,73,0,73,21,28,16,0,0,19,16,19,314,0.8741446208112875,0.888888888889
24,13,1,134.4593188156105,0.0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,26,0,0,0,0,0,1,0,0,0,1,0,38,0.40476190476190477,0.809523809524
25,53,27,170.22835622128525,54.746269797491195,13,14,0,3,2,0,59,37,59,0,0,0,18,3,0,3,0,0,0,31,23,0,23,1,1,20,0,1,6,20,6,285,0.8665490887713112,0.881834215168
26,171,21,168.73454980933843,46.875765163734386,13,8,0,1,1,0,40,25,40,0,0,0,0,19,0,19,0,0,0,1,53,0,53,13,38,16,0,0,5,16,5,276,0.8663751214771624,0.868480725624
27,75,13,156.92227146037743,54.260238060338295,11,2,0,2,0,0,54,33,54,0,0,0,19,7,0,7,0,0,0,41,24,0,24,5,3,11,1,0,1,11,1,243,0.8591152437306284,0.893772893773
28,116,21,50.822373423176955,19.97040747382556,9,12,0,0,0,0,0,0,0,0,0,0,0,32,0,32,0,0,0,12,16,0,16,12,16,1,0,0,0,1,0,102,0.671255803908865,0.879818594104
29,137,31,169.49090696271043,48.099440317527026,16,15,0,3,2,0,73,46,73,0,0,0,0,20,0,20,0,0,0,11,51,0,51,8,23,22,0,0,9,22,9,318,0.8764927406966947,0.886328725038
30,75,15,102.9521843466111,74.97648561885966,10,5,0,2,0,0,6,4,6,0,0,0,8,19,0,19,0,0,0,40,5,0,5,8,3,5,0,0,1,5,1,196,0.7988359788359788,0.88253968254
31,3797,77,107.94426608651249,75.30389288197377,38,39,0,3,2,0,76,47,76,0,0,0,0,69,0,69,0,0,0,0,60,0,60,15,30,22,1,0,12,22,12,327,0.8674473331245132,0.902288188002
32,4463,48,148.57851971085898,82.66694831479437,26,22,0,5,2,0,154,95,154,0,0,0,0,52,0,52,0,0,0,0,87,0,87,24,28,19,3,0,12,19,12,311,0.8603153935185185,0.911706349206
33,944,51,128.82370056690536,75.50062180134526,29,22,0,1,4,0,0,0,0,0,0,0,0,48,0,48,0,0,0,0,37,0,37,17,34,20,1,0,11,20,11,319,0.8565936178392926,0.900093370682
34,1089,84,114.93019067332814,76.0490290678088,35,49,0,3,4,0,157,97,157,0,0,0,0,71,0,71,0,0,0,0,106,0,106,17,44,18,2,2,16,18,16,334,0.8763463718820864,0.907029478458
35,475,24,172.83792233790595,47.693221163623676,13,11,0,2,1,0,11,8,11,0,0,0,0,24,5,19,0,0,0,0,52,10,42,16,49,17,0,0,7,17,7,277,0.8620618386243386,0.865079365079
36,603,50,109.80908337688457,72.35062731078311,24,26,0,2,1,0,21,15,21,0,0,0,0,66,13,53,0,0,0,0,43,9,34,29,37,17,0,0,6,17,6,313,0.8760476190476192,0.9
37,37,18,176.25170920267792,39.63036246534432,9,9,0,0,1,0,0,0,0,0,0,0,12,3,1,2,0,0,0,16,2,1,1,2,2,10,1,1,6,10,6,275,0.8721340388007054,0.873015873016
38,361,40,131.22622545885616,75.38291323276579,18,22,0,3,2,0,81,59,81,0,0,0,0,35,10,25,0,0,0,0,59,18,41,12,35,17,1,0,8,17,8,305,0.8760863095238096,0.884523809524
39,319,25,192.90126144639552,40.96922125877885,14,11,0,2,3,0,34,25,34,0,0,0,0,12,4,8,0,0,0,0,30,9,21,5,21,11,1,0,13,11,13,279,0.8711619047619048,0.906666666667
40,177,14,191.67283954902652,67.16622451170923,7,7,0,5,1,0,174,128,174,0,0,0,0,23,7,16,0,0,0,8,80,24,56,17,34,8,0,0,6,8,6,236,0.854713313896987,0.887755102041
41,56,18,172.23148218812668,56.41473191599055,10,8,0,5,0,0,91,67,91,0,0,0,15,3,1,2,0,0,0,36,25,7,18,2,1,13,1,0,4,13,4,270,0.8612580834803056,0.878306878307
42,192,22,114.77860478295405,73.0607759322279,15,7,0,2,1,0,40,29,40,0,0,0,0,32,10,22,0,0,0,0,42,13,29,16,31,8,0,0,3,8,3,263,0.8534041715859896,0.887445887446
43,95,53,113.94032943360656,70.60134914892265,26,27,0,1,2,0,39,29,39,0,0,0,19,35,10,25,0,0,0,8,23,7,16,11,11,11,2,1,12,11,12,296,0.8424791062740514,0.894878706199
44,302,17,188.8797491749555,49.32154223839218,10,7,0,1,2,0,17,12,17,0,0,0,0,18,5,13,0,0,0,0,40,12,28,13,34,9,1,0,7,9,7,261,0.8696655132641291,0.90756302521
45,341,13,109.51327965038965,83.96620624212055,6,7,0,1,1,0,0,0,0,0,0,0,0,24,7,17,0,0,0,0,33,10,23,14,33,3,1,0,1,3,1,180,0.7959988729219498,0.89010989011
46,219,29,174.86784822902243,49.26238916770918,15,14,0,1,2,0,0,0,0,0,0,0,0,23,7,16,0,0,0,0,34,10,24,15,34,20,2,0,7,20,7,297,0.87166638355699,0.906403940887
47,148,38,140.66444993718432,66.95851703247692,18,20,0,2,1,0,14,10,14,0,0,0,0,28,8,20,0,0,0,22,20,6,14,12,15,17,1,0,10,17,10,305,0.8716363276612584,0.917293233083
48,211,31,177.75845268791295,44.314108581670425,20,11,0,4,0,0,96,70,96,0,0,0,0,27,8,19,0,0,0,14,57,17,40,15,31,19,0,0,12,19,12,303,0.877781081215004,0.860215053763
49,130,41,161.65156650593863,78.48788876201161,18,23,0,4,4,0,123,90,123,0,0,0,0,33,10,23,0,0,0,17,57,17,40,13,23,16,1,0,14,16,14,316,0.8824537548511373,0.908246225319
50,381,40,119.8450126179529,75.3447584380232,19,21,0,3,4,0,24,18,24,0,0,0,0,41,12,29,0,0,0,0,46,14,32,17,38,15,0,0,7,15,7,295,0.8529464285714285,0.877380952381
Totals,47298,1824,NA,NA,956,868,109,90,2348,1538,2348,0,0,0,148,1676,118,1558,0,0,0,307,2061,184,1877,647,1207,698,32,14,378,698,378,373,0.8903700351596279,0.895128446115
