Age,Class,N_Initial_Age,AgeSize_Mean,AgeSize_Std,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack_Class,Capture_Back,PackingDeaths_Emigration_Class,N_AfterEmigration_Class,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut_Class,Capture_Out,PackingDeaths_Immigration_Class,N_Immigration_Class,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,50.0,386,50.076640362451876,10.229323890010733,385,50.00698990879256,10.150778263441183,0,0,0,0,0,0,0,0,0,548,0,0
1,100.0,390,134.4593188156105,0.0,1,76.8920650212932,0.0,386,0,7,379,0,0,0,0,0,3,0,0
2,150.0,204,181.34298546680157,8.526512829121202e-14,390,134.4593188156105,0.0,390,0,1,389,0,0,348,0,1,347,0,0
3,200.0,149,218.25988232814936,0.0,353,196.92547167739878,18.233023879119475,353,0,35,318,0,0,534,0,135,399,0,0
4,250.0,68,247.32879632779216,2.842170943040401e-14,115,256.68355187903853,11.252213679891577,115,0,9,106,0,0,174,0,36,138,0,0
5,300.0,47,270.2180918255229,1.1368683772161603e-13,42,295.4538104059816,10.016676088065743,42,0,10,32,0,0,66,0,10,56,0,0
6,350.0,44,297.1179123932875,12.420360582236746,2,332.0640541267116,2.7278729742332075,2,0,1,1,0,0,2,0,0,2,0,0
Totals,7,1288,NA,NA,1288,NA,NA,1288,0,63,1225,0,0,1124,0,182,1493,0,0
