Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,5842,47,172.25176250035247,68.01327674183696,29,18,0,6,3,0,145,87,145,0,0,0,0,33,0,33,0,0,0,0,95,0,95,13,37,24,3,0,14,24,14,273,0.8565284873569167,0.87031408308
2,4150,89,90.78733640584504,63.92450022610647,52,37,0,2,1,0,19,11,19,0,0,0,0,73,0,73,0,0,0,0,32,0,32,9,23,20,0,0,11,20,11,273,0.8375776266825378,0.875334403424
3,2878,101,106.61676260797012,73.05998020470085,47,54,0,2,5,0,42,25,42,0,0,0,0,87,0,87,0,0,0,0,62,0,62,18,43,24,0,0,18,24,18,284,0.8403307798955288,0.857142857143
4,3055,54,160.96446221655404,66.73843179001132,28,26,0,2,5,0,59,35,59,0,0,0,0,56,0,56,0,0,0,0,61,0,61,24,36,31,0,0,14,31,14,278,0.8484714873603764,0.860670194004
5,176,49,135.7816113001492,74.03758097916942,28,21,0,3,4,0,86,52,86,0,0,0,1,46,0,46,0,0,0,7,64,0,64,24,29,20,1,2,9,20,9,265,0.8396898117847721,0.873663751215
6,116,34,176.64445368632417,48.138742039599435,15,19,0,3,1,0,58,35,58,0,0,0,24,13,0,13,0,0,0,32,37,0,37,6,14,24,1,0,9,24,9,270,0.8486983028505521,0.86974789916
7,3548,36,174.09374954627881,67.32947420684594,20,16,0,3,3,0,180,109,180,0,0,0,0,30,0,30,0,0,0,0,112,0,112,17,40,19,0,1,13,19,13,268,0.8519804526748971,0.847883597884
8,4266,57,129.9969524794444,70.3924690845003,26,31,0,2,3,0,105,63,105,0,0,0,0,41,0,41,0,0,0,0,71,0,71,11,27,24,1,1,11,24,11,273,0.8403098389247968,0.862990810359
9,2930,70,104.66523759325895,67.1027894236096,34,36,0,2,0,0,63,38,63,0,0,0,0,64,0,64,0,0,0,0,65,0,65,11,38,23,0,0,9,23,9,269,0.8414674441205052,0.872789115646
10,3139,71,126.07486826763092,78.42594820738248,29,42,0,4,6,0,24,14,24,0,0,0,0,66,0,66,0,0,0,0,70,0,70,22,57,25,0,0,14,25,14,277,0.8418067087973853,0.863179074447
11,193,50,142.66923111133673,62.936739854738455,28,22,0,2,1,0,69,41,69,0,0,0,0,41,0,41,0,0,0,0,68,0,68,16,38,26,0,0,12,26,12,269,0.8389809523809524,0.873333333333
12,309,50,133.38266312075314,68.34094205499846,22,28,0,1,2,0,12,7,12,0,0,0,0,40,0,40,0,0,0,0,30,0,30,12,24,20,1,0,12,20,12,259,0.8215809523809521,0.853333333333
