Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,4541,66,105.31181561988176,67.71143623512029,28,38,0,1,1,0,32,19,32,0,0,0,0,61,0,61,0,0,0,0,60,0,60,17,46,18,1,1,11,18,11,278,0.8187830687830691,0.901875901876
2,5103,30,184.82310794695596,56.005570088258075,18,12,0,2,3,0,100,58,100,0,0,0,0,25,0,25,0,0,0,0,70,0,70,16,27,21,0,0,9,21,9,273,0.8500793650793651,0.880952380952
3,2952,107,95.34678948820222,68.29383415687592,56,51,0,3,2,0,51,30,51,0,0,0,0,104,0,104,0,0,0,0,62,0,62,18,39,28,2,3,7,28,7,296,0.853174949777273,0.879394748554
4,3065,58,130.893881612728,57.988331823267295,21,37,0,1,2,0,0,0,0,0,0,0,0,47,0,47,0,0,0,0,39,0,39,17,36,36,2,1,4,36,4,299,0.8468730536209725,0.866995073892
5,131,38,134.38912336299956,71.52187343650819,23,15,0,3,2,0,31,18,31,0,0,0,0,31,0,31,0,0,0,19,26,0,26,12,13,23,0,1,4,23,4,278,0.8473156575649651,0.889724310777
6,54,82,101.95943512038625,78.79783495209352,41,41,0,5,4,0,99,57,99,0,0,0,69,7,0,7,0,0,0,56,22,0,22,1,2,18,0,0,13,18,13,295,0.844239539956375,0.875145180023
7,3779,51,130.1435502618011,80.86118450489784,32,19,0,4,4,0,42,24,42,0,0,0,0,39,0,39,0,0,0,0,49,0,49,11,28,15,1,0,13,15,13,281,0.8350817451163473,0.892623716153
8,3985,51,111.77601312805788,67.4669070937463,22,29,0,2,3,0,68,39,68,0,0,0,0,49,0,49,0,0,0,0,59,0,59,14,28,22,0,0,6,22,6,279,0.8292415005217774,0.877684407096
9,2517,70,111.66993305365496,69.13188497943905,36,34,0,2,3,0,53,31,53,0,0,0,0,59,0,59,0,0,0,0,62,0,62,14,38,25,0,0,11,25,11,296,0.832274052478134,0.84693877551
10,1883,68,119.78780364311523,70.36634623245463,29,39,0,3,2,0,0,0,0,0,0,0,0,59,0,59,0,0,0,0,38,0,38,15,37,24,0,1,12,24,12,288,0.8475860932608338,0.878851540616
11,320,58,121.6002081667415,75.24654787544208,27,31,0,5,3,0,43,25,43,0,0,0,0,47,0,47,0,0,0,0,62,0,62,13,43,26,3,1,4,26,4,295,0.8516576071570124,0.866995073892
12,266,65,120.9611554469215,70.76668125535208,34,31,0,2,1,0,20,12,20,0,0,0,0,50,0,50,0,0,0,0,44,0,44,11,36,27,1,0,9,27,9,291,0.8449985911524371,0.879120879121
13,164,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,8,18,0,18,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0.0,0.0
14,189,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0.0,0.0
15,207,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0.0,0.0
16,80,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0.0,0.0
17,168,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0.0,0.0
18,56,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0.0,0.0
19,448,150,93.97331170968876,69.34595493858896,83,67,0,5,5,0,34,20,34,0,0,0,0,135,0,135,0,0,0,0,48,0,48,13,30,29,2,2,14,29,14,300,0.8536592592592592,0.874603174603
20,619,51,172.97505154920276,42.70552217081082,25,26,0,1,7,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,35,0,35,10,35,33,1,0,17,33,17,286,0.8539023452518262,0.873949579832
21,169,24,175.73196610302398,52.203087024006365,12,12,0,4,3,0,122,71,122,0,0,0,0,18,0,18,0,0,0,0,76,0,76,12,25,19,0,0,5,19,5,265,0.8469328703703702,0.857142857143
22,127,44,99.22154064205384,65.83526691109746,24,20,0,1,2,0,0,0,0,0,0,0,0,47,0,47,0,0,0,0,25,0,25,11,24,12,1,1,4,12,4,255,0.8274793388429755,0.87012987013
23,216,49,167.2910472261365,58.59393942761728,29,20,0,5,4,0,99,59,99,0,0,0,0,35,0,35,0,0,0,0,81,0,81,15,41,32,1,1,13,32,13,290,0.8546141488665436,0.8824101069
24,24,46,128.59906597683454,67.88417611866126,27,19,0,3,1,0,16,9,16,0,0,0,33,2,0,2,0,0,0,31,7,0,7,0,0,25,0,0,5,25,5,276,0.8287087046538844,0.814699792961
25,64,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,0,0,29,2,0,2,5,2,0,0,0,0,0,0,0,0.0,0.0
26,174,9,206.79694614628153,65.73877931752233,5,4,0,3,2,0,101,58,101,0,0,0,0,19,0,19,0,0,0,16,73,0,73,17,30,5,1,0,3,5,3,182,0.8221634332745447,0.851851851852
27,16,4,196.61638144613397,62.68165932633424,3,1,0,1,1,0,0,0,0,0,0,0,17,0,0,0,0,0,0,29,0,0,0,0,0,2,0,0,2,2,2,115,0.7633928571428572,0.904761904762
28,134,32,118.54118890999122,70.09584606977948,12,20,0,2,1,0,2,1,2,0,0,0,0,38,0,38,0,0,0,0,28,0,28,14,25,16,0,0,3,16,3,241,0.8230561755952381,0.869047619048
29,121,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,19,0,0,0,13,18,0,18,19,18,0,0,0,0,0,0,0,0.0,0.0
30,120,16,159.98315598345215,47.225589154103425,8,8,0,2,1,0,16,10,16,0,0,0,4,15,0,15,0,0,0,3,25,0,25,7,19,12,1,0,3,12,3,233,0.8279389880952381,0.839285714286
31,4339,81,117.1256991709402,78.37882805196779,43,38,0,7,1,0,158,90,158,0,0,0,0,73,0,73,0,0,0,0,104,0,104,21,34,19,0,1,19,19,19,288,0.8341716201798508,0.881834215168
32,4896,36,173.07516681463756,45.63155554809815,17,19,0,4,1,0,34,20,34,0,0,0,0,28,0,28,0,0,0,0,42,0,42,15,28,25,0,1,10,25,10,279,0.8560589359200469,0.867724867725
33,941,55,172.94156322471892,41.471600106659,26,29,0,3,3,0,20,12,20,0,0,0,0,27,0,27,0,0,0,0,46,0,46,13,38,36,1,1,17,36,17,298,0.8602833530106259,0.894372294372
34,986,90,117.43459573581457,74.21242886809334,43,47,0,5,4,0,114,65,114,0,0,0,0,63,0,63,0,0,0,0,102,0,102,8,50,31,1,0,15,31,15,295,0.8506231628453851,0.89417989418
35,568,70,122.59632657681357,73.21418360907651,42,28,0,6,1,0,78,53,78,0,0,0,0,67,13,54,0,0,0,0,73,15,58,23,47,23,2,1,12,23,12,289,0.8366034985422741,0.847619047619
36,589,55,115.40212378055138,71.01589050585383,34,21,0,3,1,0,39,28,39,0,0,0,0,56,11,45,0,0,0,0,51,10,41,15,38,21,0,1,6,21,6,292,0.8475245966155058,0.884848484848
37,82,15,189.8497287951182,60.96321266157862,7,8,0,2,1,0,21,15,21,0,0,0,0,14,4,10,0,0,0,11,13,4,9,8,7,11,0,0,4,11,4,232,0.8351322751322754,0.838095238095
38,230,32,153.59851914808905,67.13921650958811,14,18,0,1,4,0,33,23,33,0,0,0,0,30,9,21,0,0,0,0,39,12,27,18,29,15,0,0,11,15,11,266,0.8480282738095238,0.872023809524
