Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,5338,42,145.45903298210297,65.46027139302997,18,24,0,0,3,0,0,0,0,0,0,0,0,41,0,41,0,0,0,0,32,0,32,16,31,22,0,1,8,22,8,340,0.8791572184429326,0.878684807256
2,3657,46,123.46633964322645,82.01425659836846,20,26,0,4,3,0,64,38,64,0,0,0,0,45,0,45,0,0,0,0,44,0,44,13,17,17,1,0,7,17,7,326,0.8479723647493023,0.914078674948
3,3006,66,136.1477690074255,80.20057762711818,25,41,0,3,4,0,23,14,23,0,0,0,0,49,0,49,0,0,0,0,42,0,42,15,33,21,1,1,18,21,18,358,0.8805424373606193,0.916305916306
4,3104,89,95.20414083006025,68.70038179543248,44,45,0,2,2,0,45,27,45,0,0,0,0,92,0,92,0,0,0,0,51,0,51,19,29,22,0,1,9,22,9,354,0.8662716948918188,0.896736222579
5,214,24,199.72623725381473,57.83009078998024,14,10,0,3,3,0,75,45,75,0,0,0,0,27,0,27,0,0,0,0,64,0,64,21,34,11,2,1,10,11,10,323,0.8847966269841271,0.90873015873
6,167,37,139.5377674030851,68.94863697277675,15,22,0,2,1,0,73,44,73,0,0,0,0,35,0,35,0,0,0,12,47,0,47,16,18,15,0,0,12,15,12,337,0.8817524087794358,0.912483912484
7,2641,87,99.87555531145348,73.87772675032342,44,43,0,2,3,0,38,23,38,0,0,0,0,71,0,71,0,0,0,0,51,0,51,6,34,19,0,1,12,19,12,356,0.8700620953890874,0.915708812261
8,3155,23,195.22394090314566,50.339961179918134,11,12,0,2,3,0,62,38,62,0,0,0,0,13,0,13,0,0,0,0,51,0,51,7,27,16,0,0,7,16,7,327,0.8900441083805924,0.923395445135
9,3505,26,195.01053261400688,52.364286944816406,14,12,0,2,5,0,23,14,23,0,0,0,0,28,0,28,0,0,0,0,38,0,38,21,28,16,0,0,10,16,10,315,0.8884544942237249,0.906593406593
10,1924,38,166.3978773970293,43.0274851270023,19,19,0,1,2,0,11,7,11,0,0,0,0,28,0,28,0,0,0,0,45,0,45,15,40,26,2,1,9,26,9,352,0.8946379105658885,0.912280701754
11,206,61,145.73152354152472,66.38209566429403,34,27,0,2,1,0,18,11,18,0,0,0,0,54,0,54,0,0,0,0,50,0,50,20,42,30,1,2,14,30,14,371,0.888969938956502,0.894613583138
12,234,23,191.8289322691198,52.326783931682144,10,13,0,3,3,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,27,0,27,12,27,13,0,1,9,13,9,315,0.8897740570708434,0.898550724638
13,213,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0.0,0.0
14,116,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0.0,0.0
15,153,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0.0,0.0
16,105,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0
17,118,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,17,8,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0.0,0.0
18,40,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0.0,0.0
19,398,39,181.7121367365169,52.16337945323175,17,22,0,2,4,0,17,10,17,0,0,0,0,22,0,22,0,0,0,0,40,0,40,13,32,22,1,0,16,22,16,357,0.8942268557653174,0.916971916972
20,292,61,98.22428472684717,66.96067411102223,30,31,0,2,2,0,67,41,67,0,0,0,0,58,0,58,0,0,0,0,57,0,57,15,30,18,1,0,5,18,5,347,0.8793591072548346,0.922716627635
21,106,25,93.40081740494401,69.65250575649054,11,14,0,1,1,0,7,4,7,0,0,0,1,37,0,37,0,0,0,22,15,0,15,17,12,8,0,0,1,8,1,241,0.8230857142857146,0.910476190476
22,134,41,106.37493486267928,80.26901869624663,26,15,0,2,2,0,7,4,7,0,0,0,0,40,0,40,0,0,0,0,16,0,16,11,11,8,0,1,6,8,6,299,0.8438571145293332,0.90243902439
23,211,88,100.39321229029756,69.0895630263031,58,30,0,2,2,0,140,85,140,0,0,0,0,82,0,82,0,0,0,3,92,0,92,18,34,22,0,1,12,22,12,356,0.8813643742621016,0.915584415584
24,21,18,181.60404900372706,51.54420165192683,5,13,0,2,3,0,35,21,35,0,0,0,15,0,0,0,0,0,0,41,9,0,9,0,0,12,0,0,6,12,6,291,0.8821281599059378,0.917989417989
25,60,2,202.33870532056665,67.87938650495614,2,0,0,1,0,0,42,26,42,0,0,0,11,2,0,2,0,0,0,41,17,0,17,2,1,1,0,0,1,1,1,76,0.6964285714285714,0.904761904762
26,158,4,134.4593188156105,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,28,0,28,7,28,4,0,0,0,4,0,117,0.78125,0.940476190476
27,119,31,179.08891392331554,62.42277078174212,19,12,0,5,1,0,42,25,42,0,0,0,0,25,0,25,0,0,0,7,40,0,40,11,23,16,3,2,8,16,8,346,0.8936128041226897,0.924731182796
28,99,26,57.52318696612362,24.189364196834006,16,10,0,0,0,0,0,0,0,0,0,0,1,42,0,42,0,0,0,17,15,0,15,17,15,2,0,0,0,2,0,173,0.7892716258100874,0.913919413919
29,119,37,99.61321132788396,69.23112662329376,14,23,0,1,2,0,33,20,33,0,0,0,0,37,0,37,0,0,0,16,29,0,29,11,16,14,0,1,2,14,2,301,0.8744825906988067,0.92277992278
30,98,28,169.14437386582134,45.59010830768613,17,11,0,1,1,0,0,0,0,0,0,0,2,21,0,21,0,0,0,19,16,0,16,13,16,19,1,0,8,19,8,329,0.8919764334305152,0.892857142857
31,6858,63,132.92754216628694,71.45839924068706,30,33,0,0,3,0,0,0,0,0,0,0,0,46,0,46,0,0,0,0,24,0,24,13,24,20,0,2,18,20,18,364,0.8855715125556395,0.914588057445
32,3845,56,114.83587118545564,63.34616646791696,24,32,0,1,1,0,11,7,11,0,0,0,0,50,0,50,0,0,0,0,29,0,29,13,25,26,1,0,5,26,5,343,0.8631256073858117,0.931972789116
33,792,62,141.25750745540287,66.87862830583116,30,32,0,2,3,0,48,29,48,0,0,0,0,46,0,46,0,0,0,0,62,0,62,16,42,33,0,0,14,33,14,368,0.8888310787374265,0.907066052227
34,1065,68,132.26370205995661,63.71274641007772,41,27,0,0,1,0,0,0,0,0,0,0,0,57,0,57,0,0,0,0,35,0,35,19,34,27,2,1,16,27,16,362,0.8772862086010875,0.897759103641
35,619,40,143.54742063671793,85.62006389523964,18,22,0,3,3,0,64,48,64,0,0,0,0,37,7,30,0,0,0,0,58,12,46,16,42,13,1,1,11,13,11,332,0.8630357142857141,0.902380952381
36,448,36,145.36725107330247,76.40272616739205,14,22,0,2,4,0,0,0,0,0,0,0,0,38,8,30,0,0,0,0,39,8,31,19,38,14,0,0,11,14,11,327,0.8681474132863022,0.884920634921
37,251,25,143.89905813424974,82.68036081005248,9,16,0,3,1,0,40,28,40,0,0,0,0,26,8,18,0,0,0,0,39,12,27,13,27,13,1,1,2,13,2,296,0.869447619047619,0.914285714286
38,35,13,174.86464366634553,55.78608425233251,6,7,0,0,2,0,0,0,0,0,0,0,9,5,1,4,0,0,0,22,0,0,0,4,0,10,0,0,3,10,3,254,0.8737672583826429,0.915750915751
39,200,45,95.23852460707344,57.76533628873816,24,21,0,0,0,0,0,0,0,0,0,0,0,41,12,29,0,0,0,0,26,8,18,7,25,14,0,0,5,14,5,316,0.8465961199294534,0.896296296296
40,278,17,179.37209459886392,45.14894693239729,6,11,0,0,3,0,0,0,0,0,0,0,0,17,5,12,0,0,0,0,44,13,31,12,44,11,0,1,5,11,5,300,0.8830944142362828,0.921568627451
41,123,34,131.24340008194727,76.31929325088025,17,17,0,0,2,0,0,0,0,0,0,0,7,27,8,19,0,0,0,6,19,6,13,8,19,14,2,0,5,14,5,326,0.8768124897017633,0.932773109244
42,276,26,183.93865451717278,44.25080684951914,16,10,0,2,2,0,62,45,62,0,0,0,0,19,6,13,0,0,0,0,46,14,32,11,29,12,3,1,10,12,10,323,0.8892645815722738,0.913919413919
43,268,29,149.9867124111721,73.16212984130699,9,20,0,0,3,0,0,0,0,0,0,0,0,31,9,22,0,0,0,0,26,8,18,18,26,12,1,0,9,12,9,326,0.8847743615876793,0.926108374384
44,490,39,123.57781476359555,78.86930057862985,21,18,0,2,3,0,57,41,57,0,0,0,0,34,10,24,0,0,0,0,58,17,41,11,42,11,0,0,10,11,10,328,0.8727184496415266,0.904761904762
45,237,13,181.4935727993637,60.15114437271343,3,10,0,0,1,0,0,0,0,0,0,0,0,19,6,13,0,0,0,0,27,8,19,15,27,9,0,0,4,9,4,258,0.8713722175260636,0.897435897436
46,69,22,188.77836781890508,52.79346254455472,5,17,0,0,5,0,0,0,0,0,0,0,13,7,2,5,0,0,0,36,5,1,4,2,5,14,0,0,8,14,8,320,0.8905942542306178,0.906926406926
47,95,27,130.49757946761892,81.26283072164351,13,14,0,2,4,0,0,0,0,0,0,0,7,27,8,19,0,0,0,23,10,3,7,10,10,10,0,0,6,10,6,305,0.8626951466457642,0.920634920635
48,238,20,122.82842655017346,75.63480064708519,11,9,0,2,1,0,64,46,64,0,0,0,0,22,7,15,0,0,0,0,50,15,35,9,31,9,0,0,3,9,3,260,0.8588095238095239,0.92380952381
49,52,36,115.68924310928085,66.94336498722652,16,20,0,0,1,0,0,0,0,0,0,0,18,15,4,11,0,0,0,36,1,0,1,4,1,15,0,0,5,15,5,318,0.8788763962375072,0.925925925926
50,279,15,179.63250800725257,46.93754876021803,9,6,0,2,0,0,21,15,21,0,0,0,0,20,6,14,0,0,0,6,40,12,28,15,34,8,1,1,5,8,5,287,0.8849735449735451,0.91746031746
Totals,46229,1648,NA,NA,809,839,66,94,1189,756,1189,0,0,0,113,1535,107,1428,0,0,0,307,1554,137,1417,622,1103,669,25,22,345,669,345,397,0.9064101588975443,0.910627600555
