Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,4145,45,123.88312339199646,70.97625017246672,21,24,0,3,0,0,117,71,117,0,0,0,0,37,0,37,0,0,0,0,76,0,76,15,30,17,0,0,8,17,8,398,0.9132510288065843,0.896296296296
2,4255,48,138.62893991969827,81.64188685000136,23,25,0,5,1,0,111,68,111,0,0,0,0,33,0,33,0,0,0,0,74,0,74,11,30,12,0,1,17,12,17,398,0.9188161375661374,0.910714285714
3,3049,43,154.6269073374535,79.73684179400331,24,19,0,5,4,0,115,70,115,0,0,0,0,32,0,32,0,0,0,0,75,0,75,11,29,14,1,0,15,14,15,398,0.910826959231502,0.910299003322
4,2907,61,139.32827761359093,86.22318679671676,27,34,0,6,4,0,119,74,119,0,0,0,0,52,0,52,0,0,0,0,83,0,83,15,37,21,0,0,16,21,16,402,0.9178152314406013,0.903200624512
5,159,118,87.10089696465631,61.68415109878598,58,60,0,1,4,0,39,24,39,0,0,0,54,54,0,54,0,0,0,0,47,0,47,14,30,22,1,2,10,22,10,402,0.9062136632877795,0.907183212268
6,247,26,164.25960246464712,63.04727798630246,17,9,0,5,2,0,35,23,35,0,0,0,0,23,0,23,0,0,0,0,48,0,48,12,36,17,0,0,7,17,7,373,0.9032121724429417,0.904761904762
7,4616,45,149.18083128256083,67.4037771422213,21,24,0,0,3,0,0,0,0,0,0,0,0,35,0,35,0,0,0,0,32,0,32,10,27,24,2,1,8,24,8,398,0.9168136390358613,0.910052910053
8,2964,36,116.16924350805198,57.03279085988555,21,15,0,0,0,0,0,0,0,0,0,0,0,37,0,37,0,0,0,0,27,0,27,13,27,16,0,0,5,16,5,394,0.9041740152851262,0.916666666667
9,2199,30,189.09501182734064,60.10206308326668,14,16,0,4,3,0,14,9,14,0,0,0,0,27,0,27,0,0,0,0,39,0,39,17,33,16,0,0,13,16,13,381,0.906746031746032,0.919047619048
10,4676,81,118.79920753635034,76.58501799063531,40,41,0,4,4,0,118,74,118,0,0,0,0,69,0,69,0,0,0,0,82,0,82,19,37,24,0,0,17,24,17,402,0.9076324021454333,0.910052910053
11,216,69,97.47253400582767,72.02683035411982,35,34,0,2,4,0,56,34,56,0,0,0,0,71,0,71,0,0,0,0,59,0,59,17,36,18,0,0,7,18,7,402,0.9089877076644558,0.905452035887
12,247,43,134.72942942680305,84.02311797158335,22,21,0,4,3,0,88,54,88,0,0,0,0,32,0,32,0,0,0,0,58,0,58,7,24,12,2,0,11,12,11,392,0.9113677921141413,0.904761904762
13,150,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0.0,0.0
14,151,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0
15,96,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0.0,0.0
16,112,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0.0,0.0
17,77,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0.0,0.0
18,28,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0
19,509,85,112.00850878024316,75.8008732145438,51,34,0,4,2,0,124,76,124,0,0,0,0,74,0,74,0,0,0,0,84,0,84,16,34,27,1,0,11,27,11,401,0.921585104630087,0.9081232493
20,394,81,99.3276480994423,80.45431451182006,47,34,0,4,3,0,31,19,31,0,0,0,0,79,0,79,0,0,0,0,38,0,38,16,25,10,0,0,15,10,15,402,0.9220574680108284,0.900058788948
21,216,24,181.35950666650697,48.31317777636902,13,11,0,2,1,0,75,46,75,0,0,0,0,17,0,17,0,0,0,17,59,0,59,12,30,13,0,0,11,13,11,375,0.904389880952381,0.90873015873
22,187,19,197.00354655779356,59.50852246935091,9,10,0,3,3,0,150,93,150,0,0,0,0,14,0,14,0,0,0,0,80,0,80,8,23,11,0,1,7,11,7,347,0.905223585278987,0.907268170426
23,79,77,108.7609377404073,75.23748555568812,31,46,0,3,5,0,67,41,67,0,0,0,42,21,0,21,0,0,0,19,37,0,37,7,11,22,1,0,12,22,12,402,0.9098579219172911,0.907854050711
24,234,37,60.97633139348188,30.878399956122028,16,21,0,0,0,0,0,0,0,0,0,0,0,49,0,49,0,0,0,0,26,0,26,13,26,5,0,0,0,5,0,390,0.8951267870186793,0.913770913771
25,125,24,156.2400238428988,32.59401267810957,14,10,0,0,0,0,0,0,0,0,0,0,3,24,0,24,0,0,0,29,17,0,17,15,17,18,1,1,4,18,4,378,0.9064980158730159,0.924603174603
26,75,43,92.92254727632414,65.12286859220264,12,31,0,0,3,0,0,0,0,0,0,0,14,27,0,27,0,0,0,26,4,0,4,7,4,13,3,0,1,13,1,398,0.9026758350717244,0.908084163898
27,59,25,55.12025884641193,18.681463809305576,15,10,0,0,0,0,0,0,0,0,0,0,13,24,0,24,0,0,0,29,2,0,2,4,2,1,0,0,0,1,0,372,0.8903999999999999,0.897142857143
28,150,13,201.9263356999966,68.56098080854528,6,7,0,3,3,0,48,30,48,0,0,0,0,16,0,16,0,0,0,12,41,0,41,13,21,7,0,1,5,7,5,294,0.8934911242603549,0.89010989011
29,131,17,158.40602488191723,37.96029756792526,11,6,0,1,0,0,2,1,2,0,0,0,4,21,0,21,0,0,0,20,12,0,12,11,11,14,0,0,3,14,3,333,0.895287526775416,0.901960784314
30,28,19,93.4510904083744,44.060985939598346,8,11,0,0,0,0,0,0,0,0,0,0,15,7,0,7,0,0,0,35,0,0,0,2,0,10,0,0,0,10,0,347,0.9014641867827463,0.914786967419
31,4584,58,116.53484017154538,79.14064052438096,35,23,0,4,1,0,159,98,159,0,0,0,0,51,0,51,0,0,0,0,91,0,91,10,29,17,2,1,7,17,7,402,0.9198870392390013,0.908045977011
32,7244,81,94.48831034523084,67.30833006437214,42,39,0,5,0,0,14,9,14,0,0,0,0,70,0,70,0,0,0,0,36,0,36,7,26,22,0,2,6,22,6,402,0.9225256022238186,0.905349794239
33,992,91,101.7091574715681,76.518625061208,38,53,0,4,4,0,48,30,48,0,0,0,0,87,0,87,0,0,0,0,49,0,49,22,26,17,2,0,15,17,15,402,0.9075882254846152,0.898482469911
34,1078,49,193.1337795748643,49.56681232854393,26,23,0,6,5,0,33,21,33,0,0,0,0,33,0,33,0,0,0,0,53,0,53,21,40,23,1,1,24,23,24,400,0.9148073223458478,0.913508260447
35,399,35,143.65581372756105,66.06886884171526,14,21,0,0,2,0,0,0,0,0,0,0,0,38,8,30,0,0,0,0,36,7,29,19,35,19,0,1,7,19,7,389,0.9085325558794949,0.897959183673
36,553,34,154.40305711413998,80.09896718538228,17,17,0,5,1,0,192,141,192,0,0,0,0,28,6,22,0,0,0,0,93,19,74,12,42,15,0,0,11,15,11,391,0.9104671280276816,0.906162464986
37,132,15,193.82026996168432,43.175729394101566,8,7,0,1,3,0,0,0,0,0,0,0,0,12,4,8,0,0,0,0,26,8,18,9,26,6,0,1,8,6,8,307,0.8934391534391535,0.898412698413
38,184,20,196.06966947195355,57.96635207684191,10,10,0,4,2,0,167,123,167,0,0,0,0,13,4,9,0,0,0,12,78,23,55,7,34,10,2,1,7,10,7,358,0.9055357142857143,0.909523809524
39,241,26,88.27982670978193,62.83847288704643,15,11,0,0,1,0,0,0,0,0,0,0,0,32,10,22,0,0,0,0,39,12,27,13,38,5,0,0,3,5,3,377,0.9120526908988447,0.904761904762
40,234,25,105.10965285575674,69.18016142659164,13,12,0,1,1,0,0,0,0,0,0,0,0,29,9,20,0,0,0,0,34,10,24,9,33,7,0,0,4,7,4,373,0.9108952380952379,0.902857142857
41,254,29,188.88250824154844,47.2581391384399,15,14,0,2,3,0,36,26,36,0,0,0,0,18,5,13,0,0,0,0,40,12,28,10,30,17,0,0,12,17,12,374,0.9111601834550708,0.894909688013
