Age,Class,N_Initial_Age,AgeSize_Mean,AgeSize_Std,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack_Class,Capture_Back,PackingDeaths_Emigration_Class,N_AfterEmigration_Class,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut_Class,Capture_Out,PackingDeaths_Immigration_Class,N_Immigration_Class,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,50.0,577,50.82829744647176,10.047393667417666,573,50.63967530803214,9.82324813645932,0,0,0,0,0,0,0,0,0,643,0,0
1,100.0,349,134.45931881561046,2.842170943040401e-14,4,77.84841877794561,1.9467853764962233,577,0,0,577,0,0,0,0,0,5,0,0
2,150.0,258,181.3429854668015,2.842170943040401e-14,349,134.45931881561046,2.842170943040401e-14,349,0,23,326,0,0,553,0,74,479,0,0
3,200.0,115,218.25988232814925,1.1368683772161603e-13,373,192.72487055810177,17.048066452582884,373,0,37,336,0,0,517,0,146,371,0,0
4,250.0,87,247.32879632779208,1.1368683772161603e-13,127,254.53802325621118,10.632082231121906,127,0,16,111,0,0,165,0,33,132,0,0
5,300.0,40,270.2180918255228,0.0,51,296.91224787228566,10.761358005709269,51,0,9,42,0,0,67,0,14,53,0,0
6,350.0,54,298.81460983134207,13.086759037998116,3,331.1547631353005,2.571863304394423,3,0,1,2,0,0,5,0,0,5,0,0
Totals,7,1480,NA,NA,1480,NA,NA,1480,0,86,1394,0,0,1307,0,267,1688,0,0
