Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,4576,51,143.7149439506696,69.21312101917803,23,28,0,1,3,0,0,0,0,0,0,0,0,41,0,41,0,0,0,0,31,0,31,14,29,24,0,0,13,24,13,398,0.9159846945314072,0.894491129785
2,5861,58,98.36641310344592,64.74340171503836,29,29,0,1,1,0,0,0,0,0,0,0,0,54,0,54,0,0,0,0,29,0,29,11,29,15,0,0,7,15,7,402,0.9151449521544648,0.924466338259
3,2833,48,181.9942485030068,48.842690030598575,30,18,0,4,2,0,123,76,123,0,0,0,0,29,0,29,0,0,0,0,85,0,85,17,37,28,0,1,19,28,19,397,0.9156022652116401,0.90376984127
4,3206,69,122.60563180189767,75.72865773656368,29,40,0,3,5,0,30,19,30,0,0,0,0,60,0,60,0,0,0,0,66,0,66,16,49,25,0,1,13,25,13,402,0.9118332483171798,0.895100069013
5,163,43,136.2317290848969,81.88544240353028,18,25,0,5,4,0,51,32,51,0,0,0,0,47,0,47,0,0,0,37,36,0,36,21,17,20,0,0,9,20,9,392,0.9066805737979344,0.902547065338
6,222,40,70.27677026069043,54.32069835806825,24,16,0,1,1,0,60,37,60,0,0,0,0,58,0,58,0,0,0,0,61,0,61,21,37,5,0,1,1,5,1,395,0.9134672619047617,0.915476190476
7,1013,87,123.18710747814333,78.86997016119437,39,48,0,4,5,0,47,29,47,0,0,0,0,77,0,77,0,0,0,0,56,0,56,15,36,31,1,1,12,31,12,402,0.9158755324034756,0.910235358511
8,3928,56,133.8813602129579,80.58495577325269,33,23,0,4,2,0,188,116,188,0,0,0,0,46,0,46,0,0,0,0,100,0,100,12,28,18,0,0,14,18,14,402,0.9180636540330419,0.899659863946
9,1013,80,146.66668712114262,78.62195214815102,42,38,0,7,7,0,183,113,183,0,0,0,0,61,0,61,0,0,0,0,117,0,117,17,46,28,3,3,21,28,21,402,0.9193229166666667,0.897023809524
10,1746,66,143.6092038352223,69.73064353852678,37,29,0,5,3,0,156,98,156,0,0,0,0,46,0,46,0,0,0,0,104,0,104,13,45,30,0,1,17,30,17,402,0.9204818750273296,0.903318903319
11,252,67,116.96684125491616,76.60731794537021,37,30,0,3,3,0,18,11,18,0,0,0,0,58,0,58,0,0,0,0,56,0,56,12,47,24,1,1,9,24,9,402,0.9108031272210376,0.904761904762
12,266,58,124.41088371405495,84.68383444400651,27,31,0,2,5,0,6,4,6,0,0,0,0,51,0,51,0,0,0,0,22,0,22,17,19,12,0,1,15,12,15,398,0.9205098805277165,0.913793103448
13,291,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0.0,0.0
14,177,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0
15,163,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0.0,0.0
16,123,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0.0,0.0
17,84,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0.0,0.0
18,74,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0
19,479,59,106.4453736161628,69.67835920862464,30,29,0,4,0,0,27,17,27,0,0,0,0,57,0,57,0,0,0,0,63,0,63,13,53,18,0,0,9,18,9,402,0.9187562413646868,0.90799031477
20,586,74,128.23938518141193,80.33854649485677,36,38,0,5,6,0,109,68,109,0,0,0,0,59,0,59,0,0,0,0,67,0,67,9,23,21,1,0,18,21,18,402,0.9218407596785979,0.898326898327
21,113,35,74.26716668518057,38.597136090887176,17,18,0,0,0,0,0,0,0,0,0,0,6,33,0,33,0,0,0,15,15,0,15,4,14,10,0,0,0,10,0,393,0.895004859086492,0.895238095238
22,156,53,74.6189826088527,50.298561109144174,25,28,0,0,0,0,0,0,0,0,0,0,0,59,0,59,0,0,0,0,20,0,20,13,18,8,0,0,3,8,3,401,0.9011086812795605,0.901168014376
23,205,61,78.82197502871371,45.03489692808476,33,28,0,0,0,0,0,0,0,0,0,0,0,73,0,73,0,0,0,22,30,0,30,19,28,17,0,0,1,17,1,402,0.9204003020181469,0.885245901639
24,145,5,134.4593188156105,0.0,4,1,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,0,0,3,23,0,23,14,23,5,0,0,0,5,0,155,0.8057142857142864,0.885714285714
25,123,24,171.90049065770518,57.875508287630886,13,11,0,3,3,0,47,29,47,0,0,0,3,23,0,23,0,0,0,34,26,0,26,16,8,18,1,2,3,18,3,370,0.9105902777777779,0.918650793651
26,100,19,69.30541422947041,54.72794197588982,11,8,0,1,0,0,44,27,44,0,0,0,0,26,0,26,0,0,0,20,32,0,32,8,15,2,0,0,1,2,1,348,0.8853713230444529,0.90977443609
27,98,18,52.698356183379474,21.58828346664681,6,12,0,0,0,0,0,0,0,0,0,0,0,34,0,34,0,0,0,31,9,0,9,17,8,1,0,0,0,1,0,332,0.8780129335684891,0.907407407407
