Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,6139,33,183.62184850408644,53.242366743204045,19,14,0,5,1,0,80,44,80,0,0,0,0,19,0,19,0,0,0,0,71,0,71,8,35,20,3,2,8,20,8,297,0.8614281341554072,0.88455988456
2,4484,68,121.33053618444538,74.1243468337868,38,30,0,5,1,0,166,91,166,0,0,0,0,62,0,62,0,0,0,0,105,0,105,17,26,28,0,1,10,28,10,320,0.8678169797330697,0.894957983193
3,2970,58,165.01697287359934,70.42817863598337,27,31,0,5,6,0,85,46,85,0,0,0,0,42,0,42,0,0,0,0,84,0,84,18,42,33,0,2,15,33,15,313,0.8684530887265725,0.890804597701
4,2967,72,114.866204646673,65.67780232613184,38,34,0,2,1,0,74,41,74,0,0,0,0,67,0,67,0,0,0,0,73,0,73,19,40,29,0,0,10,29,10,317,0.859002976190476,0.853835978836
5,157,26,178.94902866317548,53.45836212094172,11,15,0,1,2,0,0,0,0,0,0,0,17,10,0,10,0,0,0,30,20,0,20,4,20,20,0,0,6,20,6,273,0.8674274443505212,0.912087912088
6,125,67,132.40077297000198,72.15458502283025,36,31,0,2,3,0,0,0,0,0,0,0,8,50,0,50,0,0,0,15,17,0,17,14,16,31,2,2,8,31,8,312,0.8605745260902311,0.893390191898
7,2486,46,127.6595166476661,68.79130241170529,21,25,0,1,0,0,0,0,0,0,0,0,0,45,0,45,0,0,0,0,35,0,35,17,34,20,1,0,8,20,8,287,0.8319830767845892,0.880952380952
8,3112,31,182.463907560645,49.65172099251102,12,19,0,4,2,0,35,19,35,0,0,0,0,24,0,24,0,0,0,0,48,0,48,12,32,18,2,0,11,18,11,283,0.8661364649918237,0.880184331797
9,4106,64,155.61249651081056,76.61145770557916,31,33,0,4,7,0,117,64,117,0,0,0,0,41,0,41,0,0,0,0,105,0,105,14,50,27,1,0,20,27,20,315,0.8693150111607143,0.886160714286
10,3205,74,117.21632432093898,68.17695437328855,40,34,0,4,1,0,89,48,89,0,0,0,0,76,0,76,0,0,0,0,75,0,75,26,33,29,0,1,12,29,12,295,0.8373856481964586,0.894465894466
11,216,79,81.20487938734726,63.29938033102048,36,43,0,3,2,0,49,27,49,0,0,0,0,82,0,82,0,0,0,0,60,0,60,18,36,14,0,0,5,14,5,293,0.8346342542785421,0.899939722725
12,243,31,166.9722959562914,37.90440055599052,17,14,0,0,3,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,29,0,29,10,29,21,1,0,9,21,9,291,0.8642039542143596,0.872503840246
13,162,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0.0,0.0
14,110,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0
15,206,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0.0,0.0
16,187,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0.0,0.0
17,59,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0
18,29,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
19,401,93,91.33965806168273,67.92929967168993,43,50,0,2,2,0,79,43,79,0,0,0,0,93,0,93,0,0,0,0,68,0,68,17,32,18,1,1,10,18,10,295,0.8419277758507726,0.887864823349
20,774,86,91.55717420502356,66.88311812576795,38,48,0,3,2,0,35,19,35,0,0,0,0,82,0,82,0,0,0,0,55,0,55,12,36,20,0,0,9,20,9,301,0.85073978212161,0.877630121816
21,80,49,147.6145509002081,62.526110323234626,23,26,0,0,4,0,0,0,0,0,0,0,13,23,0,23,0,0,0,24,5,0,5,5,5,26,0,0,12,26,12,306,0.8589873267091092,0.871720116618
22,167,18,176.36941958757447,38.26732272600915,9,9,0,1,1,0,41,21,41,0,0,0,0,12,0,12,0,0,0,0,34,0,34,8,14,14,0,0,4,14,4,252,0.8499412110523221,0.857142857143
23,180,41,142.2741524658547,68.58440635316332,21,20,0,3,1,0,31,17,31,0,0,0,0,38,0,38,0,0,0,0,46,0,46,17,32,21,0,1,8,21,8,294,0.8603580635109487,0.898954703833
24,276,42,187.3959888179133,55.133009115943395,17,25,0,4,6,0,63,36,63,0,0,0,0,34,0,34,0,0,0,0,60,0,60,20,33,26,1,1,14,26,14,302,0.8736097613648631,0.885487528345
25,87,1,134.4593188156105,0.0,0,1,0,0,0,0,0,0,0,0,0,0,11,8,0,8,0,0,0,30,6,0,6,7,6,1,0,0,0,1,0,42,0.5,1.0
26,148,34,158.99650072600045,66.58747199958673,17,17,0,2,1,0,4,2,4,0,0,0,0,31,0,31,0,0,0,11,21,0,21,15,18,17,0,0,12,17,12,295,0.8655462184873952,0.882352941176
27,115,2,190.89405757170135,56.43473875609085,1,1,0,1,0,0,54,30,54,0,0,0,0,12,0,12,0,0,0,16,39,0,39,11,15,1,0,0,1,1,1,75,0.6845238095238095,0.904761904762
28,196,13,186.88959638737617,51.14465788988505,8,5,0,2,0,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,38,0,38,17,38,7,1,0,5,7,5,213,0.8372781065088756,0.875457875458
29,86,11,144.72018040762703,32.447693386513585,8,3,0,1,0,0,12,7,12,0,0,0,0,18,0,18,0,0,0,21,12,0,12,12,7,10,0,0,1,10,1,207,0.8463203463203464,0.891774891775
30,97,46,93.3977433523276,68.5900635885244,23,23,0,2,2,0,79,43,79,0,0,0,0,48,0,48,0,0,0,24,49,0,49,12,13,13,0,0,3,13,3,264,0.8362026284994148,0.905797101449
31,4645,35,174.4947660980265,53.262062775241056,20,15,0,3,3,0,61,33,61,0,0,0,0,21,0,21,0,0,0,0,61,0,61,12,32,22,1,1,9,22,9,290,0.8683576287657919,0.88843537415
32,4948,77,109.34723848979218,73.69204942371184,45,32,0,4,3,0,37,22,37,0,0,0,0,66,0,66,0,0,0,0,51,0,51,12,34,21,2,0,12,21,12,305,0.8562071818101504,0.877551020408
33,1184,84,121.3302848011059,81.73354069021848,48,36,0,4,5,0,5,3,5,0,0,0,0,74,0,74,0,0,0,0,32,0,32,19,29,18,1,1,21,18,21,315,0.8601426681783826,0.875850340136
34,1117,62,141.33556341965706,79.13496687289782,30,32,0,4,3,0,52,28,52,0,0,0,0,56,0,56,0,0,0,0,68,0,68,27,43,26,0,0,16,26,16,306,0.8635783657896043,0.875576036866
35,685,41,141.48158092222215,64.29584136552884,19,22,0,2,2,0,65,45,65,0,0,0,0,40,8,32,0,0,0,0,68,14,54,18,46,23,0,0,9,23,9,298,0.863559105974335,0.885017421603
36,450,31,182.87025115904592,39.926695097016655,10,21,0,3,0,0,74,50,74,0,0,0,0,30,6,24,0,0,0,0,62,12,50,19,38,16,1,0,14,16,14,286,0.8669788414845643,0.89400921659
37,231,16,197.5859845599395,48.79109843284363,5,11,0,3,1,0,42,29,42,0,0,0,0,11,3,8,0,0,0,0,35,10,25,4,22,10,0,0,6,10,6,256,0.8621651785714286,0.892857142857
38,426,29,111.48743109363046,62.578235512716454,18,11,0,0,0,0,0,0,0,0,0,0,0,35,10,25,0,0,0,0,28,8,20,14,28,11,0,0,4,11,4,250,0.8185550082101808,0.88341543514
39,302,6,224.56709129962124,67.4380570318193,3,3,0,2,2,0,17,12,17,0,0,0,0,13,4,9,0,0,0,0,37,11,26,10,32,3,1,0,2,3,2,148,0.8002645502645499,0.865079365079
40,114,26,179.40866411563013,41.840681608070625,11,15,0,1,1,0,46,32,46,0,0,0,2,18,5,13,0,0,0,37,22,7,15,14,8,13,0,0,13,13,13,276,0.8621442659904197,0.860805860806
41,165,17,175.72944875843942,42.8462426455729,11,6,0,0,2,0,0,0,0,0,0,0,0,15,4,11,0,0,0,10,28,8,20,10,28,10,0,0,7,10,7,246,0.841242379304663,0.862745098039
42,210,25,172.43155710283372,47.997514118743254,16,9,0,2,1,0,91,62,91,0,0,0,0,23,7,16,0,0,0,24,46,14,32,12,17,19,0,0,6,19,6,274,0.8553523809523811,0.870476190476
43,100,29,175.6261579203323,64.67714292572802,14,15,0,3,3,0,73,50,73,0,0,0,12,13,4,9,0,0,0,17,39,12,27,6,16,14,0,0,13,14,13,279,0.868297378404394,0.885057471264
44,248,29,123.45626211716869,64.41855464624217,14,15,0,1,3,0,31,21,31,0,0,0,0,34,10,24,0,0,0,0,52,16,36,15,42,14,0,0,4,14,4,260,0.8458467810429762,0.858784893268
45,180,34,128.22683351998168,75.83515312328595,21,13,0,3,1,0,54,37,54,0,0,0,0,29,9,20,0,0,0,0,42,13,29,10,23,14,1,0,6,14,6,261,0.8485953204811338,0.865546218487
46,169,17,154.3017329908042,34.00953515929557,7,10,0,0,1,0,0,0,0,0,0,0,0,30,9,21,0,0,0,0,29,9,20,20,29,16,1,0,0,16,0,240,0.857966716098204,0.904761904762
47,124,30,176.37244595697638,43.261419095206186,18,12,0,2,1,0,24,16,24,0,0,0,5,26,8,18,0,0,0,22,21,6,15,18,13,16,0,0,14,16,14,271,0.8655820105820107,0.901587301587
48,307,34,123.52465880307943,70.89857200502593,11,23,0,3,0,0,38,26,38,0,0,0,0,35,10,25,0,0,0,0,45,14,31,13,32,15,0,1,4,15,4,266,0.8427253254242876,0.883753501401
49,260,11,149.69578490879937,32.3214254874383,7,4,0,0,0,0,0,0,0,0,0,0,0,21,6,15,0,0,0,0,30,9,21,17,29,10,0,0,1,10,1,186,0.8187721369539551,0.900432900433
50,239,37,136.68170662007705,80.95740130007599,13,24,0,2,4,0,82,56,82,0,0,0,0,39,12,27,0,0,0,9,63,19,44,21,37,15,1,1,7,15,7,279,0.8432467216250998,0.873873873874
Totals,49674,1755,NA,NA,875,880,99,84,1885,1120,1885,0,0,0,101,1654,115,1539,0,0,0,290,2014,182,1832,687,1220,770,22,15,369,770,369,352,0.8784737832601082,0.883570750237
