Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,5135,5437,52.660267232499294,21.2912386036711,2671,2766,0,2,6,0,42,26,42,0,0,0,4378,1017,0,1017,0,0,0,0,300,0,300,16,257,114,1,1,17,114,17,402,0.9284820241627847,0.904411571507
2,6260,4941,52.82651451321385,21.27159036850995,2510,2431,0,1,5,0,13,8,13,0,0,0,3605,1283,0,1283,0,0,0,0,261,0,261,12,215,110,0,1,15,110,15,402,0.928470536812174,0.904925742813
3,3059,1786,63.058634958968334,39.606812752371475,912,874,0,8,5,0,168,103,168,0,0,0,826,874,0,874,0,0,0,0,400,0,400,23,313,162,1,3,31,162,31,402,0.923997057820506,0.902069002293
4,2919,1545,63.2567572294718,39.507488386120606,786,759,0,5,7,0,87,53,87,0,0,0,554,932,0,932,0,0,0,0,409,0,409,36,346,153,1,3,23,153,23,402,0.9251145653011991,0.904207119741
5,138,82,75.24200266920846,67.17723102863746,42,40,0,5,4,0,72,44,72,0,0,0,68,40,0,40,0,0,0,359,32,0,32,13,4,13,0,0,0,13,0,402,0.902945383983457,0.89837398374
6,203,82,58.200501482166715,40.07187098047777,43,39,0,1,1,0,28,17,28,0,0,0,14,92,0,92,0,0,0,365,14,0,14,25,3,1,0,0,1,1,1,402,0.9011324041811851,0.910569105691
7,4078,3146,55.58997442648942,28.089401436611478,1560,1586,0,8,4,0,102,63,102,0,0,0,2203,886,0,886,0,0,0,0,327,0,327,20,260,120,2,2,18,120,18,402,0.9284384608244631,0.904428904429
8,3303,2962,54.32144710653762,24.728324686877837,1446,1516,0,3,5,0,90,56,90,0,0,0,2246,679,0,679,0,0,0,0,219,0,219,18,166,87,0,0,20,87,20,402,0.9061583727091936,0.903652615672
9,4035,372,99.06036569901163,59.74253838771647,170,202,0,3,8,0,43,25,43,0,0,0,0,329,0,329,0,0,0,0,377,0,377,39,353,135,2,4,18,135,18,402,0.9160223243534898,0.902457757296
10,3707,348,104.38581830999372,63.91467778261288,180,168,0,7,7,0,209,128,209,0,0,0,0,282,0,282,0,0,0,0,433,0,433,24,341,134,2,7,17,134,17,402,0.91948360794972,0.904214559387
11,258,136,64.10434627964766,48.700105025736114,64,72,0,3,5,0,53,32,53,0,0,0,61,96,0,96,0,0,0,316,30,0,30,29,9,8,0,1,3,8,3,402,0.9052369109408466,0.910364145658
12,263,285,70.5579764805702,49.00110109898537,143,142,0,5,6,0,102,63,102,0,0,0,212,67,0,67,0,0,0,177,58,0,58,18,19,47,0,1,4,47,4,402,0.9094777880373452,0.903425229741
13,205,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0.0,0.0
14,151,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0,17,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0.0,0.0
15,102,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,12,16,0,16,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0.0,0.0
16,27,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
17,3,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
18,56,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,33,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0
19,610,277,83.93059285545915,55.749141015517026,131,146,0,6,4,0,105,64,105,0,0,0,0,266,0,266,0,0,0,317,95,0,95,36,53,78,0,1,6,78,6,402,0.9244266618010574,0.90527763452
20,527,174,79.11772139620214,58.33889353336483,93,81,0,3,6,0,78,48,78,0,0,0,0,171,0,171,0,0,0,235,75,0,75,16,44,36,0,1,4,36,4,402,0.9229800124568261,0.904488232074
21,201,46,55.48610169206139,32.434167416726304,22,24,0,0,1,0,0,0,0,0,0,0,0,69,0,69,0,0,0,253,10,0,10,23,10,2,0,0,0,2,0,396,0.8955013952651004,0.891304347826
22,63,165,70.47455935892467,47.65081059541593,73,92,0,4,2,0,37,23,37,0,0,0,156,11,0,11,0,0,0,123,15,0,15,6,1,26,0,1,2,26,2,402,0.9059880187152917,0.904473304473
23,211,125,69.18750959057292,56.89498874804604,64,61,0,5,5,0,151,93,151,0,0,0,69,80,0,80,0,0,0,308,63,0,63,24,5,9,0,0,2,9,2,402,0.9031969523809522,0.907047619048
24,114,241,65.93604883298796,46.18932857682246,115,126,0,7,2,0,70,44,70,0,0,0,222,25,0,25,0,0,0,254,31,0,31,8,5,31,0,0,2,31,2,402,0.9063918124196012,0.90515708358
25,68,52,55.47788695981803,36.12340830985807,26,26,0,1,0,0,0,0,0,0,0,0,52,17,0,17,0,0,0,376,1,0,1,8,1,0,1,0,0,0,0,399,0.8966170047900814,0.902014652015
26,40,43,57.87802276549882,33.2973977145169,18,25,0,0,1,0,0,0,0,0,0,0,57,6,0,6,0,0,0,261,1,0,1,4,1,2,0,0,0,2,0,396,0.8940353859228927,0.906976744186
27,192,100,64.29897250766226,51.18572637219276,48,52,0,3,3,0,52,32,52,0,0,0,53,70,0,70,0,0,0,268,30,0,30,26,10,6,0,0,2,6,2,402,0.9024285714285715,0.897619047619
28,143,108,63.65603404892617,51.51864736886089,69,39,0,6,1,0,54,32,54,0,0,0,91,40,0,40,0,0,0,268,26,0,26,26,4,7,1,0,0,7,0,402,0.9048190606832581,0.901675485009
29,103,50,51.024077950557896,37.29988262787671,27,23,0,1,0,0,27,17,27,0,0,0,46,32,0,32,0,0,0,264,13,0,13,15,3,1,0,0,0,1,0,400,0.8959238095238099,0.900952380952
30,77,39,48.649964648427776,11.334596804107544,16,23,0,0,0,0,0,0,0,0,0,0,58,14,0,14,0,0,0,275,1,0,1,7,1,0,0,0,0,0,0,391,0.8926771234463544,0.899877899878
31,4697,2638,55.66996422909262,27.676282079936733,1288,1350,0,2,3,0,0,0,0,0,0,0,1355,1232,0,1232,0,0,0,0,260,0,260,23,232,115,1,1,18,115,18,402,0.928027039346209,0.906043539478
32,7138,2873,55.35917174559621,27.526718746831445,1417,1456,0,4,3,0,50,31,50,0,0,0,86,2734,0,2734,0,0,0,0,345,0,345,20,240,113,0,2,27,113,27,402,0.9283897821089933,0.903933170901
33,924,818,75.37383752229678,51.07170376270913,413,405,0,6,9,0,109,68,109,0,0,0,495,264,0,264,0,0,0,250,121,0,121,34,78,149,1,2,27,149,27,402,0.9123938804424031,0.905576900687
34,994,576,88.03719265400952,57.29692853579608,282,294,0,6,5,0,79,49,79,0,0,0,53,444,0,444,0,0,0,252,117,0,117,25,83,160,2,0,31,160,31,402,0.9162361553176441,0.905671296296
35,483,238,63.74112984883815,41.813984715881745,125,113,0,4,1,0,78,57,78,0,0,0,72,185,37,148,0,0,0,309,62,12,50,32,41,24,0,0,3,24,3,402,0.926281016608324,0.905362144858
36,620,121,63.731151177531714,50.14141100414469,70,51,0,5,1,0,85,63,85,0,0,0,0,135,27,108,0,0,0,317,83,17,66,19,61,7,0,0,3,7,3,402,0.9138687508334393,0.903974813066
37,115,158,74.99191931236355,52.32403597820753,82,76,0,2,3,0,23,17,23,0,0,0,145,22,7,15,0,0,0,185,12,4,8,7,6,27,1,0,4,27,4,402,0.925708257986739,0.908981314045
38,246,175,67.25313930184622,49.34638185509684,87,88,0,2,3,0,3,2,3,0,0,0,104,77,23,54,0,0,0,262,18,5,13,19,17,19,0,0,5,19,5,402,0.9257267249757044,0.907210884354
39,182,104,61.86744753058629,45.90594515412877,44,60,0,1,3,0,14,10,14,0,0,0,57,65,19,46,0,0,0,212,17,5,12,25,13,10,0,0,1,10,1,402,0.9187072943082557,0.907967032967
40,81,158,70.78740614037537,56.66499899386331,78,80,0,6,5,0,138,103,138,0,0,0,163,12,4,8,0,0,0,291,38,11,27,5,3,21,0,0,3,21,3,402,0.9225904349882879,0.900542495479
41,265,67,67.93709225052152,50.07208456376517,37,30,0,1,3,0,0,0,0,0,0,0,0,90,27,63,0,0,0,263,16,5,11,26,16,6,1,0,1,6,1,402,0.920774591859466,0.896233120114
42,245,135,66.83182558784783,53.7622945419815,64,71,0,4,4,0,40,31,40,0,0,0,59,88,26,62,0,0,0,221,28,8,20,24,19,11,0,1,2,11,2,402,0.9205068913710889,0.906172839506
43,285,72,60.945338284539474,41.40198215804767,35,37,0,2,1,0,54,39,54,0,0,0,0,98,29,69,0,0,0,230,36,11,25,29,21,3,0,1,0,3,0,402,0.9224399250440914,0.907407407407
44,143,132,66.60567776969835,51.6305820331716,67,65,0,3,5,0,100,73,100,0,0,0,101,37,11,26,0,0,0,327,33,10,23,16,6,13,0,0,2,13,2,402,0.925111504656959,0.908369408369
45,264,167,63.22322170767939,41.15940963447536,88,79,0,2,3,0,0,0,0,0,0,0,91,86,26,60,0,0,0,227,24,7,17,19,24,17,0,0,2,17,2,402,0.9254707010273722,0.911035072712
46,241,81,57.2293424562652,38.45264735122792,42,39,0,2,1,0,42,31,42,0,0,0,0,110,33,77,0,0,0,293,23,7,16,29,12,3,0,0,0,3,0,402,0.921280873269899,0.904174015285
47,266,85,67.21105360818099,47.95297713247213,42,43,0,2,2,0,36,26,36,0,0,0,0,100,30,70,0,0,0,310,23,7,16,23,13,10,1,0,1,10,1,402,0.9233316856154223,0.908683473389
48,275,86,71.72408224355786,60.339679601854314,38,48,0,4,4,0,31,23,31,0,0,0,0,96,29,67,0,0,0,349,21,6,15,20,13,8,0,0,5,8,5,402,0.9169274253779388,0.908637873754
49,54,90,64.768492766585,47.714934916068884,43,47,0,3,2,0,24,17,24,0,0,0,99,9,3,6,0,0,0,349,9,3,6,6,2,5,1,0,2,5,2,402,0.9173251028806586,0.90582010582
50,188,148,61.16380617921267,42.66542742217249,77,71,0,4,2,0,69,50,69,0,0,0,125,53,16,37,0,0,0,328,22,7,15,35,3,10,1,0,1,10,1,402,0.9229310149918261,0.90250965251
Totals,53957,31464,NA,NA,15648,15816,152,151,2558,1661,2558,0,0,0,18091,13373,347,13026,0,0,0,9394,4529,125,4404,966,3327,2013,20,33,323,2013,323,402,0.9281517722362324,0.904483430799
