Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,4951,51,139.36500392969094,74.37336655981095,32,19,0,4,2,0,66,40,66,0,0,0,0,40,0,40,0,0,0,0,62,0,62,12,36,21,0,1,11,21,11,382,0.8972647882682486,0.901960784314
2,4450,115,74.94776358556526,59.007686822387136,63,52,0,1,4,0,21,13,21,0,0,0,0,118,0,118,0,0,0,0,38,0,38,15,26,14,0,0,6,14,6,373,0.8545035556755788,0.908488612836
3,3034,61,115.04450069751536,75.45625289238515,35,26,0,2,3,0,27,16,27,0,0,0,0,55,0,55,0,0,0,0,58,0,58,18,46,13,1,0,15,13,15,387,0.8952278573348181,0.934426229508
4,2901,93,118.03934844353157,75.83648811171987,48,45,0,4,3,0,20,12,20,0,0,0,0,73,0,73,0,0,0,0,52,0,52,11,40,28,4,0,14,28,14,392,0.8689801738709126,0.916538658474
5,125,24,172.70465953457173,69.52329489119836,14,10,0,3,4,0,8,5,8,0,0,0,0,23,0,23,0,0,0,36,13,0,13,14,10,14,0,0,8,14,8,357,0.8936011904761905,0.90873015873
6,135,47,76.8127701668283,53.87889693657741,16,31,0,1,1,0,37,22,37,0,0,0,0,51,0,51,0,0,0,41,27,0,27,11,11,10,1,0,1,10,1,330,0.8759727521610727,0.916919959473
7,3019,59,128.95001416991332,87.6301982350194,33,26,0,5,4,0,220,131,220,0,0,0,0,55,0,55,0,0,0,0,119,0,119,16,27,17,0,0,15,17,15,383,0.8889413277520141,0.91606133979
8,2416,62,94.948519527929,72.6126728352691,26,36,0,3,2,0,11,7,11,0,0,0,0,60,0,60,0,0,0,0,33,0,33,10,25,11,0,0,9,11,9,361,0.862333382884892,0.932411674347
9,3492,70,115.45152946530925,77.03493755009535,34,36,0,5,2,0,77,47,77,0,0,0,0,60,0,60,0,0,0,0,73,0,73,15,39,20,0,0,14,20,14,390,0.8877745383867836,0.928571428571
10,3082,118,85.34043359648477,61.67183399583829,57,61,0,2,2,0,14,8,14,0,0,0,0,107,0,107,0,0,0,0,53,0,53,12,45,14,0,1,15,14,15,390,0.8863900630634327,0.926957223567
