Age,Class,N_Initial_Age,AgeSize_Mean,AgeSize_Std,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack_Class,Capture_Back,PackingDeaths_Emigration_Class,N_AfterEmigration_Class,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut_Class,Capture_Out,PackingDeaths_Immigration_Class,N_Immigration_Class,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,50.0,701,50.071367688572174,10.462868644736421,693,49.7463299424379,10.068276260654333,0,0,0,0,0,0,0,0,84,734,0,0
1,100.0,451,134.4593188156105,0.0,8,78.2277624474529,3.053495217229072,701,0,36,665,0,0,0,0,0,8,0,0
2,150.0,278,181.34298546680148,0.0,451,134.4593188156105,0.0,451,0,38,413,0,0,633,0,93,540,0,0
3,200.0,126,218.25988232814922,1.4210854715202004e-13,404,192.8566711215783,17.102180809895646,404,0,38,366,0,0,614,0,146,468,0,0
4,250.0,76,247.3287963277921,8.526512829121202e-14,122,255.9591864334938,11.093237400033532,122,0,13,109,0,0,161,0,19,142,0,0
5,300.0,46,270.2180918255229,1.1368683772161603e-13,51,298.8350001979852,10.613245927145744,51,0,9,42,0,0,70,0,21,49,0,0
6,350.0,53,300.37933064822585,13.164604545217717,2,339.7597571293608,10.423575976882432,2,0,0,2,0,0,2,0,0,2,0,0
Totals,7,1731,NA,NA,1731,NA,NA,1731,0,134,1597,0,0,1480,0,363,1943,0,0
