Age,Class,N_Initial_Age,AgeSize_Mean,AgeSize_Std,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack_Class,Capture_Back,PackingDeaths_Emigration_Class,N_AfterEmigration_Class,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut_Class,Capture_Out,PackingDeaths_Immigration_Class,N_Immigration_Class,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,50.0,663,50.39898828195619,9.727529344937198,660,50.26664606535683,9.548716120058057,0,0,0,0,0,0,0,0,0,605,0,0
1,100.0,486,134.4593188156105,0.0,3,79.51427593381504,1.1739445200080867,663,0,0,663,0,0,0,0,0,2,0,0
2,150.0,272,181.3429854668015,2.842170943040401e-14,486,134.4593188156105,0.0,486,0,20,466,0,0,634,0,29,605,0,0
3,200.0,106,218.25988232814927,8.526512829121202e-14,378,191.69534278770857,16.583292959723284,378,0,32,346,0,0,641,0,190,451,0,0
4,250.0,89,247.32879632779216,2.842170943040401e-14,121,253.38216373215062,10.095249295710442,121,0,14,107,0,0,171,0,8,163,0,0
5,300.0,32,270.2180918255228,0.0,54,296.9442853724349,10.72573436724849,54,0,8,46,0,0,66,0,7,59,0,0
6,350.0,56,298.29598686273886,12.659556623123073,2,334.7919271009448,0.0,2,0,0,2,0,0,3,0,0,3,0,0
Totals,7,1704,NA,NA,1704,NA,NA,1704,0,74,1630,0,0,1515,0,234,1888,0,0
